H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202411,二次調整力1,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20241101B01,募集量（TSO別）[MW],121,273,799,218,97,456,250,75,276,2565
20241101B01,応札量合計（電源属地別）[MW],239,80,0,0,102,276,167.234,55,240,1159.234
20241101B01,落札量合計（電源属地別）[MW],198,80,0,0,102,276,167.234,55,240,1118.234
20241101B01,応札件数（電源属地別）[件],3,3,0,0,1,4,6,3,2,22
20241101B01,落札件数（電源属地別）[件],3,3,0,0,1,4,6,3,2,22
20241101B01,最高落札価格（電源属地別）[円/kW・30分],6.81,5.29,0,0,0.34,7.26,1.05,0.63,4.9,7.26
20241101B01,最低落札価格（電源属地別）[円/kW・30分],2.16,2.03,0,0,0.34,0.34,0.34,0.34,4.71,0.34
20241101B01,平均落札価格（電源属地別）[円/kW・30分],3.99,3.99,0,0,0.34,5.34,0.6,0.47,4.77,3.48
20241101B01,最高落札価格（TSO別）[円/kW・30分],6.81,5.29,0,0,0.34,7.26,1.05,0.63,4.9,7.26
20241101B01,最低落札価格（TSO別）[円/kW・30分],2.16,2.03,0,0,0.34,0.34,0.34,0.34,4.71,0.34
20241101B01,平均落札価格（TSO別）[円/kW・30分],3.99,3.99,0,0,0.34,5.34,0.6,0.47,4.77,3.48
20241101B01,落札量合計（TSO別）[MW],198,80,0,0,102,276,167.234,55,240,1118.234
20241101B01,（内訳）自エリアからの落札量[MW],198,80,0,0,102,276,167.234,55,240,1118.234
20241101B02,募集量（TSO別）[MW],119,270,808,215,97,463,248,86,277,2583
20241101B02,応札量合計（電源属地別）[MW],237,80,0,0,102,276,167.234,55,240,1157.234
20241101B02,落札量合計（電源属地別）[MW],198,80,0,0,102,276,167.234,55,240,1118.234
20241101B02,応札件数（電源属地別）[件],3,3,0,0,1,4,6,3,2,22
20241101B02,落札件数（電源属地別）[件],3,3,0,0,1,4,6,3,2,22
20241101B02,最高落札価格（電源属地別）[円/kW・30分],6.25,5.32,0,0,0.34,6.22,1.72,0.85,4,6.25
20241101B02,最低落札価格（電源属地別）[円/kW・30分],3,2.05,0,0,0.34,0.34,0.34,0.34,3.8,0.34
20241101B02,平均落札価格（電源属地別）[円/kW・30分],4.19,4.02,0,0,0.34,4.66,0.99,0.59,3.94,3.23
20241101B02,最高落札価格（TSO別）[円/kW・30分],6.25,5.32,0,0,0.34,6.22,1.72,0.85,4,6.25
20241101B02,最低落札価格（TSO別）[円/kW・30分],3,2.05,0,0,0.34,0.34,0.34,0.34,3.8,0.34
20241101B02,平均落札価格（TSO別）[円/kW・30分],4.19,4.02,0,0,0.34,4.66,0.99,0.59,3.94,3.23
20241101B02,落札量合計（TSO別）[MW],198,80,0,0,102,276,167.234,55,240,1118.234
20241101B02,（内訳）自エリアからの落札量[MW],198,80,0,0,102,276,167.234,55,240,1118.234
20241101B03,募集量（TSO別）[MW],124,321,867,249,98,470,269,107,290,2795
20241101B03,応札量合計（電源属地別）[MW],242,80,0,0,162,276,215.484,55,362,1392.484
20241101B03,落札量合計（電源属地別）[MW],198,80,0,0,162,276,215.484,55,362,1348.484
20241101B03,応札件数（電源属地別）[件],3,3,0,0,2,4,7,3,3,25
20241101B03,落札件数（電源属地別）[件],3,3,0,0,2,4,7,3,3,25
20241101B03,最高落札価格（電源属地別）[円/kW・30分],6.84,5.36,0,0,1.76,6.74,1.78,1.01,3.39,6.84
20241101B03,最低落札価格（電源属地別）[円/kW・30分],1.96,2.07,0,0,0.76,0.34,0.34,0.34,0.34,0.34
20241101B03,平均落札価格（電源属地別）[円/kW・30分],4.03,4.05,0,0,1.13,5.04,1.19,0.71,2.75,2.96
20241101B03,最高落札価格（TSO別）[円/kW・30分],6.84,5.36,0,0,1.76,6.74,1.78,1.01,3.39,6.84
20241101B03,最低落札価格（TSO別）[円/kW・30分],1.96,2.07,0,0,0.76,0.34,0.34,0.34,0.34,0.34
20241101B03,平均落札価格（TSO別）[円/kW・30分],4.03,4.05,0,0,1.13,5.04,1.19,0.71,2.75,2.96
20241101B03,落札量合計（TSO別）[MW],198,80,0,0,162,276,215.484,55,362,1348.484
20241101B03,（内訳）自エリアからの落札量[MW],198,80,0,0,162,276,215.484,55,362,1348.484
20241101B04,募集量（TSO別）[MW],127,391,858,302,110,499,264,128,317,2996
20241101B04,応札量合計（電源属地別）[MW],137,80,0,0,171,276,167.614,89,603,1523.614
20241101B04,落札量合計（電源属地別）[MW],137,80,0,0,171,276,167.614,89,603,1523.614
20241101B04,応札件数（電源属地別）[件],3,3,0,0,2,4,6,5,5,28
20241101B04,落札件数（電源属地別）[件],3,3,0,0,2,4,6,5,5,28
20241101B04,最高落札価格（電源属地別）[円/kW・30分],2.22,5.98,0,0,1.3,10.18,1.38,6.34,8.09,10.18
20241101B04,最低落札価格（電源属地別）[円/kW・30分],0.8,2.49,0,0,0.34,0.34,0.34,0.34,0.34,0.34
20241101B04,平均落札価格（電源属地別）[円/kW・30分],1.86,4.61,0,0,0.73,7.45,0.81,2.12,4.44,3.81
20241101B04,最高落札価格（TSO別）[円/kW・30分],2.22,5.98,0,0,1.3,10.18,1.38,6.34,8.09,10.18
20241101B04,最低落札価格（TSO別）[円/kW・30分],0.8,2.49,0,0,0.34,0.34,0.34,0.34,0.34,0.34
20241101B04,平均落札価格（TSO別）[円/kW・30分],1.86,4.61,0,0,0.73,7.45,0.81,2.12,4.44,3.81
20241101B04,落札量合計（TSO別）[MW],137,80,0,0,171,276,167.614,89,603,1523.614
20241101B04,（内訳）自エリアからの落札量[MW],137,80,0,0,171,276,167.614,89,603,1523.614
20241101B05,募集量（TSO別）[MW],129,371,884,293,103,482,269,119,307,2957
20241101B05,応札量合計（電源属地別）[MW],129,60,0,0,171,276,143.77,74,603,1456.77
20241101B05,落札量合計（電源属地別）[MW],129,60,0,0,171,276,143.77,74,597,1450.77
20241101B05,応札件数（電源属地別）[件],3,2,0,0,2,4,5,4,5,25
20241101B05,落札件数（電源属地別）[件],3,2,0,0,2,4,5,4,5,25
20241101B05,最高落札価格（電源属地別）[円/kW・30分],1.96,5.21,0,0,1.8,9.91,0.94,2.26,7.19,9.91
20241101B05,最低落札価格（電源属地別）[円/kW・30分],1.47,1.52,0,0,0.8,0.34,0.34,0.34,0.34,0.34
20241101B05,平均落札価格（電源属地別）[円/kW・30分],1.92,3.98,0,0,1.2,7.26,0.58,1.2,3.99,3.62
20241101B05,最高落札価格（TSO別）[円/kW・30分],1.96,5.21,0,0,1.8,9.91,0.94,2.26,7.19,9.91
20241101B05,最低落札価格（TSO別）[円/kW・30分],1.47,1.52,0,0,0.8,0.34,0.34,0.34,0.34,0.34
