H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202503,二次調整力1,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20250301B01,募集量（TSO別）[MW],124,269,815,212,96,461,249,77,270,2573
20250301B01,応札量合計（電源属地別）[MW],238.8,80,0,0,102,299.215,215.484,30,237,1202.499
20250301B01,落札量合計（電源属地別）[MW],153,80,0,0,102,299.215,215.484,30,237,1116.699
20250301B01,応札件数（電源属地別）[件],4,4,0,0,1,5,7,2,4,27
20250301B01,落札件数（電源属地別）[件],3,4,0,0,1,5,7,2,4,26
20250301B01,最高落札価格（電源属地別）[円/kW・30分],4,2.53,0,0,1.37,5.38,2.39,1.33,3.02,5.38
20250301B01,最低落札価格（電源属地別）[円/kW・30分],2.99,1.76,0,0,1.37,0.34,0.34,0.68,0.41,0.34
20250301B01,平均落札価格（電源属地別）[円/kW・30分],3.14,2.24,0,0,1.37,2.66,1.59,1.01,1.04,1.99
20250301B01,最高落札価格（TSO別）[円/kW・30分],4,2.53,0,0,1.37,5.38,2.39,1.33,3.02,5.38
20250301B01,最低落札価格（TSO別）[円/kW・30分],2.99,1.76,0,0,1.37,0.34,0.34,0.68,0.41,0.34
20250301B01,平均落札価格（TSO別）[円/kW・30分],3.14,2.24,0,0,1.37,2.66,1.59,1.01,1.04,1.99
20250301B01,落札量合計（TSO別）[MW],153,80,0,0,102,299.215,215.484,30,237,1116.699
20250301B01,（内訳）自エリアからの落札量[MW],153,80,0,0,102,299.215,215.484,30,237,1116.699
20250301B02,募集量（TSO別）[MW],117,275,807,225,97,472,239,79,289,2600
20250301B02,応札量合計（電源属地別）[MW],221,80,0,0,102,161.215,215.484,30,149,958.699
20250301B02,落札量合計（電源属地別）[MW],209,80,0,0,102,161.215,215.484,30,149,946.699
20250301B02,応札件数（電源属地別）[件],3,4,0,0,1,4,7,2,3,24
20250301B02,落札件数（電源属地別）[件],3,4,0,0,1,4,7,2,3,24
20250301B02,最高落札価格（電源属地別）[円/kW・30分],4.15,2.82,0,0,1.41,0.34,3.33,1.44,1.57,4.15
20250301B02,最低落札価格（電源属地別）[円/kW・30分],3.01,1.98,0,0,1.41,0.34,0.34,0.65,1.08,0.34
20250301B02,平均落札価格（電源属地別）[円/kW・30分],3.54,2.52,0,0,1.41,0.34,2.21,1.05,1.37,1.96
20250301B02,最高落札価格（TSO別）[円/kW・30分],4.15,2.82,0,0,1.41,0.34,3.33,1.44,1.57,4.15
20250301B02,最低落札価格（TSO別）[円/kW・30分],3.01,1.98,0,0,1.41,0.34,0.34,0.65,1.08,0.34
20250301B02,平均落札価格（TSO別）[円/kW・30分],3.54,2.52,0,0,1.41,0.34,2.21,1.05,1.37,1.96
20250301B02,落札量合計（TSO別）[MW],209,80,0,0,102,161.215,215.484,30,149,946.699
20250301B02,（内訳）自エリアからの落札量[MW],209,80,0,0,102,161.215,215.484,30,149,946.699
20250301B03,募集量（TSO別）[MW],124,335,876,255,104,500,269,103,303,2869
20250301B03,応札量合計（電源属地別）[MW],221,80,0,0,164,161.215,216.452,30,149,1021.667
20250301B03,落札量合計（電源属地別）[MW],221,80,0,0,164,161.215,216.452,30,149,1021.667
20250301B03,応札件数（電源属地別）[件],3,4,0,0,2,4,7,2,3,25
20250301B03,落札件数（電源属地別）[件],3,4,0,0,2,4,7,2,3,25
20250301B03,最高落札価格（電源属地別）[円/kW・30分],5.04,3.03,0,0,2.76,0.34,2.79,1.64,1.9,5.04
20250301B03,最低落札価格（電源属地別）[円/kW・30分],1.96,2.12,0,0,1.86,0.34,0.37,0.6,1.49,0.34
20250301B03,平均落札価格（電源属地別）[円/kW・30分],3.45,2.72,0,0,2.2,0.34,1.87,1.12,1.73,2.05
20250301B03,最高落札価格（TSO別）[円/kW・30分],5.04,3.03,0,0,2.76,0.34,2.79,1.64,1.9,5.04
20250301B03,最低落札価格（TSO別）[円/kW・30分],1.96,2.12,0,0,1.86,0.34,0.37,0.6,1.49,0.34
20250301B03,平均落札価格（TSO別）[円/kW・30分],3.45,2.72,0,0,2.2,0.34,1.87,1.12,1.73,2.05
20250301B03,落札量合計（TSO別）[MW],221,80,0,0,164,161.215,216.452,30,149,1021.667
20250301B03,（内訳）自エリアからの落札量[MW],221,80,0,0,164,161.215,216.452,30,149,1021.667
20250301B04,募集量（TSO別）[MW],117,392,861,291,112,495,266,128,413,3075
20250301B04,応札量合計（電源属地別）[MW],155,60,0,0,167,161.215,216.452,30,311,1100.667
