H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202412,二次調整力1,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20241201B01,募集量（TSO別）[MW],122,271,809,198,28,467,255,82,283,2515
20241201B01,応札量合計（電源属地別）[MW],253,60,0,0,96,276,119.364,30,287,1121.364
20241201B01,落札量合計（電源属地別）[MW],195,60,0,0,87,276,119.364,30,287,1054.364
20241201B01,応札件数（電源属地別）[件],3,2,0,0,1,4,5,2,4,21
20241201B01,落札件数（電源属地別）[件],3,2,0,0,1,4,5,2,4,21
20241201B01,最高落札価格（電源属地別）[円/kW・30分],9.19,6.79,0,0,0.34,5.6,1.81,1.12,5.85,9.19
20241201B01,最低落札価格（電源属地別）[円/kW・30分],5.23,2.65,0,0,0.34,0.34,0.34,0.34,0.34,0.34
20241201B01,平均落札価格（電源属地別）[円/kW・30分],6.89,5.41,0,0,0.34,4.29,0.92,0.73,1.95,3.39
20241201B01,最高落札価格（TSO別）[円/kW・30分],9.19,6.79,0,0,0.34,5.6,1.81,1.12,5.85,9.19
20241201B01,最低落札価格（TSO別）[円/kW・30分],5.23,2.65,0,0,0.34,0.34,0.34,0.34,0.34,0.34
20241201B01,平均落札価格（TSO別）[円/kW・30分],6.89,5.41,0,0,0.34,4.29,0.92,0.73,1.95,3.39
20241201B01,落札量合計（TSO別）[MW],195,60,0,0,87,276,119.364,30,287,1054.364
20241201B01,（内訳）自エリアからの落札量[MW],195,60,0,0,87,276,119.364,30,287,1054.364
20241201B02,募集量（TSO別）[MW],116,280,803,199,26,468,250,86,296,2524
20241201B02,応札量合計（電源属地別）[MW],247,60,0,0,86,276,119.364,30,325,1143.364
20241201B02,落札量合計（電源属地別）[MW],209,60,0,0,81,276,119.364,30,316,1091.364
20241201B02,応札件数（電源属地別）[件],3,2,0,0,1,4,5,2,4,21
20241201B02,落札件数（電源属地別）[件],3,2,0,0,1,4,5,2,4,21
20241201B02,最高落札価格（電源属地別）[円/kW・30分],9.38,6.75,0,0,0.34,5.73,2.76,1.18,4.39,9.38
20241201B02,最低落札価格（電源属地別）[円/kW・30分],5.35,2.62,0,0,0.34,0.34,0.34,0.34,0.37,0.34
20241201B02,平均落札価格（電源属地別）[円/kW・30分],7.78,5.37,0,0,0.34,4.38,1.3,0.76,3.08,3.97
20241201B02,最高落札価格（TSO別）[円/kW・30分],9.38,6.75,0,0,0.34,5.73,2.76,1.18,4.39,9.38
20241201B02,最低落札価格（TSO別）[円/kW・30分],5.35,2.62,0,0,0.34,0.34,0.34,0.34,0.37,0.34
20241201B02,平均落札価格（TSO別）[円/kW・30分],7.78,5.37,0,0,0.34,4.38,1.3,0.76,3.08,3.97
20241201B02,落札量合計（TSO別）[MW],209,60,0,0,81,276,119.364,30,316,1091.364
20241201B02,（内訳）自エリアからの落札量[MW],209,60,0,0,81,276,119.364,30,316,1091.364
20241201B03,募集量（TSO別）[MW],124,328,884,228,27,488,271,101,315,2766
20241201B03,応札量合計（電源属地別）[MW],265,80,0,0,102,276,119.364,30,591,1463.364
20241201B03,落札量合計（電源属地別）[MW],215,80,0,0,102,276,119.364,30,569,1391.364
20241201B03,応札件数（電源属地別）[件],3,3,0,0,1,4,5,2,4,22
20241201B03,落札件数（電源属地別）[件],3,3,0,0,1,4,5,2,3,21
20241201B03,最高落札価格（電源属地別）[円/kW・30分],8.49,7.28,0,0,0.34,6.16,2.86,3.12,9.36,9.36
20241201B03,最低落札価格（電源属地別）[円/kW・30分],5.27,0.34,0,0,0.34,0.34,0.39,0.34,4.13,0.34
20241201B03,平均落札価格（電源属地別）[円/kW・30分],6.85,4.47,0,0,0.34,4.59,1.38,1.73,6.14,4.91
20241201B03,最高落札価格（TSO別）[円/kW・30分],8.49,7.28,0,0,0.34,6.16,2.86,3.12,9.36,9.36
20241201B03,最低落札価格（TSO別）[円/kW・30分],5.27,0.34,0,0,0.34,0.34,0.39,0.34,4.13,0.34
20241201B03,平均落札価格（TSO別）[円/kW・30分],6.85,4.47,0,0,0.34,4.59,1.38,1.73,6.14,4.91
20241201B03,落札量合計（TSO別）[MW],215,80,0,0,102,276,119.364,30,569,1391.364
20241201B03,（内訳）自エリアからの落札量[MW],215,80,0,0,102,276,119.364,30,569,1391.364
20241201B04,募集量（TSO別）[MW],122,395,867,283,32,493,258,123,367,2940
20241201B04,応札量合計（電源属地別）[MW],131,60,0,0,171,276,119.364,30,743,1530.364
20241201B04,落札量合計（電源属地別）[MW],131,60,0,0,168,276,119.364,30,728,1512.364
20241201B04,応札件数（電源属地別）[件],2,3,0,0,2,4,5,2,5,23
20241201B04,落札件数（電源属地別）[件],2,3,0,0,2,4,5,2,5,23
20241201B04,最高落札価格（電源属地別）[円/kW・30分],11.73,3.69,0,0,0.34,10.51,0.69,7.1,15.86,15.86
20241201B04,最低落札価格（電源属地別）[円/kW・30分],4.45,0.34,0,0,0.34,0.34,0.34,0.34,0.34,0.34
20241201B04,平均落札価格（電源属地別）[円/kW・30分],10.06,1.46,0,0,0.34,7.48,0.48,3.72,8.3,6.44
20241201B04,最高落札価格（TSO別）[円/kW・30分],11.73,3.69,0,0,0.34,10.51,0.69,7.1,15.86,15.86
20241201B04,最低落札価格（TSO別）[円/kW・30分],4.45,0.34,0,0,0.34,0.34,0.34,0.34,0.34,0.34
20241201B04,平均落札価格（TSO別）[円/kW・30分],10.06,1.46,0,0,0.34,7.48,0.48,3.72,8.3,6.44
20241201B04,落札量合計（TSO別）[MW],131,60,0,0,168,276,119.364,30,728,1512.364
20241201B04,（内訳）自エリアからの落札量[MW],131,60,0,0,168,276,119.364,30,728,1512.364
20241201B05,募集量（TSO別）[MW],126,360,873,287,29,483,272,122,347,2899
20241201B05,応札量合計（電源属地別）[MW],144.1,60,0,0,149,276,119.364,30,740,1518.464
20241201B05,落札量合計（電源属地別）[MW],144.1,60,0,0,149,276,119.364,30,649,1427.464
20241201B05,応札件数（電源属地別）[件],3,3,0,0,2,4,5,2,5,24
20241201B05,落札件数（電源属地別）[件],3,3,0,0,2,4,5,2,5,24
20241201B05,最高落札価格（電源属地別）[円/kW・30分],15.12,3.47,0,0,0.34,10.14,1.03,5.58,17.35,17.35
20241201B05,最低落札価格（電源属地別）[円/kW・30分],5.57,0.34,0,0,0.34,0.34,0.34,0.34,0.34,0.34
20241201B05,平均落札価格（電源属地別）[円/kW・30分],7.3,1.38,0,0,0.34,7.22,0.61,2.96,10.15,6.95
20241201B05,最高落札価格（TSO別）[円/kW・30分],15.12,3.47,0,0,0.34,10.14,1.03,5.58,17.35,17.35
20241201B05,最低落札価格（TSO別）[円/kW・30分],5.57,0.34,0,0,0.34,0.34,0.34,0.34,0.34,0.34
20241201B05,平均落札価格（TSO別）[円/kW・30分],7.3,1.38,0,0,0.34,7.22,0.61,2.96,10.15,6.95
20241201B05,落札量合計（TSO別）[MW],144.1,60,0,0,149,276,119.364,30,649,1427.464
20241201B05,（内訳）自エリアからの落札量[MW],144.1,60,0,0,149,276,119.364,30,649,1427.464
20241201B06,募集量（TSO別）[MW],150,295,819,217,24,467,267,97,294,2630
20241201B06,応札量合計（電源属地別）[MW],281,80,0,0,101,276,119.364,30,203,1090.364
20241201B06,落札量合計（電源属地別）[MW],211,80,0,0,41,276,119.364,30,203,960.364
20241201B06,応札件数（電源属地別）[件],3,3,0,0,1,4,5,2,3,21
20241201B06,落札件数（電源属地別）[件],3,3,0,0,1,4,5,2,3,21
20241201B06,最高落札価格（電源属地別）[円/kW・30分],8.03,5.39,0,0,0.34,6.55,3.81,0.93,0.82,8.03
20241201B06,最低落札価格（電源属地別）[円/kW・30分],2.74,1.01,0,0,0.34,0.34,1.05,0.34,0.45,0.34
20241201B06,平均落札価格（電源属地別）[円/kW・30分],4,3.38,0,0,0.34,5,2.16,0.64,0.59,3.02
20241201B06,最高落札価格（TSO別）[円/kW・30分],8.03,5.39,0,0,0.34,6.55,3.81,0.93,0.82,8.03
