H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202504,三次調整力1,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20250401B01,募集量（TSO別）[MW],202,475,1287,0,130,581,278,138,353,3444
20250401B01,応札量合計（電源属地別）[MW],105,720,845.933,0,134,921.1,547.664,138,223,3634.697
20250401B01,落札量合計（電源属地別）[MW],59,720,845.933,0,134,581.845,414.155,127,223,3104.933
20250401B01,応札件数（電源属地別）[件],2,4,8,0,1,5,8,5,5,38
20250401B01,落札件数（電源属地別）[件],1,4,8,0,1,5,8,5,5,37
20250401B01,最高落札価格（電源属地別）[円/kW・30分],1.06,1.86,2.58,0,0.35,5.92,2.52,7.89,1.17,7.89
20250401B01,最低落札価格（電源属地別）[円/kW・30分],1.06,1.35,0.36,0,0.35,0.36,0.36,0.36,0.36,0.35
20250401B01,平均落札価格（電源属地別）[円/kW・30分],1.06,1.63,1.15,0,0.35,3.59,1.66,1.81,0.59,1.74
20250401B01,最高落札価格（TSO別）[円/kW・30分],1.86,1.86,2.58,0,0.35,5.92,2.52,7.89,2.52,7.89
20250401B01,最低落札価格（TSO別）[円/kW・30分],1.06,1.35,0.36,0,0.35,0.35,0.36,0.36,0.36,0.35
20250401B01,平均落札価格（TSO別）[円/kW・30分],1.49,1.61,1.15,0,0.35,3.45,1.55,2.42,1.06,1.74
20250401B01,落札量合計（TSO別）[MW],202,577,845.933,0,130,581,278,138,353,3104.933
20250401B01,（内訳）自エリアからの落札量[MW],59,577,845.933,0,130,561.845,278,118,223,2792.778
20250401B02,募集量（TSO別）[MW],224,475,1158,0,147,609,319,128,367,3427
20250401B02,応札量合計（電源属地別）[MW],104,720,525.488,0,147,921.1,547.664,128,402,3495.252
20250401B02,落札量合計（電源属地別）[MW],84,720,525.488,0,147,570.845,437.329,117,297.826,2899.488
20250401B02,応札件数（電源属地別）[件],1,4,6,0,1,5,8,5,6,36
20250401B02,落札件数（電源属地別）[件],1,4,6,0,1,5,8,5,6,36
20250401B02,最高落札価格（電源属地別）[円/kW・30分],1.61,1.62,0.36,0,0.35,6.71,3.14,2.25,1.89,6.71
20250401B02,最低落札価格（電源属地別）[円/kW・30分],1.61,0.99,0.36,0,0.35,0.36,0.36,0.36,0.36,0.35
20250401B02,平均落札価格（電源属地別）[円/kW・30分],1.61,1.38,0.36,0,0.35,4.12,1.97,0.91,0.81,1.7
20250401B02,最高落札価格（TSO別）[円/kW・30分],1.62,1.62,0.36,0,0.35,6.71,3.14,6.71,3.14,6.71
20250401B02,最低落札価格（TSO別）[円/kW・30分],0.99,0.99,0.36,0,0.35,0.36,0.36,0.36,0.36,0.35
20250401B02,平均落札価格（TSO別）[円/kW・30分],1.47,1.38,0.36,0,0.35,3.84,1.81,2.12,1.03,1.7
20250401B02,落札量合計（TSO別）[MW],224,580,525.488,0,147,609,319,128,367,2899.488
20250401B02,（内訳）自エリアからの落札量[MW],84,580,525.488,0,147,543.845,319,101,297.826,2598.159
20250401B03,募集量（TSO別）[MW],243,726,1552,137,198,919,394,222,430,4821
20250401B03,応札量合計（電源属地別）[MW],105,720,691.183,0,216,921.1,468.352,210,223,3554.635
20250401B03,落札量合計（電源属地別）[MW],105,720,691.183,0,216,921.1,408.565,210,223,3494.848
20250401B03,応札件数（電源属地別）[件],2,4,7,0,2,5,6,3,5,34
20250401B03,落札件数（電源属地別）[件],2,4,7,0,2,5,6,3,5,34
20250401B03,最高落札価格（電源属地別）[円/kW・30分],19.51,1.61,7.8,0,1.84,7.09,3.58,6.11,2.12,19.51
20250401B03,最低落札価格（電源属地別）[円/kW・30分],2.57,1.09,0.36,0,0.35,0.82,0.54,0.36,0.36,0.35
20250401B03,平均落札価格（電源属地別）[円/kW・30分],2.73,1.44,3.03,0,0.63,3.28,2.68,1.08,0.96,2.32
20250401B03,最高落札価格（TSO別）[円/kW・30分],19.51,1.61,7.8,0,1.84,7.09,7.09,7.09,2.12,19.51
20250401B03,最低落札価格（TSO別）[円/kW・30分],1.53,0.36,0.36,0,0.35,0.82,0.35,0.36,0.36,0.35
20250401B03,平均落札価格（TSO別）[円/kW・30分],2.1,1.24,3.6,0,0.65,3.28,2.38,1.64,0.98,2.32
20250401B03,落札量合計（TSO別）[MW],220.5,726,569.683,0,198,919,394,222,245.665,3494.848
20250401B03,（内訳）自エリアからの落札量[MW],105,604.5,569.683,0,198,848.205,347.77,200,223,3096.158
20250401B04,募集量（TSO別）[MW],292,769,1923,713,251,1342,590,288,656,6824
20250401B04,応札量合計（電源属地別）[MW],105,540,1145.972,1.92,287,765.1,428.696,270,755,4298.688
20250401B04,落札量合計（電源属地別）[MW],105,540,1145.972,1.92,287,765.1,428.696,270,662,4205.688
20250401B04,応札件数（電源属地別）[件],2,3,10,1,2,4,5,6,7,40
20250401B04,落札件数（電源属地別）[件],2,3,10,1,2,4,5,6,7,40
20250401B04,最高落札価格（電源属地別）[円/kW・30分],19.5,2.53,7.8,7.21,0.58,5.88,2.24,6.94,9.65,19.5
20250401B04,最低落札価格（電源属地別）[円/kW・30分],2.53,2.21,0.36,7.21,0.35,0.36,0.36,0.36,0.36,0.35
20250401B04,平均落札価格（電源属地別）[円/kW・30分],2.69,2.42,5.04,7.21,0.42,1.67,1.87,1.52,3.53,2.93
20250401B04,最高落札価格（TSO別）[円/kW・30分],19.5,7.8,7.8,7.21,0.58,5.88,2.24,6.94,9.65,19.5
20250401B04,最低落札価格（TSO別）[円/kW・30分],2.53,0.36,0.36,0.36,0.35,0.35,0.36,0.36,0.36,0.35
20250401B04,平均落札価格（TSO別）[円/kW・30分],2.64,3.47,4.96,0.49,0.43,1.79,1.85,1.53,3.53,2.93
20250401B04,落札量合計（TSO別）[MW],158,769,863.972,98.694,251,723.326,436.783,242.913,662,4205.688
20250401B04,（内訳）自エリアからの落札量[MW],105,487,863.972,1.92,251,668.326,428.696,242.913,662,3710.827
20250401B05,募集量（TSO別）[MW],290,782,1971,910,256,1128,541,331,599,6808
20250401B05,応札量合計（電源属地別）[MW],86,540,978.157,0,275,763.1,324.142,230,737,3933.399
20250401B05,落札量合計（電源属地別）[MW],86,540,978.157,0,275,763.1,324.142,230,643,3839.399
20250401B05,応札件数（電源属地別）[件],3,3,9,0,2,4,5,5,7,38
20250401B05,落札件数（電源属地別）[件],3,3,9,0,2,4,5,5,7,38
20250401B05,最高落札価格（電源属地別）[円/kW・30分],19.51,2.79,7.8,0,0.35,5.44,0.56,7.85,10.32,19.51
20250401B05,最低落札価格（電源属地別）[円/kW・30分],1.57,2.51,0.36,0,0.35,0.36,0.36,0.36,0.36,0.35
20250401B05,平均落札価格（電源属地別）[円/kW・30分],1.99,2.7,4.55,0,0.35,1.56,0.46,1.12,3.84,2.67
20250401B05,最高落札価格（TSO別）[円/kW・30分],19.51,7.8,7.8,0.36,0.35,5.44,0.56,7.85,10.32,19.51
20250401B05,最低落札価格（TSO別）[円/kW・30分],1.57,0.36,0.36,0.36,0.35,0.35,0.36,0.36,0.36,0.35
20250401B05,平均落札価格（TSO別）[円/kW・30分],2.24,3.07,4.98,0.36,0.35,1.74,0.45,1.21,3.84,2.67
20250401B05,落札量合計（TSO別）[MW],152.2,782,669.957,96.774,256,660.896,372.572,206,643,3839.399
20250401B05,（内訳）自エリアからの落札量[MW],86,473.8,669.957,0,256,641.896,324.142,206,643,3300.795
20250401B06,募集量（TSO別）[MW],228,612,1367,270,198,1084,463,283,499,5004
20250401B06,応札量合計（電源属地別）[MW],104,720,1021.636,111.92,207,763.1,324.742,210,311.924,3774.322
20250401B06,落札量合計（電源属地別）[MW],104,720,1021.636,111.92,207,763.1,324.742,210,311.924,3774.322
20250401B06,応札件数（電源属地別）[件],1,4,9,2,2,4,5,3,8,38
20250401B06,落札件数（電源属地別）[件],1,4,9,2,2,4,5,3,8,38
20250401B06,最高落札価格（電源属地別）[円/kW・30分],2.42,2.27,7.8,7.21,0.96,7.46,2.6,3.05,7.2,7.8
20250401B06,最低落札価格（電源属地別）[円/kW・30分],2.42,1.33,0.36,4.42,0.35,0.36,0.4,0.36,0.36,0.35
20250401B06,平均落札価格（電源属地別）[円/kW・30分],2.42,1.62,4.41,4.47,0.47,2.14,1.79,0.66,2.07,2.52
20250401B06,最高落札価格（TSO別）[円/kW・30分],2.42,6.34,7.8,7.21,0.96,7.46,2.6,3.05,7.2,7.8
20250401B06,最低落札価格（TSO別）[円/kW・30分],1.33,1.33,0.36,0.36,0.35,0.35,0.36,0.36,0.36,0.35
20250401B06,平均落札価格（TSO別）[円/kW・30分],1.84,1.79,4.38,2.68,0.47,2.62,1.51,0.75,1.8,2.52
20250401B06,落札量合計（TSO別）[MW],228,612,1005.636,204.92,198,589.87,411.972,153,370.924,3774.322
20250401B06,（内訳）自エリアからの落札量[MW],96,588,1005.636,111.92,198,580.87,324.742,153,311.924,3370.092
20250401B07,募集量（TSO別）[MW],219,567,1399,0,146,783,361,160,370,4005
20250401B07,応札量合計（電源属地別）[MW],105,720,622.629,424,151,917.4,547.664,160,402,4049.693
20250401B07,落札量合計（電源属地別）[MW],69,720,622.629,424,151,586.122,455.387,160,277,3465.138
