H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202506,三次調整力1,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20250601B01,募集量（TSO別）[MW],275,319,1028,29,88,474,201,108,276,2798
20250601B01,応札量合計（電源属地別）[MW],209.2,590,639.044,0,96,785,317.067,108,221,2965.311
20250601B01,落札量合計（電源属地別）[MW],209.2,590,600.076,0,84,521.97,271.206,97,221,2594.452
20250601B01,応札件数（電源属地別）[件],3,3,4,0,1,5,5,3,4,28
20250601B01,落札件数（電源属地別）[件],3,3,4,0,1,5,5,3,4,28
20250601B01,最高落札価格（電源属地別）[円/kW・30分],19.5,4.7,0.36,0,0.35,10.4,0.52,2.57,0.39,19.5
20250601B01,最低落札価格（電源属地別）[円/kW・30分],1.96,3.68,0.36,0,0.35,0.36,0.36,0.36,0.36,0.35
20250601B01,平均落札価格（電源属地別）[円/kW・30分],6.47,4.11,0.36,0,0.35,4.48,0.43,1.22,0.36,2.57
20250601B01,最高落札価格（TSO別）[円/kW・30分],19.5,4.7,0.36,0.36,0.43,10.4,0.52,10.4,8.75,19.5
20250601B01,最低落札価格（TSO別）[円/kW・30分],1.96,3.68,0.36,0.36,0.35,0.36,0.36,0.35,0.36,0.35
20250601B01,平均落札価格（TSO別）[円/kW・30分],6.47,4.11,0.36,0.36,0.37,4.2,0.44,1.42,1.29,2.57
20250601B01,落札量合計（TSO別）[MW],209.2,590,571.076,29,88,482,229.176,114,282,2594.452
20250601B01,（内訳）自エリアからの落札量[MW],209.2,590,571.076,0,71,482,229.176,97,221,2470.452
20250601B02,募集量（TSO別）[MW],295,321,949,0,91,489,169,93,222,2629
20250601B02,応札量合計（電源属地別）[MW],249.7,590,713.944,0,104,785,317.067,93,311,3163.711
20250601B02,落札量合計（電源属地別）[MW],249.7,590,667.976,0,99,476.97,271.206,82,252,2688.852
20250601B02,応札件数（電源属地別）[件],4,3,5,0,1,5,5,3,5,31
20250601B02,落札件数（電源属地別）[件],4,3,5,0,1,5,5,3,5,31
20250601B02,最高落札価格（電源属地別）[円/kW・30分],19.35,4.71,0.36,0,0.82,9.64,1.12,1.75,0.86,19.35
20250601B02,最低落札価格（電源属地別）[円/kW・30分],1.84,3.7,0.35,0,0.82,0.36,0.36,0.36,0.36,0.35
20250601B02,平均落札価格（電源属地別）[円/kW・30分],7.62,4.13,0.36,0,0.82,4.52,0.8,1.05,0.43,2.69
20250601B02,最高落札価格（TSO別）[円/kW・30分],19.35,4.71,0.36,0,1.75,9.64,1.12,9.64,0.86,19.35
20250601B02,最低落札価格（TSO別）[円/kW・30分],1.84,3.7,0.35,0,0.82,0.36,0.36,0.36,0.36,0.35
20250601B02,平均落札価格（TSO別）[円/kW・30分],7.62,4.13,0.36,0,0.93,4.33,0.85,1.19,0.43,2.69
20250601B02,落札量合計（TSO別）[MW],249.7,590,667.976,0,91,491,246.176,101,252,2688.852
20250601B02,（内訳）自エリアからの落札量[MW],249.7,590,667.976,0,80,472,246.176,71,252,2628.852
20250601B03,募集量（TSO別）[MW],290,393,1133,168,143,741,338,166,410,3782
20250601B03,応札量合計（電源属地別）[MW],273,760,1064.466,0,162,543,317.067,166,221,3506.533
20250601B03,落札量合計（電源属地別）[MW],273,760,1010.466,0,159.569,543,317.067,166,221,3450.102
20250601B03,応札件数（電源属地別）[件],1,4,8,0,2,3,5,4,4,31
20250601B03,落札件数（電源属地別）[件],1,4,8,0,2,3,5,4,4,31
20250601B03,最高落札価格（電源属地別）[円/kW・30分],15.77,7.03,3.58,0,0.35,0.36,0.38,9.73,0.42,15.77
20250601B03,最低落札価格（電源属地別）[円/kW・30分],15.77,3.25,0.35,0,0.35,0.36,0.36,0.36,0.36,0.35
20250601B03,平均落札価格（電源属地別）[円/kW・30分],15.77,5.81,1.93,0,0.35,0.36,0.36,1.87,0.37,3.31
20250601B03,最高落札価格（TSO別）[円/kW・30分],15.77,7.03,3.58,3.58,2.21,2.21,0.38,9.73,0.42,15.77
20250601B03,最低落札価格（TSO別）[円/kW・30分],15.77,3.25,0.35,0.35,0.35,0.35,0.35,0.36,0.36,0.35
20250601B03,平均落札価格（TSO別）[円/kW・30分],15.77,5.81,1.78,3.22,0.59,0.37,0.36,2.01,0.37,3.31
20250601B03,落札量合計（TSO別）[MW],273,760,929.499,91.128,133,616.584,277.891,130,239,3450.102
20250601B03,（内訳）自エリアからの落札量[MW],273,760,929.499,0,116,525,233.067,130,221,3187.566
20250601B04,募集量（TSO別）[MW],290,526,1697,585,211,909,364,265,647,5494
20250601B04,応札量合計（電源属地別）[MW],349.2,510,1548.573,0,220,543,317.067,265,628,4380.84
