H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202507,複合商品,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20250701B01,募集量（TSO別）[MW],307,63,510,0,54,341,221,112,180,1788
20250701B01,応札量合計（電源属地別）[MW],108.49,159.069,276.804,332,54,581.5,496.35,121,183.429,2312.642
20250701B01,落札量合計（電源属地別）[MW],108.49,159.069,118,332,54,120.792,241.949,64,90.429,1288.729
20250701B01,応札件数（電源属地別）[件],4,2,3,5,1,4,6,5,6,36
20250701B01,落札件数（電源属地別）[件],4,2,2,5,1,3,5,4,6,32
20250701B01,最高落札価格（電源属地別）[円/kW・30分],19.51,16.47,0.36,12.43,14.5,5.59,1.94,7.86,19.51,19.51
20250701B01,最低落札価格（電源属地別）[円/kW・30分],1.62,3.69,0.36,3.72,14.5,0.36,0.36,1.16,0.36,0.36
20250701B01,平均落札価格（電源属地別）[円/kW・30分],3.36,4.42,0.36,5,14.5,3.52,1.81,3.11,1.48,3.68
20250701B01,最高落札価格（TSO別）[円/kW・30分],19.51,16.47,3.99,12.43,14.5,12.43,1.94,7.86,19.51,19.51
20250701B01,最低落札価格（TSO別）[円/kW・30分],1.62,16.47,0.36,3.72,14.5,0.36,0.36,0.36,0.36,0.36
20250701B01,平均落札価格（TSO別）[円/kW・30分],3.4,16.47,2.46,4.79,14.5,3.94,1.79,4.19,1.48,3.68
20250701B01,落札量合計（TSO別）[MW],125.49,9.069,311,211.759,54,153.962,221.02,112,90.429,1288.729
20250701B01,（内訳）自エリアからの落札量[MW],108.49,9.069,118,211.759,54,58.812,221.02,50,90.429,921.579
20250701B02,募集量（TSO別）[MW],329,83,458,0,68,340,219,106,206,1809
20250701B02,応札量合計（電源属地別）[MW],162.79,159.069,439.303,581.92,68,628.257,498.15,127,213.308,2877.797
20250701B02,落札量合計（電源属地別）[MW],160.8,159.069,3.81,581.92,68,167.549,243.749,78,153.308,1616.205
20250701B02,応札件数（電源属地別）[件],5,2,7,7,1,5,7,5,10,49
20250701B02,落札件数（電源属地別）[件],4,2,2,7,1,4,6,4,9,39
20250701B02,最高落札価格（電源属地別）[円/kW・30分],19.51,16.47,19.51,19.51,11.52,9.53,19.51,7.96,19.51,19.51
20250701B02,最低落札価格（電源属地別）[円/kW・30分],1.53,3.88,5.57,3.44,11.52,0.36,0.36,1.02,0.36,0.36
20250701B02,平均落札価格（電源属地別）[円/kW・30分],7.11,4.6,12.74,5.3,11.52,5.33,2.25,2.77,1.57,4.76
20250701B02,最高落札価格（TSO別）[円/kW・30分],19.51,16.47,19.51,7.79,11.52,19.51,2.33,11.52,19.51,19.51
20250701B02,最低落札価格（TSO別）[円/kW・30分],1.53,3.88,3.88,3.44,11.52,0.36,0.36,0.36,0.36,0.36
20250701B02,平均落札価格（TSO別）[円/kW・30分],7.11,5.38,4.74,5.23,11.52,5.14,2.1,4.7,1.85,4.76
20250701B02,落札量合計（TSO別）[MW],160.8,76.069,146.81,447.711,56.832,224.966,219,106,178.017,1616.205
20250701B02,（内訳）自エリアからの落札量[MW],160.8,76.069,3.81,447.711,56.832,137.757,219,65,153.308,1320.287
20250701B03,募集量（TSO別）[MW],339,151,587,0,77,440,206,147,276,2223
20250701B03,応札量合計（電源属地別）[MW],143.3,159.069,320.225,93.92,77,628.257,498.15,172,283.308,2375.229
20250701B03,落札量合計（電源属地別）[MW],141.8,159.069,73.81,93.92,77,365.257,243.749,98.508,77.308,1330.421
20250701B03,応札件数（電源属地別）[件],4,2,6,2,1,5,7,5,9,41
20250701B03,落札件数（電源属地別）[件],3,2,3,2,1,5,6,5,7,34
20250701B03,最高落札価格（電源属地別）[円/kW・30分],19.35,16.47,19.51,19.51,9.21,9.53,19.51,8.49,19.51,19.51
20250701B03,最低落札価格（電源属地別）[円/kW・30分],1.6,4.26,0.36,3.2,9.21,0.36,0.37,0.36,0.36,0.36
20250701B03,平均落札価格（電源属地別）[円/kW・30分],5.15,4.96,1,3.53,9.21,5.79,2.75,2.2,2.17,4.36
20250701B03,最高落札価格（TSO別）[円/kW・30分],19.35,16.47,19.51,0,9.21,19.51,6.23,9.21,19.51,19.51
20250701B03,最低落札価格（TSO別）[円/kW・30分],1.6,4.26,0.36,0,1.9,0.36,0.37,0.36,0.36,0.36
20250701B03,平均落札価格（TSO別）[円/kW・30分],5.15,11.15,3.16,0,6.54,5.84,2.66,3.58,3.9,4.36
20250701B03,落札量合計（TSO別）[MW],141.8,16.069,276.81,0,62,342.677,206,147,138.065,1330.421
20250701B03,（内訳）自エリアからの落札量[MW],141.8,16.069,73.81,0,22,340.757,197.02,82.508,77.308,951.272
20250701B04,募集量（TSO別）[MW],363,197,1683,181,180,588,209,235,439,4075
20250701B04,応札量合計（電源属地別）[MW],116.5,309.069,1063.565,1.92,180,630.107,498.15,240,449.641,3488.952
20250701B04,落札量合計（電源属地別）[MW],116.5,309.069,1063.565,1.92,180,630.107,259.327,236,340.95,3137.438
20250701B04,応札件数（電源属地別）[件],3,3,10,1,2,6,7,6,12,50
20250701B04,落札件数（電源属地別）[件],3,3,10,1,2,6,6,6,10,47
20250701B04,最高落札価格（電源属地別）[円/kW・30分],19.51,16.47,19.5,19.51,6.29,18.56,19.51,8.38,19.51,19.51
20250701B04,最低落札価格（電源属地別）[円/kW・30分],1.87,4.11,0.36,19.51,6.26,0.51,0.54,0.36,0.36,0.36
20250701B04,平均落札価格（電源属地別）[円/kW・30分],3.3,4.47,3.25,19.51,6.28,3.54,3.3,1.34,2.77,3.42
20250701B04,最高落札価格（TSO別）[円/kW・30分],19.51,16.47,19.5,19.51,6.29,18.56,19.51,8.38,19.51,19.51
20250701B04,最低落札価格（TSO別）[円/kW・30分],1.87,4.11,0.36,0.51,6.26,0.51,0.54,0.36,0.36,0.36
20250701B04,平均落札価格（TSO別）[円/kW・30分],3.3,6.71,3.42,1.56,6.28,3.78,3.54,1.7,2.83,3.42
20250701B04,落札量合計（TSO別）[MW],116.5,43.069,1329.565,118.049,165,636.607,123.749,230.258,374.641,3137.438
20250701B04,（内訳）自エリアからの落札量[MW],116.5,43.069,1063.565,1.92,165,491.905,123.749,211.258,340.95,2557.916
20250701B05,募集量（TSO別）[MW],320,191,1676,195,152,468,224,273,420,3919
20250701B05,応札量合計（電源属地別）[MW],80.2,309.069,909.052,1.92,152,557.207,323.958,230,424.939,2988.345
20250701B05,落札量合計（電源属地別）[MW],80.2,309.069,909.052,1.92,152,481.807,166.116,211,356.889,2668.053
20250701B05,応札件数（電源属地別）[件],4,3,8,1,2,5,6,5,9,43
20250701B05,落札件数（電源属地別）[件],4,3,8,1,2,5,4,4,6,37
20250701B05,最高落札価格（電源属地別）[円/kW・30分],19.51,16.47,5.57,19.51,6.27,18.56,19.51,2.16,19.5,19.51
20250701B05,最低落札価格（電源属地別）[円/kW・30分],0.41,3.2,0.36,19.51,4.31,1.42,1.22,0.36,0.71,0.36
20250701B05,平均落札価格（電源属地別）[円/kW・30分],7.69,3.59,3.37,19.51,5.11,3.75,3.46,0.74,2.37,3.37
20250701B05,最高落札価格（TSO別）[円/kW・30分],19.51,16.47,5.57,19.51,6.27,18.56,19.51,5.45,19.5,19.51
20250701B05,最低落札価格（TSO別）[円/kW・30分],0.41,3.2,0.36,1.42,4.31,1.01,1.22,0.36,0.71,0.36
20250701B05,平均落札価格（TSO別）[円/kW・30分],7.69,5.99,3.34,2.54,5.02,4.09,3.36,1.05,2.48,3.37
20250701B05,落札量合計（TSO別）[MW],80.2,43.069,1111.568,179.92,141,472.607,86.8,249,303.889,2668.053
20250701B05,（内訳）自エリアからの落札量[MW],80.2,43.069,909.052,1.92,141,367.889,84.398,188,303.889,2119.417
20250701B06,募集量（TSO別）[MW],246,414,1432,236,144,603,405,348,479,4307
20250701B06,応札量合計（電源属地別）[MW],100.5,435.069,688.215,1.92,144,380.607,277.672,307,306.541,2641.524
20250701B06,落札量合計（電源属地別）[MW],100.5,435.069,688.215,1.92,144,380.607,277.672,307,306.541,2641.524
20250701B06,応札件数（電源属地別）[件],3,4,13,1,2,4,5,5,12,49
20250701B06,落札件数（電源属地別）[件],3,4,13,1,2,4,5,5,12,49
20250701B06,最高落札価格（電源属地別）[円/kW・30分],19.51,16.47,19.5,19.51,9.4,18.56,19.51,7.19,19.51,19.51
20250701B06,最低落札価格（電源属地別）[円/kW・30分],1.15,2.25,2.88,19.51,1.8,7.43,4.24,0.36,1.96,0.36
20250701B06,平均落札価格（電源属地別）[円/kW・30分],1.49,3.95,4.13,19.51,4.65,7.75,6.76,1.9,4.26,4.59
20250701B06,最高落札価格（TSO別）[円/kW・30分],19.51,16.47,19.5,19.51,9.4,18.56,19.51,7.19,19.51,19.51
20250701B06,最低落札価格（TSO別）[円/kW・30分],1.15,2.25,2.88,2.25,1.8,1.8,0.36,0.36,1.96,0.36
20250701B06,平均落札価格（TSO別）[円/kW・30分],1.49,4.27,4.14,4.89,4.91,7.59,5.7,2.08,4.24,4.59
20250701B06,落札量合計（TSO別）[MW],100.5,284.069,749.215,155.92,132,328.607,359.722,249.95,281.541,2641.524
20250701B06,（内訳）自エリアからの落札量[MW],100.5,284.069,688.215,1.92,132,316.607,277.672,249.95,281.541,2332.474
20250701B07,募集量（TSO別）[MW],301,341,1363,121,106,482,290,200,377,3581
20250701B07,応札量合計（電源属地別）[MW],111.49,459.069,776.182,1.92,106,630.107,642.434,235,384.308,3346.51
20250701B07,落札量合計（電源属地別）[MW],108,459.069,776.182,1.92,106,469.736,342.62,235,300.308,2798.835
20250701B07,応札件数（電源属地別）[件],5,4,12,1,2,6,10,5,11,56
20250701B07,落札件数（電源属地別）[件],3,4,12,1,2,6,9,5,10,52
20250701B07,最高落札価格（電源属地別）[円/kW・30分],19.35,16.47,19.5,19.51,6.91,18.56,19.51,7.65,19.51,19.51
20250701B07,最低落札価格（電源属地別）[円/kW・30分],0.45,2.51,0.36,19.51,5.05,7.57,6.24,0.36,5.54,0.36
20250701B07,平均落札価格（電源属地別）[円/kW・30分],2.14,3.46,4.68,19.51,5.75,9.09,8.54,2.48,6.97,5.71
20250701B07,最高落札価格（TSO別）[円/kW・30分],19.35,16.47,19.5,19.51,6.91,18.56,19.51,7.65,19.51,19.51
20250701B07,最低落札価格（TSO別）[円/kW・30分],0.45,2.51,0.36,0.36,5.05,5.01,6.24,0.36,5.54,0.36
20250701B07,平均落札価格（TSO別）[円/kW・30分],2.23,3.85,4.52,5.21,5.8,9.1,8.31,2.58,6.96,5.71
20250701B07,落札量合計（TSO別）[MW],143.29,232.069,996.892,72.92,103,498.607,257.749,193,301.308,2798.835
