H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,確報値,202408,二次調整力2,8
TT,調達区分,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20240801B01,システム約定結果,募集量（TSO別）[MW],62,202,322,0,35,228,70,30,164,1113
20240801B01,システム約定結果,応札量合計（電源属地別）[MW],31,230,0,0,98,534.2,252.769,86,442,1673.969
20240801B01,システム約定結果,落札量合計（電源属地別）[MW],31,230,0,0,98,236.335,239,86,418,1338.335
20240801B01,システム約定結果,応札件数（電源属地別）[件],2,3,0,0,1,5,7,6,3,27
20240801B01,システム約定結果,落札件数（電源属地別）[件],2,3,0,0,1,3,7,6,3,25
20240801B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],19.5,1.99,0,0,0.34,4.39,1.4,1.74,7.98,19.5
20240801B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],5.68,0.84,0,0,0.34,0.34,0.34,0.34,0.47,0.34
20240801B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],6.13,1.09,0,0,0.34,1.83,0.83,1.1,7.22,3.15
20240801B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],19.5,1.99,0,0,0.34,4.39,1.4,1.74,7.98,19.5
20240801B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],5.68,0.84,0,0,0.34,0.34,0.34,0.34,0.47,0.34
20240801B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],6.13,1.09,0,0,0.34,1.83,0.83,1.1,7.22,3.15
20240801B01,システム約定結果,落札量合計（TSO別）[MW],31,230,0,0,98,236.335,239,86,418,1338.335
20240801B01,システム約定結果,（内訳）自エリアからの落札量[MW],31,230,0,0,98,236.335,239,86,418,1338.335
20240801B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240801B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20240801B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20240801B01,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20240801B01,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20240801B01,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240801B01,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240801B01,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240801B01,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240801B01,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240801B01,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240801B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20240801B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20240801B01,合計（確報値）,募集量（TSO別）[MW],62,202,322,0,35,228,70,30,164,1113
20240801B01,合計（確報値）,応札量合計（電源属地別）[MW],31,280,0,0,98,789.8,252.769,86,442,1979.569
20240801B01,合計（確報値）,約定量合計（電源属地別）[MW],31,230,0,0,98,236.335,190.75,86,418,1290.085
20240801B01,合計（確報値）,応札件数（電源属地別）[件],2,6,0,0,1,9,7,6,3,34
20240801B01,合計（確報値）,約定件数（電源属地別）[件],2,5,0,0,1,4,6,6,3,27
20240801B01,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],19.5,0.84,0,0,0.34,4.39,1.4,1.74,7.98,19.5
20240801B01,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],5.68,0.35,0,0,0.34,0.34,0.34,0.34,0.47,0.34
20240801B01,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],6.13,0.73,0,0,0.34,1.83,0.71,1.1,7.22,3.16
20240801B01,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],19.5,0.84,0,0,0.34,4.39,1.4,1.74,7.98,19.5
20240801B01,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],5.68,0.35,0,0,0.34,0.34,0.34,0.34,0.47,0.34
20240801B01,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],6.13,0.73,0,0,0.34,1.83,0.71,1.1,7.22,3.16
20240801B01,合計（確報値）,約定量合計（TSO別）[MW],31,230,0,0,98,236.335,190.75,86,418,1290.085
20240801B01,合計（確報値）,（内訳）自エリアからの約定量[MW],31,230,0,0,98,236.335,190.75,86,418,1290.085
20240801B02,システム約定結果,募集量（TSO別）[MW],59,229,79,0,30,133,66,33,161,790
20240801B02,システム約定結果,応札量合計（電源属地別）[MW],41,230,0,0,98,534.2,252.769,92,454,1701.969
20240801B02,システム約定結果,落札量合計（電源属地別）[MW],41,230,0,0,98,249.9,245,92,387,1342.9
20240801B02,システム約定結果,応札件数（電源属地別）[件],3,3,0,0,1,5,7,6,3,28
20240801B02,システム約定結果,落札件数（電源属地別）[件],3,3,0,0,1,3,7,6,3,26
20240801B02,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],19.5,2.24,0,0,0.34,4.35,1.38,1.52,8.02,19.5
20240801B02,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.96,0.89,0,0,0.34,0.34,0.34,0.34,0.34,0.34
20240801B02,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],5.09,1.18,0,0,0.34,1.74,0.82,1.07,7.05,2.96
20240801B02,システム約定結果,最高落札価格（TSO別）[円/kW・30分],19.5,2.24,0,0,0.34,4.35,1.38,1.52,8.02,19.5
20240801B02,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.96,0.89,0,0,0.34,0.34,0.34,0.34,0.34,0.34
20240801B02,システム約定結果,平均落札価格（TSO別）[円/kW・30分],5.09,1.18,0,0,0.34,1.74,0.82,1.07,7.05,2.96
20240801B02,システム約定結果,落札量合計（TSO別）[MW],41,230,0,0,98,249.9,245,92,387,1342.9
20240801B02,システム約定結果,（内訳）自エリアからの落札量[MW],41,230,0,0,98,249.9,245,92,387,1342.9
20240801B02,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240801B02,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20240801B02,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
