H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,確報値,202506,複合商品,8
TT,調達区分,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20250601B01,システム約定結果,募集量（TSO別）[MW],293,441,1098,305,96,589,266,118,343,3549
20250601B01,システム約定結果,応札量合計（電源属地別）[MW],290.49,597.575,641.004,0,96,786.85,317.067,108,226.129,3063.115
20250601B01,システム約定結果,落札量合計（電源属地別）[MW],289.7,597.575,641.004,0,96,550.852,271.206,97,226.129,2769.466
20250601B01,システム約定結果,応札件数（電源属地別）[件],5,4,5,0,1,6,5,3,7,36
20250601B01,システム約定結果,落札件数（電源属地別）[件],5,4,5,0,1,6,5,3,7,36
20250601B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],19.5,16.47,19.51,0,0.35,10.4,0.52,2.57,19.51,19.51
20250601B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.69,3.68,0.36,0,0.35,0.36,0.36,0.36,0.36,0.35
20250601B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],5.17,4.27,0.42,0,0.35,4.28,0.43,1.22,0.8,2.57
20250601B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],19.5,16.47,19.51,0.36,0.43,10.4,0.52,10.4,19.51,19.51
20250601B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.69,3.68,0.36,0.35,0.35,0.36,0.36,0.35,0.36,0.35
20250601B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],5.17,4.27,0.43,0.36,0.37,4.21,0.44,1.42,1.61,2.57
20250601B01,システム約定結果,落札量合計（TSO別）[MW],289.7,597.575,573.036,107,88,483.85,229.176,114,287.129,2769.466
20250601B01,システム約定結果,（内訳）自エリアからの落札量[MW],289.7,597.575,573.036,0,71,483.85,229.176,97,226.129,2567.466
20250601B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250601B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250601B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250601B01,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250601B01,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250601B01,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250601B01,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250601B01,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250601B01,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250601B01,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250601B01,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250601B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250601B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250601B01,合計（確報値）,募集量（TSO別）[MW],293,441,1098,305,96,589,266,118,343,3549
20250601B01,合計（確報値）,応札量合計（電源属地別）[MW],290.49,597.575,641.004,0,96,786.85,317.067,108,226.129,3063.115
20250601B01,合計（確報値）,約定量合計（電源属地別）[MW],289.7,597.575,641.004,0,96,550.852,271.206,97,226.129,2769.466
20250601B01,合計（確報値）,応札件数（電源属地別）[件],5,4,5,0,1,6,5,3,7,36
20250601B01,合計（確報値）,約定件数（電源属地別）[件],5,4,5,0,1,6,5,3,7,36
20250601B01,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],19.5,16.47,19.51,0,0.35,10.4,0.52,2.57,19.51,19.51
20250601B01,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.69,3.68,0.36,0,0.35,0.36,0.36,0.36,0.36,0.35
20250601B01,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],5.17,4.27,0.42,0,0.35,4.28,0.43,1.22,0.8,2.57
20250601B01,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],19.5,16.47,19.51,0.36,0.43,10.4,0.52,10.4,19.51,19.51
20250601B01,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.69,3.68,0.36,0.35,0.35,0.36,0.36,0.35,0.36,0.35
20250601B01,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],5.17,4.27,0.43,0.36,0.37,4.21,0.44,1.42,1.61,2.57
20250601B01,合計（確報値）,約定量合計（TSO別）[MW],289.7,597.575,573.036,107,88,483.85,229.176,114,287.129,2769.466
20250601B01,合計（確報値）,（内訳）自エリアからの約定量[MW],289.7,597.575,573.036,0,71,483.85,229.176,97,226.129,2567.466
20250601B02,システム約定結果,募集量（TSO別）[MW],331,477,960,269,104,592,262,119,311,3425
20250601B02,システム約定結果,応札量合計（電源属地別）[MW],331.19,597.575,717.754,0,104,831.757,318.867,93,316.129,3310.272
20250601B02,システム約定結果,落札量合計（電源属地別）[MW],329.2,597.575,717.754,0,104,557.759,273.006,82,257.129,2918.423
20250601B02,システム約定結果,応札件数（電源属地別）[件],6,4,7,0,1,6,6,3,8,41
20250601B02,システム約定結果,落札件数（電源属地別）[件],5,4,7,0,1,6,6,3,8,40
20250601B02,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],19.35,16.47,19.51,0,0.82,9.64,19.51,1.75,19.51,19.51
20250601B02,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.72,3.7,0.35,0,0.82,0.36,0.36,0.36,0.36,0.35
20250601B02,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],6.21,4.28,0.42,0,0.82,4.69,0.92,1.05,0.81,2.79
20250601B02,システム約定結果,最高落札価格（TSO別）[円/kW・30分],19.35,16.47,19.51,0.82,1.75,9.64,19.51,9.64,19.51,19.51
20250601B02,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.72,0.36,0.35,0.36,0.82,0.36,0.36,0.36,0.36,0.35
20250601B02,システム約定結果,平均落札価格（TSO別）[円/kW・30分],6.21,4.15,0.43,0.4,0.93,4.79,0.98,1.19,0.81,2.79
20250601B02,システム約定結果,落札量合計（TSO別）[MW],329.2,618.575,671.786,64,91,537.757,247.976,101,257.129,2918.423
20250601B02,システム約定結果,（内訳）自エリアからの落札量[MW],329.2,597.575,671.786,0,80,518.757,247.976,71,257.129,2773.423
20250601B02,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250601B02,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250601B02,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250601B02,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250601B02,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250601B02,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250601B02,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250601B02,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250601B02,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250601B02,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250601B02,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250601B02,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250601B02,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250601B02,合計（確報値）,募集量（TSO別）[MW],331,477,960,269,104,592,262,119,311,3425
20250601B02,合計（確報値）,応札量合計（電源属地別）[MW],331.19,597.575,717.754,0,104,831.757,318.867,93,316.129,3310.272
20250601B02,合計（確報値）,約定量合計（電源属地別）[MW],329.2,597.575,717.754,0,104,557.759,273.006,82,257.129,2918.423
20250601B02,合計（確報値）,応札件数（電源属地別）[件],6,4,7,0,1,6,6,3,8,41
20250601B02,合計（確報値）,約定件数（電源属地別）[件],5,4,7,0,1,6,6,3,8,40
20250601B02,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],19.35,16.47,19.51,0,0.82,9.64,19.51,1.75,19.51,19.51
20250601B02,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.72,3.7,0.35,0,0.82,0.36,0.36,0.36,0.36,0.35
20250601B02,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],6.21,4.28,0.42,0,0.82,4.69,0.92,1.05,0.81,2.79
20250601B02,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],19.35,16.47,19.51,0.82,1.75,9.64,19.51,9.64,19.51,19.51
20250601B02,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.72,0.36,0.35,0.36,0.82,0.36,0.36,0.36,0.36,0.35
20250601B02,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],6.21,4.15,0.43,0.4,0.93,4.79,0.98,1.19,0.81,2.79
20250601B02,合計（確報値）,約定量合計（TSO別）[MW],329.2,618.575,671.786,64,91,537.757,247.976,101,257.129,2918.423
20250601B02,合計（確報値）,（内訳）自エリアからの約定量[MW],329.2,597.575,671.786,0,80,518.757,247.976,71,257.129,2773.423
20250601B03,システム約定結果,募集量（TSO別）[MW],297,660,1321,497,162,888,438,222,595,5080
20250601B03,システム約定結果,応札量合計（電源属地別）[MW],353.5,760,1066.316,0,162,591.607,318.867,166,226.129,3644.419
20250601B03,システム約定結果,落札量合計（電源属地別）[MW],352,760,1066.316,0,162,591.607,318.867,166,226.129,3642.919
20250601B03,システム約定結果,応札件数（電源属地別）[件],3,4,9,0,2,5,6,4,7,40
20250601B03,システム約定結果,落札件数（電源属地別）[件],2,4,9,0,2,5,6,4,7,39
20250601B03,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],15.77,7.03,5.57,0,0.35,9.53,19.51,9.73,19.51,19.51
20250601B03,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],2.71,3.25,0.35,0,0.35,0.36,0.36,0.36,0.36,0.35
20250601B03,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],12.84,5.81,1.95,0,0.35,1.1,0.47,1.87,0.8,3.39
20250601B03,システム約定結果,最高落札価格（TSO別）[円/kW・30分],15.77,7.03,5.57,3.58,2.21,9.53,19.51,9.73,19.51,19.51
20250601B03,システム約定結果,最低落札価格（TSO別）[円/kW・30分],2.71,0.36,0.35,0.35,0.35,0.35,0.35,0.36,0.36,0.35
