H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202402,三次調整力1,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20240201B01,募集量（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20240201B01,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20240201B01,落札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20240201B01,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20240201B01,落札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20240201B01,最高落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B01,最低落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B01,平均落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B01,最高落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B01,最低落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B01,平均落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B01,落札量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20240201B01,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,0,0,0
20240201B02,募集量（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20240201B02,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20240201B02,落札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20240201B02,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20240201B02,落札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20240201B02,最高落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B02,最低落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B02,平均落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B02,最高落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B02,最低落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B02,平均落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B02,落札量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20240201B02,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,0,0,0
20240201B03,募集量（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20240201B03,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20240201B03,落札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20240201B03,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20240201B03,落札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20240201B03,最高落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B03,最低落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B03,平均落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B03,最高落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B03,最低落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B03,平均落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B03,落札量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20240201B03,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,0,0,0
20240201B04,募集量（TSO別）[MW],154,10,0,0,0,0,0,0,0,164
20240201B04,応札量合計（電源属地別）[MW],1.99,102,338.054,0,0,295.542,0,164,1.99,903.576
20240201B04,落札量合計（電源属地別）[MW],1.99,0,10,0,0,0,0,0,0,11.99
20240201B04,応札件数（電源属地別）[件],1,1,2,0,0,1,0,2,1,8
20240201B04,落札件数（電源属地別）[件],1,0,1,0,0,0,0,0,0,2
20240201B04,最高落札価格（電源属地別）[円/kW・30分],321,0,0.28,0,0,0,0,0,0,321
20240201B04,最低落札価格（電源属地別）[円/kW・30分],321,0,0.28,0,0,0,0,0,0,0.28
20240201B04,平均落札価格（電源属地別）[円/kW・30分],321,0,0.28,0,0,0,0,0,0,53.51
20240201B04,最高落札価格（TSO別）[円/kW・30分],321,0.28,0,0,0,0,0,0,0,321
20240201B04,最低落札価格（TSO別）[円/kW・30分],321,0.28,0,0,0,0,0,0,0,0.28
20240201B04,平均落札価格（TSO別）[円/kW・30分],321,0.28,0,0,0,0,0,0,0,53.51
20240201B04,落札量合計（TSO別）[MW],1.99,10,0,0,0,0,0,0,0,11.99
20240201B04,（内訳）自エリアからの落札量[MW],1.99,0,0,0,0,0,0,0,0,1.99
20240201B05,募集量（TSO別）[MW],52,0,0,0,0,0,0,0,0,52
20240201B05,応札量合計（電源属地別）[MW],0,0,226.054,0,0,294.195,0,52,52,624.249
20240201B05,落札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20240201B05,応札件数（電源属地別）[件],0,0,2,0,0,1,0,1,2,6
20240201B05,落札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20240201B05,最高落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B05,最低落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B05,平均落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B05,最高落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B05,最低落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
