H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202507,二次調整力2,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20250701B01,募集量（TSO別）[MW],59,0,0,0,0,0,0,26,0,85
20250701B01,応札量合計（電源属地別）[MW],22.3,89,276.804,222.47,47,448.14,242.085,121,180,1648.799
20250701B01,落札量合計（電源属地別）[MW],22.3,17,118,162.229,47,69.812,113.649,50,87,686.99
20250701B01,応札件数（電源属地別）[件],3,1,3,5,1,4,6,5,4,32
20250701B01,落札件数（電源属地別）[件],3,1,2,5,1,3,5,4,4,28
20250701B01,最高落札価格（電源属地別）[円/kW・30分],19.51,3.69,0.36,12.43,14.5,5.59,1.94,7.86,0.96,19.51
20250701B01,最低落札価格（電源属地別）[円/kW・30分],7.93,3.69,0.36,3.72,14.5,0.36,0.36,1.16,0.36,0.36
20250701B01,平均落札価格（電源属地別）[円/kW・30分],9.12,3.69,0.36,4.82,14.5,2,1.76,2.45,0.78,3.35
20250701B01,最高落札価格（TSO別）[円/kW・30分],19.51,0,0.36,12.43,14.5,5.59,1.94,7.86,0.96,19.51
20250701B01,最低落札価格（TSO別）[円/kW・30分],3.69,0,0.36,3.72,14.5,0.36,0.36,1.16,0.36,0.36
20250701B01,平均落札価格（TSO別）[円/kW・30分],6.77,0,0.36,4.82,14.5,1.33,1.76,3.02,0.78,3.35
20250701B01,落札量合計（TSO別）[MW],39.3,0,118,162.229,47,58.812,113.649,61,87,686.99
20250701B01,（内訳）自エリアからの落札量[MW],22.3,0,118,162.229,47,58.812,113.649,50,87,658.99
20250701B02,募集量（TSO別）[MW],97,0,0,0,0,0,0,31,0,128
20250701B02,応札量合計（電源属地別）[MW],21,89,360.593,362.934,47,448.14,242.085,127,206,1903.752
20250701B02,落札量合計（電源属地別）[MW],21,67,0,290.645,47,97.98,113.649,65,146,848.274
20250701B02,応札件数（電源属地別）[件],2,1,4,6,1,4,6,5,6,35
20250701B02,落札件数（電源属地別）[件],2,1,0,6,1,3,5,4,5,27
20250701B02,最高落札価格（電源属地別）[円/kW・30分],19.51,3.88,0,7.79,11.52,5.9,2.33,7.96,1.09,19.51
20250701B02,最低落札価格（電源属地別）[円/kW・30分],5.15,3.88,0,3.44,11.52,0.36,0.36,1.02,0.36,0.36
20250701B02,平均落札価格（電源属地別）[円/kW・30分],5.83,3.88,0,5.26,11.52,3.19,2,2.98,0.68,3.87
20250701B02,最高落札価格（TSO別）[円/kW・30分],19.51,3.88,0,7.79,11.52,5.9,2.33,7.96,1.09,19.51
20250701B02,最低落札価格（TSO別）[円/kW・30分],5.15,3.88,0,3.44,11.52,0.36,0.36,1.02,0.36,0.36
20250701B02,平均落札価格（TSO別）[円/kW・30分],5.83,3.88,0,5.26,11.52,2.98,2,3.26,0.68,3.87
20250701B02,落札量合計（TSO別）[MW],21,67,0,290.645,47,91,113.629,72,146,848.274
20250701B02,（内訳）自エリアからの落札量[MW],21,67,0,290.645,47,91,113.629,65,146,841.274
20250701B03,募集量（TSO別）[MW],64,0,0,0,55,0,27,53,0,199
20250701B03,応札量合計（電源属地別）[MW],37.8,89,153.115,60.488,47,448.14,242.085,172,247,1496.628
20250701B03,落札量合計（電源属地別）[MW],37.8,7,70,28.54,22,276,113.649,98.508,70,723.497
20250701B03,応札件数（電源属地別）[件],2,1,2,1,1,4,6,5,5,27
20250701B03,落札件数（電源属地別）[件],2,1,1,1,1,4,5,5,3,23
20250701B03,最高落札価格（電源属地別）[円/kW・30分],19.35,4.26,0.36,3.2,9.21,7.47,2.94,8.49,0.44,19.35
20250701B03,最低落札価格（電源属地別）[円/kW・30分],10.94,4.26,0.36,3.2,9.21,0.36,0.37,0.36,0.36,0.36
