H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202504,二次調整力2,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20250401B01,募集量（TSO別）[MW],68,225,218,0,31,185,91,34,93,945
20250401B01,応札量合計（電源属地別）[MW],105,356,708.44,0,102,616.491,253.6,108,223,2472.531
20250401B01,落札量合計（電源属地別）[MW],59,356,708.44,0,102,463.554,238,108,223,2257.994
20250401B01,応札件数（電源属地別）[件],2,4,8,0,1,5,8,5,5,38
20250401B01,落札件数（電源属地別）[件],1,4,8,0,1,5,8,5,5,37
20250401B01,最高落札価格（電源属地別）[円/kW・30分],1.06,1.86,2.58,0,0.35,5.92,2.52,7.89,1.17,7.89
20250401B01,最低落札価格（電源属地別）[円/kW・30分],1.06,1.35,0.36,0,0.35,0.36,0.36,0.36,0.36,0.35
20250401B01,平均落札価格（電源属地別）[円/kW・30分],1.06,1.63,0.89,0,0.35,3.67,1.39,1.84,0.59,1.62
20250401B01,最高落札価格（TSO別）[円/kW・30分],1.86,1.86,2.58,0,0.35,5.92,2.52,7.89,1.17,7.89
20250401B01,最低落札価格（TSO別）[円/kW・30分],1.06,1.35,0.36,0,0.35,0.36,0.36,0.36,0.36,0.35
20250401B01,平均落札価格（TSO別）[円/kW・30分],1.24,1.61,0.89,0,0.35,3.67,1.39,1.84,0.59,1.62
20250401B01,落札量合計（TSO別）[MW],76,339,708.44,0,102,463.554,238,108,223,2257.994
20250401B01,（内訳）自エリアからの落札量[MW],59,339,708.44,0,102,463.554,238,108,223,2240.994
20250401B02,募集量（TSO別）[MW],77,232,188,0,34,154,89,37,99,910
20250401B02,応札量合計（電源属地別）[MW],104,356,525.488,0,102,616.491,253.6,98,402,2457.579
20250401B02,落札量合計（電源属地別）[MW],84,356,525.488,0,102,473.29,253.6,98,297.826,2190.204
20250401B02,応札件数（電源属地別）[件],1,4,6,0,1,5,8,5,6,36
20250401B02,落札件数（電源属地別）[件],1,4,6,0,1,5,8,5,6,36
20250401B02,最高落札価格（電源属地別）[円/kW・30分],1.61,1.62,0.36,0,0.35,6.71,3.14,2.25,1.89,6.71
20250401B02,最低落札価格（電源属地別）[円/kW・30分],1.61,0.99,0.36,0,0.35,0.36,0.36,0.36,0.36,0.35
20250401B02,平均落札価格（電源属地別）[円/kW・30分],1.61,1.38,0.36,0,0.35,4.06,1.62,0.88,0.81,1.6
20250401B02,最高落札価格（TSO別）[円/kW・30分],1.62,1.62,0.36,0,0.35,6.71,3.14,2.25,1.89,6.71
20250401B02,最低落札価格（TSO別）[円/kW・30分],1.61,0.99,0.36,0,0.35,0.36,0.36,0.36,0.36,0.35
20250401B02,平均落札価格（TSO別）[円/kW・30分],1.61,1.37,0.36,0,0.35,4.06,1.62,0.88,0.81,1.6
20250401B02,落札量合計（TSO別）[MW],96,344,525.488,0,102,473.29,253.6,98,297.826,2190.204
20250401B02,（内訳）自エリアからの落札量[MW],84,344,525.488,0,102,473.29,253.6,98,297.826,2178.204
20250401B03,募集量（TSO別）[MW],115,458,467,180,59,309,205,102,284,2179
20250401B03,応札量合計（電源属地別）[MW],105,356,691.183,0,142,616.491,191.64,180,223,2505.314
20250401B03,落札量合計（電源属地別）[MW],105,356,691.183,0,142,616.491,191.64,180,223,2505.314
20250401B03,応札件数（電源属地別）[件],2,4,7,0,2,5,6,3,5,34
20250401B03,落札件数（電源属地別）[件],2,4,7,0,2,5,6,3,5,34
20250401B03,最高落札価格（電源属地別）[円/kW・30分],19.51,1.61,7.8,0,1.84,7.09,3.58,6.11,2.12,19.51
20250401B03,最低落札価格（電源属地別）[円/kW・30分],2.57,1.09,0.36,0,0.35,0.82,0.54,0.36,0.36,0.35
20250401B03,平均落札価格（電源属地別）[円/kW・30分],2.73,1.44,3.03,0,0.77,3.77,2.37,0.96,0.96,2.46
20250401B03,最高落札価格（TSO別）[円/kW・30分],19.51,1.61,7.8,0,1.84,7.09,3.58,6.11,2.12,19.51
20250401B03,最低落札価格（TSO別）[円/kW・30分],1.53,0.36,0.36,0,0.35,0.82,0.54,0.36,0.36,0.35
20250401B03,平均落札価格（TSO別）[円/kW・30分],2.54,1.15,3.6,0,0.77,3.99,2.24,0.96,0.98,2.46
20250401B03,落札量合計（TSO別）[MW],124.5,458,569.683,0,142,568.826,216.64,180,245.665,2505.314
20250401B03,（内訳）自エリアからの落札量[MW],105,336.5,569.683,0,142,568.826,191.64,180,223,2316.649
20250401B04,募集量（TSO別）[MW],103,532,528,114,71,200,158,107,193,2006
20250401B04,応札量合計（電源属地別）[MW],104,267,1145.972,0,171,478.491,160.66,240,508,3075.123
20250401B04,落札量合計（電源属地別）[MW],104,267,1145.972,0,171,478.491,160.66,240,508,3075.123
20250401B04,応札件数（電源属地別）[件],1,3,10,0,2,4,5,6,7,38
20250401B04,落札件数（電源属地別）[件],1,3,10,0,2,4,5,6,7,38
