H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202206,三次調整力2,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20220601B01,募集量（TSO別）[MW],4,72,0,13,0,0,0,3,0,92
20220601B01,応札量合計（電源属地別）[MW],439.58,92,296.048,47,0,945,0,88,0,1907.628
20220601B01,落札量合計（電源属地別）[MW],5,32,5,47,0,0,0,5,0,94
20220601B01,応札件数（電源属地別）[件],1,2,3,1,0,10,0,1,0,18
20220601B01,落札件数（電源属地別）[件],1,1,1,1,0,0,0,1,0,5
20220601B01,最高落札価格（電源属地別）[円/kW・30分],17.96,1.22,2.59,0.88,0,0,0,0.96,0,17.96
20220601B01,最低落札価格（電源属地別）[円/kW・30分],17.96,1.22,2.59,0.88,0,0,0,0.96,0,0.88
20220601B01,平均落札価格（電源属地別）[円/kW・30分],17.96,1.22,2.59,0.88,0,0,0,0.96,0,2
20220601B01,最高落札価格（TSO別）[円/kW・30分],17.96,17.96,0,0.88,0,0,0,0.96,0,17.96
20220601B01,最低落札価格（TSO別）[円/kW・30分],17.96,0.88,0,0.88,0,0,0,0.96,0,0.88
20220601B01,平均落札価格（TSO別）[円/kW・30分],17.96,1.39,0,0.88,0,0,0,0.96,0,2
20220601B01,落札量合計（TSO別）[MW],4,72,0,13,0,0,0,5,0,94
20220601B01,（内訳）自エリアからの落札量[MW],4,32,0,13,0,0,0,5,0,54
20220601B02,募集量（TSO別）[MW],20,26,15,194,10,75,130,20,0,490
20220601B02,応札量合計（電源属地別）[MW],448.14,345,347.55,13.214,0,776.98,0,333,0,2263.884
20220601B02,落札量合計（電源属地別）[MW],20,123.786,0,13.214,0,0,0,333,0,490
20220601B02,応札件数（電源属地別）[件],1,2,4,1,0,4,0,5,0,17
20220601B02,落札件数（電源属地別）[件],1,1,0,1,0,0,0,5,0,8
20220601B02,最高落札価格（電源属地別）[円/kW・30分],17.81,1.22,0,0.93,0,0,0,1.21,0,17.81
20220601B02,最低落札価格（電源属地別）[円/kW・30分],17.81,1.22,0,0.93,0,0,0,0.04,0,0.04
20220601B02,平均落札価格（電源属地別）[円/kW・30分],17.81,1.22,0,0.93,0,0,0,1.14,0,1.83
20220601B02,最高落札価格（TSO別）[円/kW・30分],17.81,1.22,1.22,1.22,1.21,1.21,1.21,0.04,0,17.81
20220601B02,最低落札価格（TSO別）[円/kW・30分],17.81,1.22,1.22,0.93,1.21,1.21,1.2,0.04,0,0.04
20220601B02,平均落札価格（TSO別）[円/kW・30分],17.81,1.22,1.22,1.2,1.21,1.21,1.2,0.04,0,1.83
20220601B02,落札量合計（TSO別）[MW],20,26,15,194,10,75,130,20,0,490
20220601B02,（内訳）自エリアからの落札量[MW],20,26,0,13.214,0,0,0,20,0,79.214
20220601B03,募集量（TSO別）[MW],96,1198,679,874,14,170,710,172,799,4712
20220601B03,応札量合計（電源属地別）[MW],186.81,606,782.122,19.344,0,1269.796,579.5,333,799,4575.572
20220601B03,落札量合計（電源属地別）[MW],186.81,606,782.122,19.344,0,683.8,579.5,333,799,3989.576
20220601B03,応札件数（電源属地別）[件],1,5,3,1,0,13,5,5,4,37
20220601B03,落札件数（電源属地別）[件],1,5,3,1,0,11,5,5,4,35
20220601B03,最高落札価格（電源属地別）[円/kW・30分],16.98,4.59,2.59,0.88,0,7.05,0.82,3.1,0.28,16.98
20220601B03,最低落札価格（電源属地別）[円/kW・30分],16.98,1.22,1.25,0.88,0,0.97,0.2,0.05,0.28,0.05
20220601B03,平均落札価格（電源属地別）[円/kW・30分],16.98,2.81,1.43,0.88,0,4.38,0.28,1.84,0.28,2.51
20220601B03,最高落札価格（TSO別）[円/kW・30分],16.98,16.98,1.25,7.05,3.1,4.49,3.1,1.15,0.28,16.98
20220601B03,最低落札価格（TSO別）[円/kW・30分],16.98,1.22,1.25,0.88,3.1,0.97,0.2,0.05,0.28,0.05
20220601B03,平均落札価格（TSO別）[円/kW・30分],16.98,4.39,1.25,4.79,3.1,2.52,0.71,1.02,0.28,2.51
20220601B03,落札量合計（TSO別）[MW],96,799.932,679,549.644,14,170,710,172,799,3989.576
20220601B03,（内訳）自エリアからの落札量[MW],96,606,679,19.344,0,170,579.5,172,799,3120.844
20220601B04,募集量（TSO別）[MW],102,1052,3301,973,34,1536,692,449,1088,9227
20220601B04,応札量合計（電源属地別）[MW],310.1,657,3689.894,123,0,1368.873,808.954,716,1088,8761.821
20220601B04,落札量合計（電源属地別）[MW],252,657,3689.894,123,0,1368.873,808.954,716,1088,8703.721
20220601B04,応札件数（電源属地別）[件],1,5,10,1,0,10,9,9,5,50
20220601B04,落札件数（電源属地別）[件],1,5,10,1,0,10,9,9,5,50
20220601B04,最高落札価格（電源属地別）[円/kW・30分],16.98,4.36,5.6,0.86,0,33.52,54.65,13.35,0.48,54.65
20220601B04,最低落札価格（電源属地別）[円/kW・30分],16.98,1.22,1.25,0.86,0,0.14,0.2,0.04,0.48,0.04
20220601B04,平均落札価格（電源属地別）[円/kW・30分],16.98,2.72,1.42,0.86,0,13.25,4.64,4.75,0.48,4.28
20220601B04,最高落札価格（TSO別）[円/kW・30分],16.98,16.98,1.25,54.65,0,33.52,2.95,1.95,0.48,54.65
20220601B04,最低落札価格（TSO別）[円/kW・30分],16.98,1.22,1.25,0.86,0,0.14,0.2,0.04,0.48,0.04
20220601B04,平均落札価格（TSO別）[円/kW・30分],16.98,5.37,1.25,8.44,0,12.93,0.29,0.68,0.48,4.28
20220601B04,落札量合計（TSO別）[MW],102,807,3301,728.721,0,1536,692,449,1088,8703.721
20220601B04,（内訳）自エリアからの落札量[MW],102,657,3301,123,0,1368.873,692,449,1088,7780.873
20220601B05,募集量（TSO別）[MW],72,843,4843,1419,58,1310,1131,599,879,11154
20220601B05,応札量合計（電源属地別）[MW],420.31,369,3889.383,220.155,0,971.608,1068.094,964,879,8781.55
20220601B05,落札量合計（電源属地別）[MW],222,369,3889.383,220.155,0,971.608,1068.094,964,879,8583.24
20220601B05,応札件数（電源属地別）[件],1,4,10,5,0,11,12,12,4,59
20220601B05,落札件数（電源属地別）[件],1,4,10,5,0,11,12,12,4,59
20220601B05,最高落札価格（電源属地別）[円/kW・30分],16.98,4.55,2.61,67.02,0,80,52.95,13.35,1.46,80
