H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202207,三次調整力2,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20220701B01,募集量（TSO別）[MW],0,14,0,0,0,0,0,3,0,17
20220701B01,応札量合計（電源属地別）[MW],6.27,17,0,32,0,274,0,5,0,334.27
20220701B01,落札量合計（電源属地別）[MW],0,17,0,0,0,0,0,0,0,17
20220701B01,応札件数（電源属地別）[件],1,1,0,2,0,2,0,1,0,7
20220701B01,落札件数（電源属地別）[件],0,1,0,0,0,0,0,0,0,1
20220701B01,最高落札価格（電源属地別）[円/kW・30分],0,0.59,0,0,0,0,0,0,0,0.59
20220701B01,最低落札価格（電源属地別）[円/kW・30分],0,0.59,0,0,0,0,0,0,0,0.59
20220701B01,平均落札価格（電源属地別）[円/kW・30分],0,0.59,0,0,0,0,0,0,0,0.59
20220701B01,最高落札価格（TSO別）[円/kW・30分],0,0.59,0,0,0,0,0,0.59,0,0.59
20220701B01,最低落札価格（TSO別）[円/kW・30分],0,0.59,0,0,0,0,0,0.59,0,0.59
20220701B01,平均落札価格（TSO別）[円/kW・30分],0,0.59,0,0,0,0,0,0.59,0,0.59
20220701B01,落札量合計（TSO別）[MW],0,14,0,0,0,0,0,3,0,17
20220701B01,（内訳）自エリアからの落札量[MW],0,14,0,0,0,0,0,0,0,14
20220701B02,募集量（TSO別）[MW],0,38,43,66,0,212,79,7,89,534
20220701B02,応札量合計（電源属地別）[MW],0,534,429.101,591.77,0,1022.458,0,339,89,3005.329
20220701B02,落札量合計（電源属地別）[MW],0,285,0,153,0,0,0,7,89,534
20220701B02,応札件数（電源属地別）[件],0,3,4,14,0,7,0,4,1,33
20220701B02,落札件数（電源属地別）[件],0,2,0,7,0,0,0,1,1,11
20220701B02,最高落札価格（電源属地別）[円/kW・30分],0,1.22,0,1.59,0,0,0,1.22,0.92,1.59
20220701B02,最低落札価格（電源属地別）[円/kW・30分],0,0.59,0,1.54,0,0,0,1.22,0.92,0.59
20220701B02,平均落札価格（電源属地別）[円/kW・30分],0,1.07,0,1.57,0,0,0,1.22,0.92,1.19
20220701B02,最高落札価格（TSO別）[円/kW・30分],0,0.59,1.22,1.57,0,1.59,1.22,1.22,0.92,1.59
20220701B02,最低落札価格（TSO別）[円/kW・30分],0,0.59,1.22,1.54,0,1.22,0.59,1.22,0.92,0.59
20220701B02,平均落札価格（TSO別）[円/kW・30分],0,0.59,1.22,1.55,0,1.37,0.99,1.22,0.92,1.19
20220701B02,落札量合計（TSO別）[MW],0,38,43,66,0,212,79,7,89,534
20220701B02,（内訳）自エリアからの落札量[MW],0,38,0,66,0,0,0,7,89,200
20220701B03,募集量（TSO別）[MW],11,1202,525,250,8,507,245,79,765,3592
20220701B03,応札量合計（電源属地別）[MW],84.86,1072,6.578,951,0,987.817,108.752,289,765,4265.007
20220701B03,落札量合計（電源属地別）[MW],11,1072,6.578,90,0,774.067,75,149.933,765,2943.578
20220701B03,応札件数（電源属地別）[件],1,7,1,17,0,5,2,2,4,39
20220701B03,落札件数（電源属地別）[件],1,7,1,2,0,4,1,2,4,22
20220701B03,最高落札価格（電源属地別）[円/kW・30分],0.12,12.09,5.01,1.49,0,4.43,0.82,6.95,0.03,12.09
