H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202205,三次調整力2,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20220501B01,募集量（TSO別）[MW],5,97,0,16,15,0,0,4,0,137
20220501B01,応札量合計（電源属地別）[MW],0,137,514.378,194.346,15,709,0,95,35,1699.724
20220501B01,落札量合計（電源属地別）[MW],0,16,86,0,0,0,0,35,0,137
20220501B01,応札件数（電源属地別）[件],0,2,4,2,1,6,0,2,1,18
20220501B01,落札件数（電源属地別）[件],0,1,1,0,0,0,0,2,0,4
20220501B01,最高落札価格（電源属地別）[円/kW・30分],0,0.59,1.25,0,0,0,0,1.01,0,1.25
20220501B01,最低落札価格（電源属地別）[円/kW・30分],0,0.59,1.25,0,0,0,0,0.41,0,0.41
20220501B01,平均落札価格（電源属地別）[円/kW・30分],0,0.59,1.25,0,0,0,0,0.92,0,1.09
20220501B01,最高落札価格（TSO別）[円/kW・30分],1.25,1.25,0,1.01,1.01,0,0,0.41,0,1.25
20220501B01,最低落札価格（TSO別）[円/kW・30分],1.25,0.59,0,0.41,1.01,0,0,0.41,0,0.41
20220501B01,平均落札価格（TSO別）[円/kW・30分],1.25,1.14,0,0.97,1.01,0,0,0.41,0,1.09
20220501B01,落札量合計（TSO別）[MW],5,97,0,16,15,0,0,4,0,137
20220501B01,（内訳）自エリアからの落札量[MW],0,16,0,0,0,0,0,4,0,20
20220501B02,募集量（TSO別）[MW],16,211,29,12,12,15,21,20,60,396
20220501B02,応札量合計（電源属地別）[MW],0,276,726.044,396.222,12,1009.888,21,140,8,2589.154
20220501B02,落札量合計（電源属地別）[MW],0,256,0,0,0,0,21,119,0,396
20220501B02,応札件数（電源属地別）[件],0,2,4,8,1,6,1,4,1,27
20220501B02,落札件数（電源属地別）[件],0,2,0,0,0,0,1,4,0,7
20220501B02,最高落札価格（電源属地別）[円/kW・30分],0,1.22,0,0,0,0,0.49,1.01,0,1.22
20220501B02,最低落札価格（電源属地別）[円/kW・30分],0,0.59,0,0,0,0,0.49,0.04,0,0.04
20220501B02,平均落札価格（電源属地別）[円/kW・30分],0,1.06,0,0,0,0,0.49,0.87,0,0.97
20220501B02,最高落札価格（TSO別）[円/kW・30分],1.22,1.22,1.22,1.01,1.01,1.01,0.49,0.41,1.01,1.22
20220501B02,最低落札価格（TSO別）[円/kW・30分],1.22,0.59,1.22,1.01,1.01,1.01,0.49,0.04,1.01,0.04
20220501B02,平均落札価格（TSO別）[円/kW・30分],1.22,1.02,1.22,1.01,1.01,1.01,0.49,0.19,1.01,0.97
20220501B02,落札量合計（TSO別）[MW],16,211,29,12,12,15,21,20,60,396
20220501B02,（内訳）自エリアからの落札量[MW],0,211,0,0,0,0,21,20,0,252
20220501B03,募集量（TSO別）[MW],80,492,1334,53,10,120,411,241,756,3497
20220501B03,応札量合計（電源属地別）[MW],0,807,2108.086,1996.956,10,1423.559,411,281,125,7162.601
20220501B03,落札量合計（電源属地別）[MW],0,354,1710.204,16.796,0,0,379,281,125,2866
20220501B03,応札件数（電源属地別）[件],0,6,7,38,1,6,7,7,1,73
20220501B03,落札件数（電源属地別）[件],0,2,4,1,0,0,6,7,1,21
20220501B03,最高落札価格（電源属地別）[円/kW・30分],0,1.22,1.25,1.01,0,0,0.82,1.05,1.56,1.56
20220501B03,最低落札価格（電源属地別）[円/kW・30分],0,0.59,1.25,1.01,0,0,0.2,0.04,1.56,0.04
20220501B03,平均落札価格（電源属地別）[円/kW・30分],0,0.98,1.25,1.01,0,0,0.38,0.4,1.56,1.03
20220501B03,最高落札価格（TSO別）[円/kW・30分],1.25,1.25,1.25,1.25,1.25,1.25,1.05,0.41,1.56,1.56
20220501B03,最低落札価格（TSO別）[円/kW・30分],1.25,0.59,1.25,1.01,1.05,1.25,0.2,0.04,1.56,0.04
20220501B03,平均落札価格（TSO別）[円/kW・30分],1.25,1.05,1.25,1.17,1.09,1.25,0.44,0.3,1.56,1.03
20220501B03,落札量合計（TSO別）[MW],80,492,1334,53,10,120,411,241,125,2866
20220501B03,（内訳）自エリアからの落札量[MW],0,354,1334,16.796,0,0,379,241,125,2449.796
20220501B04,募集量（TSO別）[MW],71,50,1822,122,13,246,832,477,795,4428
20220501B04,応札量合計（電源属地別）[MW],303.85,1053,2324,2344.684,13,1331.532,739.364,462,795,9366.43
20220501B04,落札量合計（電源属地別）[MW],121,0,2324,34.684,13,5.31,673.006,462,795,4428
20220501B04,応札件数（電源属地別）[件],2,8,5,51,1,5,7,9,5,93
20220501B04,落札件数（電源属地別）[件],1,0,5,1,1,1,6,9,5,29
20220501B04,最高落札価格（電源属地別）[円/kW・30分],0.08,0,1.25,1.06,0.52,5,0.82,0.41,9.5,9.5
20220501B04,最低落札価格（電源属地別）[円/kW・30分],0.08,0,1.25,1.06,0.52,5,0.2,0.04,0.18,0.04
