H,需給調整市場取引結果,対象年月日,取引年月日,商品区分,ブロック数
P,速報値,20210517,20210516,三次調整力2,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
B01,募集量（TSO別）[MW],0,59,0,17,11,0,0,36,89,212
B01,応札量合計（電源属地別）[MW],338.94,123,451.198,276,0,204,0,120,89,1602.138
B01,落札量合計（電源属地別）[MW],0,5,0,0,0,0,0,118,89,212
B01,最高落札価格（電源属地別）[円/kW],0,0.4,0,0,0,0,0,0.39,3.18
B01,最低落札価格（電源属地別）[円/kW],0,0.4,0,0,0,0,0,0.33,1.82
B01,平均落札価格（電源属地別）[円/kW],0,0.4,0,0,0,0,0,0.36,2.2
B01,落札量合計（TSO別）[MW],0,59,0,17,11,0,0,36,89,212
B01,（内訳）自エリアからの落札量[MW],0,5,0,0,0,0,0,36,89,130
B02,募集量（TSO別）[MW],193,22,0,25,22,0,16,20,44,342
B02,応札量合計（電源属地別）[MW],340.94,9,380.434,457,94.25,607,16,160,44,2108.624
B02,落札量合計（電源属地別）[MW],298.94,0,0,0,0,0,0,83,44,425.94
B02,最高落札価格（電源属地別）[円/kW],19.27,0,0,0,0,0,0,0.37,3.28
B02,最低落札価格（電源属地別）[円/kW],19.27,0,0,0,0,0,0,0.33,0.4
B02,平均落札価格（電源属地別）[円/kW],19.27,0,0,0,0,0,0,0.34,2.04
B02,落札量合計（TSO別）[MW],276.94,22,0,25,22,0,16,20,44,425.94
B02,（内訳）自エリアからの落札量[MW],276.94,0,0,0,0,0,0,20,44,340.94
B03,募集量（TSO別）[MW],0,316,0,70,20,0,190,23,61,680
B03,応札量合計（電源属地別）[MW],334.94,0,679.994,617,89.25,921.92,190.093,736,61,3630.197
B03,落札量合計（電源属地別）[MW],42.16,0,230.84,0,0,0,152,194,61,680
B03,最高落札価格（電源属地別）[円/kW],0.6,0,0.41,0,0,0,0.2,0.39,3.86
B03,最低落札価格（電源属地別）[円/kW],0.6,0,0.41,0,0,0,0.2,0.33,0.4
B03,平均落札価格（電源属地別）[円/kW],0.6,0,0.41,0,0,0,0.2,0.36,1.82
B03,落札量合計（TSO別）[MW],0,316,0,70,20,0,190,23,61,680
