H,需給調整市場取引結果,対象年月日,取引年月日,商品区分,ブロック数
P,速報値,20210716,20210715,三次調整力2,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
B01,募集量（TSO別）[MW],6,0,0,0,0,0,0,2,12,20
B01,応札量合計（電源属地別）[MW],289.1,20,746.946,61.28,0,427,309.2,7,20,1880.526
B01,落札量合計（電源属地別）[MW],6,0,0,0,0,0,0,0,14,20
B01,最高落札価格（電源属地別）[円/kW],0.25,0,0,0,0,0,0,0,0.25
B01,最低落札価格（電源属地別）[円/kW],0.25,0,0,0,0,0,0,0,0.25
B01,平均落札価格（電源属地別）[円/kW],0.25,0,0,0,0,0,0,0,0.25
B01,落札量合計（TSO別）[MW],6,0,0,0,0,0,0,2,12,20
B01,（内訳）自エリアからの落札量[MW],6,0,0,0,0,0,0,0,12,18
B02,募集量（TSO別）[MW],167,562,55,108,0,81,58,13,54,1098
B02,応札量合計（電源属地別）[MW],329.35,364,1211.396,308.685,0,468.296,405.281,387,437,3911.008
B02,落札量合計（電源属地別）[MW],317,0,267.2,50,0,0,58,318,87.8,1098
B02,最高落札価格（電源属地別）[円/kW],0.4,0,0.67,0.44,0,0,0.2,0.65,0.38
B02,最低落札価格（電源属地別）[円/kW],0.4,0,0.67,0.44,0,0,0.2,0.25,0.25
B02,平均落札価格（電源属地別）[円/kW],0.4,0,0.67,0.44,0,0,0.2,0.41,0.3
B02,落札量合計（TSO別）[MW],167,562,55,108,0,81,58,13,54,1098
B02,（内訳）自エリアからの落札量[MW],167,0,55,50,0,0,58,13,54,397
B03,募集量（TSO別）[MW],148,762,1058,1298,0,139,431,171,1250,5257
B03,応札量合計（電源属地別）[MW],329.35,565,1368.22,452.685,0,528.575,995.488,766,1515,6520.318
B03,落札量合計（電源属地別）[MW],298,301.78,1368.22,452.685,0,335.575,394.864,590.876,1515,5257
B03,最高落札価格（電源属地別）[円/kW],0.4,3.76,0.67,0.58,0,3.89,0.2,5.01,3.01
B03,最低落札価格（電源属地別）[円/kW],0.4,2.11,0.41,0.39,0,3.89,0.2,0.03,0.03
B03,平均落札価格（電源属地別）[円/kW],0.4,3.08,0.44,0.53,0,3.89,0.2,2.64,1.28
B03,落札量合計（TSO別）[MW],148,762,1058,1298,0,139,431,171,1250,5257
B03,（内訳）自エリアからの落札量[MW],148,301.78,1058,452.685,0,139,394.864,171,1250,3915.329
B04,募集量（TSO別）[MW],295,2567,2481,1001,0,1228,833,315,1994,10714
B04,応札量合計（電源属地別）[MW],402.94,1088,2722.282,1307.184,0,654.707,832.954,944,1406,9358.067
B04,落札量合計（電源属地別）[MW],402.94,1088,2722.282,1307.184,0,654.707,832.954,944,1406,9358.067
B04,最高落札価格（電源属地別）[円/kW],14.25,8.85,0.67,4.41,0,10.25,10.21,16.02,3.01
B04,最低落札価格（電源属地別）[円/kW],2.1,2.11,0.41,0.76,0,3.89,0.2,0.03,0.25
B04,平均落札価格（電源属地別）[円/kW],10.6,3.55,0.43,3.04,0,7.48,3.08,6.38,1.55
B04,落札量合計（TSO別）[MW],295,1609.067,2481,1001,0,1228,833,315,1596,9358.067
B04,（内訳）自エリアからの落札量[MW],295,1088,2481,1001,0,654.707,832.954,315,1406,8073.661
B05,募集量（TSO別）[MW],208,2362,1708,2195,93,1185,936,442,1836,10965
B05,応札量合計（電源属地別）[MW],556.18,232,1988.668,132,0,1006.079,709.212,1039,814,6477.139
B05,落札量合計（電源属地別）[MW],358,232,1988.668,132,0,1006.079,709.212,1039,814,6278.959
B05,最高落札価格（電源属地別）[円/kW],2.1,3.09,0.67,1.43,0,10.09,7.67,15.99,3.44
B05,最低落札価格（電源属地別）[円/kW],2.1,2.11,0.41,0.03,0,3.93,0.2,0.03,0.68
B05,平均落札価格（電源属地別）[円/kW],2.1,2.78,0.42,0.2,0,7.95,3.04,5.49,1.85
B05,落札量合計（TSO別）[MW],208,662.668,1708,133.291,0,1185,936,442,1004,6278.959
B05,（内訳）自エリアからの落札量[MW],208,232,1708,132,0,1006.079,709.212,442,814,5251.291
B06,募集量（TSO別）[MW],146,1105,1312,810,120,524,439,351,942,5749
B06,応札量合計（電源属地別）[MW],337.5,0,1346.469,923.777,0,994.675,439.431,781,119,4941.852
B06,落札量合計（電源属地別）[MW],296,0,1346.469,923.777,0,994.675,439.431,781,119,4900.352
B06,最高落札価格（電源属地別）[円/kW],2.1,0,0.67,28.04,0,9.77,12.06,10.64,4.24
B06,最低落札価格（電源属地別）[円/kW],2.1,0,0.41,1.31,0,3.93,0.2,0.03,4.24
B06,平均落札価格（電源属地別）[円/kW],2.1,0,0.42,18.37,0,7.82,6.3,3.87,4.24
B06,落札量合計（TSO別）[MW],146,889.352,1312,810,120,524,439,351,309,4900.352
B06,（内訳）自エリアからの落札量[MW],146,0,1312,810,0,524,439,351,119,3701
B07,募集量（TSO別）[MW],76,165,120,72,20,8,106,164,229,960
B07,応札量合計（電源属地別）[MW],337.05,128,272.876,804.115,0,1130,296.867,369,175,3512.908
B07,落札量合計（電源属地別）[MW],226,0,135,0,0,27.832,106.168,290,175,960
B07,最高落札価格（電源属地別）[円/kW],0.4,0,0.41,0,0,5.44,0.2,3.5,3.97
B07,最低落札価格（電源属地別）[円/kW],0.4,0,0.41,0,0,5.44,0.2,1.45,3.97
B07,平均落札価格（電源属地別）[円/kW],0.4,0,0.41,0,0,5.44,0.2,2.17,3.97
B07,落札量合計（TSO別）[MW],76,165,120,72,20,8,106,164,229,960
B07,（内訳）自エリアからの落札量[MW],76,0,120,0,0,8,106,164,175,649
B08,募集量（TSO別）[MW],17,35,0,7,0,0,0,14,8,81
B08,応札量合計（電源属地別）[MW],186.18,81,189.904,115,0,317,119.839,37,64,1109.923
B08,落札量合計（電源属地別）[MW],52,0,0,0,0,0,0,21,8,81
B08,最高落札価格（電源属地別）[円/kW],0.25,0,0,0,0,0,0,0.25,0.25
B08,最低落札価格（電源属地別）[円/kW],0.25,0,0,0,0,0,0,0.25,0.25
B08,平均落札価格（電源属地別）[円/kW],0.25,0,0,0,0,0,0,0.25,0.25
B08,落札量合計（TSO別）[MW],17,35,0,7,0,0,0,14,8,81
B08,（内訳）自エリアからの落札量[MW],17,0,0,0,0,0,0,14,8,39
RT,応札・落札結果,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
B01,応札件数（電源属地別）[件],2,2,5,1,0,4,4,1,1,20
B01,落札件数（電源属地別）[件],1,0,0,0,0,0,0,0,1,2
B01,応札量合計（電源属地別）[MW],289.1,20,746.946,61.28,0,427,309.2,7,20,1880.526
B01,落札量合計（電源属地別）[MW],6,0,0,0,0,0,0,0,14,20
B02,応札件数（電源属地別）[件],2,4,23,6,0,5,6,9,3,58
B02,落札件数（電源属地別）[件],2,0,13,1,0,0,1,7,2,26
B02,応札量合計（電源属地別）[MW],329.35,364,1211.396,308.685,0,468.296,405.281,387,437,3911.008
B02,落札量合計（電源属地別）[MW],317,0,267.2,50,0,0,58,318,87.8,1098
B03,応札件数（電源属地別）[件],2,6,12,6,0,2,11,18,7,64
B03,落札件数（電源属地別）[件],2,4,12,6,0,1,4,16,7,52
B03,応札量合計（電源属地別）[MW],329.35,565,1368.22,452.685,0,528.575,995.488,766,1515,6520.318
B03,落札量合計（電源属地別）[MW],298,301.78,1368.22,452.685,0,335.575,394.864,590.876,1515,5257
B04,応札件数（電源属地別）[件],4,11,13,21,0,4,10,20,5,88
B04,落札件数（電源属地別）[件],4,11,13,21,0,4,10,20,5,88
B04,応札量合計（電源属地別）[MW],402.94,1088,2722.282,1307.184,0,654.707,832.954,944,1406,9358.067
B04,落札量合計（電源属地別）[MW],402.94,1088,2722.282,1307.184,0,654.707,832.954,944,1406,9358.067
B05,応札件数（電源属地別）[件],2,3,12,3,0,5,11,20,5,61
B05,落札件数（電源属地別）[件],2,3,12,3,0,5,11,20,5,61
B05,応札量合計（電源属地別）[MW],556.18,232,1988.668,132,0,1006.079,709.212,1039,814,6477.139
B05,落札量合計（電源属地別）[MW],358,232,1988.668,132,0,1006.079,709.212,1039,814,6278.959
B06,応札件数（電源属地別）[件],2,0,7,22,0,5,6,16,1,59
B06,落札件数（電源属地別）[件],1,0,7,22,0,5,6,16,1,58
B06,応札量合計（電源属地別）[MW],337.5,0,1346.469,923.777,0,994.675,439.431,781,119,4941.852
B06,落札量合計（電源属地別）[MW],296,0,1346.469,923.777,0,994.675,439.431,781,119,4900.352
B07,応札件数（電源属地別）[件],2,2,6,20,0,4,4,7,1,46
B07,落札件数（電源属地別）[件],1,0,3,0,0,1,3,5,1,14
B07,応札量合計（電源属地別）[MW],337.05,128,272.876,804.115,0,1130,296.867,369,175,3512.908
B07,落札量合計（電源属地別）[MW],226,0,135,0,0,27.832,106.168,290,175,960
B08,応札件数（電源属地別）[件],2,3,3,3,0,7,1,1,2,22
B08,落札件数（電源属地別）[件],1,0,0,0,0,0,0,1,1,3
B08,応札量合計（電源属地別）[MW],186.18,81,189.904,115,0,317,119.839,37,64,1109.923
B08,落札量合計（電源属地別）[MW],52,0,0,0,0,0,0,21,8,81
E
