H,需給調整市場取引結果,対象年月日,取引年月日,商品区分,ブロック数
P,速報値,20220112,20220111,三次調整力2,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
B01,募集量（TSO別）[MW],20,0,0,25,10,0,0,41,2,98
B01,応札量合計（電源属地別）[MW],0,98,719.85,100,0,257,0,98,5,1277.85
B01,落札量合計（電源属地別）[MW],0,0,0,0,0,48,0,48,5,101
B01,最高落札価格（電源属地別）[円/kW],0,0,0,0,0,0.09,0,1.01,0.16
B01,最低落札価格（電源属地別）[円/kW],0,0,0,0,0,0.09,0,0.41,0.16
B01,平均落札価格（電源属地別）[円/kW],0,0,0,0,0,0.09,0,0.5,0.16
B01,落札量合計（TSO別）[MW],20,0,0,25,10,0,0,41,5,101
B01,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,41,5,46
B02,募集量（TSO別）[MW],25,0,0,28,13,0,0,50,9,125
B02,応札量合計（電源属地別）[MW],0,42,613.852,142,0,2538,0,125,9,3469.852
B02,落札量合計（電源属地別）[MW],0,0,0,39,0,27,0,50,9,125
B02,最高落札価格（電源属地別）[円/kW],0,0,0,0.84,0,0.09,0,0.41,0.05
B02,最低落札価格（電源属地別）[円/kW],0,0,0,0.84,0,0.09,0,0.41,0.05
B02,平均落札価格（電源属地別）[円/kW],0,0,0,0.84,0,0.09,0,0.41,0.05
B02,落札量合計（TSO別）[MW],25,0,0,28,13,0,0,50,9,125
B02,（内訳）自エリアからの落札量[MW],0,0,0,28,0,0,0,50,9,87
B03,募集量（TSO別）[MW],115,320,748,403,26,207,176,0,365,2360
B03,応札量合計（電源属地別）[MW],0,267,23.912,0,0,854.994,176,178,365,1864.906
B03,落札量合計（電源属地別）[MW],0,267,23.912,0,0,523.994,176,140.906,365,1496.812
B03,最高落札価格（電源属地別）[円/kW],0,11.61,0.41,0,0,3.89,0.2,7.85,2.91
B03,最低落札価格（電源属地別）[円/kW],0,1.02,0.41,0,0,0.15,0.2,3.1,2.91
B03,平均落札価格（電源属地別）[円/kW],0,2.5,0.41,0,0,1.19,0.2,5.39,2.91
B03,落札量合計（TSO別）[MW],0,267,52.812,403,26,207,176,0,365,1496.812
B03,（内訳）自エリアからの落札量[MW],0,267,23.912,0,0,207,176,0,365,1038.912
B04,募集量（TSO別）[MW],101,291,870,1566,50,925,152,228,382,4565
B04,応札量合計（電源属地別）[MW],0,0,261.117,606.094,0,824.281,152,492,382,2717.492
B04,落札量合計（電源属地別）[MW],0,0,261.117,606.094,0,824.281,152,492,382,2717.492
B04,最高落札価格（電源属地別）[円/kW],0,0,5.21,1.76,0,12.76,0.2,8.98,4.64
B04,最低落札価格（電源属地別）[円/kW],0,0,0.41,0.02,0,0.15,0.2,0.04,4.64
B04,平均落札価格（電源属地別）[円/kW],0,0,4.48,1.02,0,7.34,0.2,3.89,4.64
B04,落札量合計（TSO別）[MW],0,0,261.117,769.375,0,925,152,228,382,2717.492
B04,（内訳）自エリアからの落札量[MW],0,0,261.117,606.094,0,824.281,152,228,382,2453.492
B05,募集量（TSO別）[MW],86,228,898,1739,59,862,252,367,915,5406
B05,応札量合計（電源属地別）[MW],0,263,341.851,2802.488,0,1234.221,252,929,915,6737.56
B05,落札量合計（電源属地別）[MW],0,250,187.667,2652.488,0,427.845,252,721,915,5406
B05,最高落札価格（電源属地別）[円/kW],0,3.48,2.62,3.8,0,3.92,0.2,3.85,3.67
B05,最低落札価格（電源属地別）[円/kW],0,1.02,0.41,0.02,0,0.14,0.2,0.04,2.96
B05,平均落札価格（電源属地別）[円/kW],0,2.06,2.16,1.87,0,3.52,0.2,2.08,3.21
B05,落札量合計（TSO別）[MW],86,228,898,1739,59,862,252,367,915,5406
B05,（内訳）自エリアからの落札量[MW],0,228,187.667,1739,0,427.845,252,367,915,4116.512
B06,募集量（TSO別）[MW],108,164,792,990,22,393,184,304,704,3661
B06,応札量合計（電源属地別）[MW],0,10,29.081,51,0,647.24,0,404,56,1197.321
B06,落札量合計（電源属地別）[MW],0,10,29.081,51,0,647.24,0,404,56,1197.321
B06,最高落札価格（電源属地別）[円/kW],0,26.82,9.8,0.11,0,13.51,0,7.85,8.1
B06,最低落札価格（電源属地別）[円/kW],0,26.82,0.41,0.11,0,0.16,0,0.04,8.1
B06,平均落札価格（電源属地別）[円/kW],0,26.82,3.04,0.11,0,8.77,0,2.21,8.1
B06,落札量合計（TSO別）[MW],0,10,29.081,221.24,0,393,184,304,56,1197.321
B06,（内訳）自エリアからの落札量[MW],0,10,29.081,51,0,393,0,304,56,843.081
B07,募集量（TSO別）[MW],207,0,0,0,21,0,11,38,22,299
B07,応札量合計（電源属地別）[MW],0,205,0,0,0,474,11,143,22,855
B07,落札量合計（電源属地別）[MW],0,188,0,0,0,0,11,43,0,242
B07,最高落札価格（電源属地別）[円/kW],0,1.92,0,0,0,0,0.28,5.08,0
B07,最低落札価格（電源属地別）[円/kW],0,1.02,0,0,0,0,0.28,0.41,0
