H,需給調整市場取引結果,対象年月日,取引年月日,商品区分,ブロック数
P,速報値,20210605,20210604,三次調整力2,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
B01,募集量（TSO別）[MW],0,1,0,0,0,0,0,15,11,27
B01,応札量合計（電源属地別）[MW],281.79,16,638.102,375,173,359,0,68,597,2507.892
B01,落札量合計（電源属地別）[MW],0,0,0,0,0,0,0,18,9,27
B01,最高落札価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0.03,0.17
B01,最低落札価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0.03,0.17
B01,平均落札価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0.03,0.17
B01,落札量合計（TSO別）[MW],0,1,0,0,0,0,0,15,11,27
B01,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,15,9,24
B02,募集量（TSO別）[MW],213,559,55,225,32,50,58,34,1,1227
B02,応札量合計（電源属地別）[MW],213,132,447.627,707,260.25,1646.067,58,443,473,4379.944
B02,落札量合計（電源属地別）[MW],213,7,447.627,0,34,0,58,371.373,96,1227
B02,最高落札価格（電源属地別）[円/kW],15.13,0.66,0.67,0,0.69,0,0.2,0.7,0.27
B02,最低落札価格（電源属地別）[円/kW],15.13,0.66,0.41,0,0.69,0,0.2,0.03,0.19
B02,平均落札価格（電源属地別）[円/kW],15.13,0.66,0.64,0,0.69,0,0.2,0.49,0.21
B02,落札量合計（TSO別）[MW],213,559,55,225,32,50,58,34,1,1227
B02,（内訳）自エリアからの落札量[MW],213,7,55,0,32,0,58,34,1,400
B03,募集量（TSO別）[MW],190,757,855,2085,79,218,535,373,504,5596
B03,応札量合計（電源属地別）[MW],281.79,23,911.21,476.122,248.25,2795,535.552,584,808,6662.924
B03,落札量合計（電源属地別）[MW],190,23,911.21,476.122,159,1107.176,470.424,584,504,4424.932
B03,最高落札価格（電源属地別）[円/kW],0.41,3.61,0.67,0.51,0.83,3.69,1.02,3.6,5
B03,最低落札価格（電源属地別）[円/kW],0.41,2.11,0.41,0.33,0.69,0.36,0.2,0.03,1.04
B03,平均落札価格（電源属地別）[円/kW],0.41,3.15,0.51,0.48,0.73,2.5,0.31,1.68,1.94
B03,落札量合計（TSO別）[MW],190,23,855,1647.932,79,218,535,373,504,4424.932
B03,（内訳）自エリアからの落札量[MW],190,23,855,476.122,79,218,470.424,373,504,3188.546
B04,募集量（TSO別）[MW],165,2550,3030,2536,105,818,915,548,1289,11956
B04,応札量合計（電源属地別）[MW],281.79,556,3062.094,763.556,300.25,2808,915.355,699,1589,10975.045
B04,落札量合計（電源属地別）[MW],165,556,3062.094,763.556,211,1966.059,624.641,624,1289,9261.35
B04,最高落札価格（電源属地別）[円/kW],0.41,3.61,0.67,0.65,0.83,5.44,0.22,3.6,5
B04,最低落札価格（電源属地別）[円/kW],0.41,2.11,0.41,0.03,0.69,0.36,0.2,0.03,0.18
B04,平均落札価格（電源属地別）[円/kW],0.41,3.02,0.45,0.51,0.73,3.25,0.2,1.2,0.95
B04,落札量合計（TSO別）[MW],165,588.094,3030,1803.256,105,818,915,548,1289,9261.35
B04,（内訳）自エリアからの落札量[MW],165,556,3030,763.556,105,818,624.641,548,1289,7899.197
B05,募集量（TSO別）[MW],140,2349,2586,1847,116,867,1247,447,1129,10728
B05,応札量合計（電源属地別）[MW],281.79,266,2624.516,361.998,312.25,2677.5,1204.007,677,1429,9834.061
B05,落札量合計（電源属地別）[MW],140,266,2624.516,361.998,223,1892.5,1047.4,657,1129,8341.414
B05,最高落札価格（電源属地別）[円/kW],0.41,2.71,0.67,0.65,0.83,5.97,7.2,4.8,5
B05,最低落札価格（電源属地別）[円/kW],0.41,2.11,0.41,0.47,0.37,1.02,0.2,0.03,0.19
B05,平均落札価格（電源属地別）[円/kW],0.41,2.69,0.45,0.58,0.71,3.42,1.74,1.52,0.97
B05,落札量合計（TSO別）[MW],140,304.516,2586,1504.898,116,867,1247,447,1129,8341.414
B05,（内訳）自エリアからの落札量[MW],140,266,2586,361.998,116,867,1047.4,447,1129,6960.398
B06,募集量（TSO別）[MW],158,959,1735,1110,151,638,771,212,589,6323
B06,応札量合計（電源属地別）[MW],281.79,5,1767.094,969,217.25,2277.389,771.892,567,889,7745.415
B06,落札量合計（電源属地別）[MW],158,5,1767.094,969,128,1384.389,634.034,567,710.483,6323
B06,最高落札価格（電源属地別）[円/kW],0.41,2.11,0.67,3.56,0.83,5.59,4.52,4.8,5
B06,最低落札価格（電源属地別）[円/kW],0.41,2.11,0.41,2.42,0.69,1.53,0.2,0.03,0.3
B06,平均落札価格（電源属地別）[円/kW],0.41,2.11,0.42,2.86,0.73,4.16,1.36,1.94,1.94
