H,需給調整市場取引結果,対象年月日,取引年月日,商品区分,ブロック数
P,速報値,20211106,20211105,三次調整力2,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
B01,募集量（TSO別）[MW],0,0,0,1,0,0,0,5,0,6
B01,応札量合計（電源属地別）[MW],25.99,6,724.84,115,0,152,0,20,0,1043.83
B01,落札量合計（電源属地別）[MW],0,0,0,6,0,0,0,0,0,6
B01,最高落札価格（電源属地別）[円/kW],0,0,0,0.99,0,0,0,0,0
B01,最低落札価格（電源属地別）[円/kW],0,0,0,0.99,0,0,0,0,0
B01,平均落札価格（電源属地別）[円/kW],0,0,0,0.99,0,0,0,0,0
B01,落札量合計（TSO別）[MW],0,0,0,1,0,0,0,5,0,6
B01,（内訳）自エリアからの落札量[MW],0,0,0,1,0,0,0,0,0,1
B02,募集量（TSO別）[MW],0,0,0,20,0,0,17,30,29,96
B02,応札量合計（電源属地別）[MW],5.48,96,107.712,203,0,1181,17,180,29,1819.192
B02,落札量合計（電源属地別）[MW],0,0,0,0,0,0,0,75,21,96
B02,最高落札価格（電源属地別）[円/kW],0,0,0,0,0,0,0,3.9,5.34
B02,最低落札価格（電源属地別）[円/kW],0,0,0,0,0,0,0,1.12,5.34
B02,平均落札価格（電源属地別）[円/kW],0,0,0,0,0,0,0,2.05,5.34
B02,落札量合計（TSO別）[MW],0,0,0,20,0,0,17,30,29,96
B02,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,30,21,51
B03,募集量（TSO別）[MW],264,921,499,591,54,103,157,0,142,2731
B03,応札量合計（電源属地別）[MW],259.08,246,1833.954,405.138,0,563.342,157.795,238,142,3845.309
B03,落札量合計（電源属地別）[MW],259.08,0,1424.92,117.768,0,455.342,157.795,174.095,142,2731
B03,最高落札価格（電源属地別）[円/kW],4.41,0,0.41,5.97,0,5.62,3.6,10.85,2.99
B03,最低落札価格（電源属地別）[円/kW],4.41,0,0.41,5.97,0,0.09,3.6,3.85,2.99
B03,平均落札価格（電源属地別）[円/kW],4.41,0,0.41,5.97,0,4.04,3.6,8.16,2.99
B03,落札量合計（TSO別）[MW],264,921,499,591,54,103,157,0,142,2731
B03,（内訳）自エリアからの落札量[MW],259.08,0,499,117.768,0,103,157,0,142,1277.848
B04,募集量（TSO別）[MW],327,1056,603,906,99,1890,465,102,893,6341
B04,応札量合計（電源属地別）[MW],402.72,875,2800.864,762,0,1625.043,627.034,421,893,8406.661
B04,落札量合計（電源属地別）[MW],327,195,2514,505,0,1084.043,627.034,195.923,893,6341
B04,最高落札価格（電源属地別）[円/kW],2.7,1.36,1.75,4.75,0,3.89,0.75,5.45,1.48
B04,最低落札価格（電源属地別）[円/kW],0.06,1.35,0.41,4.75,0,0.09,0.23,1.95,0.32
B04,平均落札価格（電源属地別）[円/kW],2.29,1.36,0.58,4.75,0,1.67,0.35,3.11,1.09
B04,落札量合計（TSO別）[MW],327,1056,603,906,99,1890,465,102,893,6341
B04,（内訳）自エリアからの落札量[MW],327,195,603,505,0,1084.043,465,102,893,4174.043
B05,募集量（TSO別）[MW],251,915,422,1220,52,1045,831,462,568,5766
B05,応札量合計（電源属地別）[MW],339.29,537,2057.639,793.666,0,1376.355,992.828,722,568,7386.778
B05,落札量合計（電源属地別）[MW],300.3,235,2057.639,31.666,0,1114.567,992.828,466,568,5766
