H,需給調整市場取引結果,対象年月日,取引年月日,商品区分,ブロック数
P,速報値,20210825,20210824,三次調整力2,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
B01,募集量（TSO別）[MW],18,2,0,0,22,0,0,28,14,84
B01,応札量合計（電源属地別）[MW],12.76,84,261.884,91.352,10,803,52.578,140,64,1519.574
B01,落札量合計（電源属地別）[MW],0,20,0,0,0,0,0,50,14,84
B01,最高落札価格（電源属地別）[円/kW],0,0.4,0,0,0,0,0,0.2,0.2
B01,最低落札価格（電源属地別）[円/kW],0,0.4,0,0,0,0,0,0.2,0.2
B01,平均落札価格（電源属地別）[円/kW],0,0.4,0,0,0,0,0,0.2,0.2
B01,落札量合計（TSO別）[MW],18,2,0,0,22,0,0,28,14,84
B01,（内訳）自エリアからの落札量[MW],0,2,0,0,0,0,0,28,14,44
B02,募集量（TSO別）[MW],43,0,21,29,12,0,0,129,0,234
B02,応札量合計（電源属地別）[MW],11.25,234,596.288,293,0,900,52.578,313,141,2541.116
B02,落札量合計（電源属地別）[MW],11.25,81.75,0,0,0,0,9.904,131.096,0,234
B02,最高落札価格（電源属地別）[円/kW],0.38,0.4,0,0,0,0,0.22,0.28,0
B02,最低落札価格（電源属地別）[円/kW],0.38,0.4,0,0,0,0,0.22,0.25,0
B02,平均落札価格（電源属地別）[円/kW],0.38,0.4,0,0,0,0,0.22,0.26,0
B02,落札量合計（TSO別）[MW],43,0,21,29,12,0,0,129,0,234
B02,（内訳）自エリアからの落札量[MW],11.25,0,0,0,0,0,0,129,0,140.25
B03,募集量（TSO別）[MW],41,436,1237,948,55,260,514,283,767,4541
B03,応札量合計（電源属地別）[MW],0,729,1672.998,474.085,0,1171.865,568.243,632,767,6015.191
B03,落札量合計（電源属地別）[MW],0,729,1672.998,287.055,0,0,568.243,632,651.704,4541
B03,最高落札価格（電源属地別）[円/kW],0,3.61,0.67,4.58,0,0,0.29,2.5,3.77
B03,最低落札価格（電源属地別）[円/kW],0,0.4,0.41,0.49,0,0,0.2,0.5,0.77
B03,平均落札価格（電源属地別）[円/kW],0,1.49,0.45,2.03,0,0,0.21,1.27,2.29
B03,落札量合計（TSO別）[MW],41,436,1237,948,55,260,514,283,767,4541
B03,（内訳）自エリアからの落札量[MW],0,436,1237,287.055,0,0,514,283,651.704,3408.759
B04,募集量（TSO別）[MW],43,782,2390,2087,49,1350,779,360,1920,9760
B04,応札量合計（電源属地別）[MW],0,662,3119.7,2169.98,23,1377.244,979.902,589,1920,10840.826
B04,落札量合計（電源属地別）[MW],0,662,3119.7,1550.009,23,1064.244,832.047,589,1920,9760
B04,最高落札価格（電源属地別）[円/kW],0,3.86,0.67,16.38,2.03,5.45,0.65,3.85,3.78
B04,最低落札価格（電源属地別）[円/kW],0,2.11,0.41,0.49,2.03,3.89,0.2,0.5,0.25
B04,平均落札価格（電源属地別）[円/kW],0,2.65,0.42,5.88,2.03,4.64,0.22,3,1.66
B04,落札量合計（TSO別）[MW],43,782,2390,2087,49,1350,779,360,1920,9760
B04,（内訳）自エリアからの落札量[MW],0,662,2390,1550.009,23,1064.244,779,360,1920,8748.253
B05,募集量（TSO別）[MW],48,928,3857,2318,43,973,1044,471,1083,10765
