H,需給調整市場取引結果,対象年月日,取引年月日,商品区分,ブロック数
P,速報値,20210530,20210529,三次調整力2,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
B01,募集量（TSO別）[MW],0,59,0,31,4,0,0,8,0,102
B01,応札量合計（電源属地別）[MW],335.94,102,671.518,249,208,311,0,102,0,1979.458
B01,落札量合計（電源属地別）[MW],37,0,22,0,0,35,0,8,0,102
B01,最高落札価格（電源属地別）[円/kW],0.6,0,0.67,0,0,0.42,0,0.03,0
B01,最低落札価格（電源属地別）[円/kW],0.6,0,0.67,0,0,0.42,0,0.03,0
B01,平均落札価格（電源属地別）[円/kW],0.6,0,0.67,0,0,0.42,0,0.03,0
B01,落札量合計（TSO別）[MW],0,59,0,31,4,0,0,8,0,102
B01,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,8,0,8
B02,募集量（TSO別）[MW],57,209,52,268,20,0,57,6,89,758
B02,応札量合計（電源属地別）[MW],337.94,209,659.578,848,70,154,57,592,89,3016.518
B02,落札量合計（電源属地別）[MW],57,0,438,0,0,0,57,206,0,758
B02,最高落札価格（電源属地別）[円/kW],10.65,0,0.67,0,0,0,0.2,0.6,0
B02,最低落札価格（電源属地別）[円/kW],10.65,0,0.67,0,0,0,0.2,0.03,0
B02,平均落札価格（電源属地別）[円/kW],10.65,0,0.67,0,0,0,0.2,0.53,0
B02,落札量合計（TSO別）[MW],57,209,52,268,20,0,57,6,89,758
B02,（内訳）自エリアからの落札量[MW],57,0,52,0,0,0,57,6,0,172
B03,募集量（TSO別）[MW],25,872,155,601,32,1448,628,356,1708,5825
B03,応札量合計（電源属地別）[MW],337.94,407,1653,263,203,1216.184,547.201,623,1708,6958.325
B03,落札量合計（電源属地別）[MW],25,0,1653,263,77,988.927,487.073,623,1708,5825
B03,最高落札価格（電源属地別）[円/kW],10.65,0,0.67,0.33,0.73,3.69,1.47,3.5,5
B03,最低落札価格（電源属地別）[円/kW],10.65,0,0.41,0.33,0.69,0.36,0.2,0.03,0.37
B03,平均落札価格（電源属地別）[円/kW],10.65,0,0.65,0.33,0.71,2.87,0.75,1.41,2.13
B03,落札量合計（TSO別）[MW],25,872,155,601,32,1448,628,356,1708,5825
B03,（内訳）自エリアからの落札量[MW],25,0,155,263,32,988.927,487.073,356,1708,4015
B04,募集量（TSO別）[MW],122,1362,3792,1557,243,1867,807,563,2057,12370
B04,応札量合計（電源属地別）[MW],122,580,5763.333,621.098,311,1524.51,728.728,742,2057,12449.669
B04,落札量合計（電源属地別）[MW],122,580,5763.333,621.098,311,1444.841,728.728,742,2057,12370
B04,最高落札価格（電源属地別）[円/kW],33.53,3.61,0.67,0.65,0.83,3.98,0.2,3.8,5
B04,最低落札価格（電源属地別）[円/kW],33.53,0.02,0.41,0.33,0.04,0.36,0.2,0.02,0.18
B04,平均落札価格（電源属地別）[円/kW],33.53,2.77,0.5,0.41,0.5,2.4,0.2,1.2,1.97
B04,落札量合計（TSO別）[MW],122,1362,3792,1557,243,1867,807,563,2057,12370
B04,（内訳）自エリアからの落札量[MW],122,580,3792,621.098,243,1444.841,728.728,563,2057,10151.667
B05,募集量（TSO別）[MW],59,1295,3582,1553,168,1719,770,621,1258,11025
B05,応札量合計（電源属地別）[MW],338.94,429,5532.21,770.096,291,1440.5,769.603,719,1258,11548.349
