H,需給調整市場取引結果,対象年月日,取引年月日,商品区分,ブロック数
P,速報値,20211022,20211021,三次調整力2,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
B01,募集量（TSO別）[MW],0,52,0,2,4,0,19,0,10,87
B01,応札量合計（電源属地別）[MW],76.61,87,52,249,5,193,146.583,183,10,1002.193
B01,落札量合計（電源属地別）[MW],0,0,52,16,0,0,19,0,0,87
B01,最高落札価格（電源属地別）[円/kW],0,0,0.41,1.04,0,0,0.23,0,0
B01,最低落札価格（電源属地別）[円/kW],0,0,0.41,1.04,0,0,0.23,0,0
B01,平均落札価格（電源属地別）[円/kW],0,0,0.41,1.04,0,0,0.23,0,0
B01,落札量合計（TSO別）[MW],0,52,0,2,4,0,19,0,10,87
B01,（内訳）自エリアからの落札量[MW],0,0,0,2,0,0,19,0,0,21
B02,募集量（TSO別）[MW],14,0,0,20,0,0,7,56,0,97
B02,応札量合計（電源属地別）[MW],59.87,97,0,470.492,0,1329,134.583,105,0,2195.945
B02,落札量合計（電源属地別）[MW],0,11.508,0,17.492,0,5,7,56,0,97
B02,最高落札価格（電源属地別）[円/kW],0,1.36,0,1.09,0,5.61,0.2,1,0
B02,最低落札価格（電源属地別）[円/kW],0,1.36,0,1.09,0,5.61,0.2,1,0
B02,平均落札価格（電源属地別）[円/kW],0,1.36,0,1.09,0,5.61,0.2,1,0
B02,落札量合計（TSO別）[MW],14,0,0,20,0,0,7,56,0,97
B02,（内訳）自エリアからの落札量[MW],0,0,0,17.492,0,0,7,56,0,80.492
B03,募集量（TSO別）[MW],240,490,0,442,16,300,141,214,579,2422
B03,応札量合計（電源属地別）[MW],361.12,515,430.586,1432.324,13,1301,268.583,341,579,5241.613
B03,落札量合計（電源属地別）[MW],240,515,430.586,0,13,211,141,292.414,579,2422
B03,最高落札価格（電源属地別）[円/kW],0.07,4.48,0.41,0,3.9,4.69,1.14,5.55,4.92
B03,最低落札価格（電源属地別）[円/kW],0.07,1.35,0.41,0,3.9,4.69,1.14,0.03,4.58
B03,平均落札価格（電源属地別）[円/kW],0.07,3.03,0.41,0,3.9,4.69,1.14,3.64,4.86
B03,落札量合計（TSO別）[MW],240,490,0,442,16,300,141,214,579,2422
B03,（内訳）自エリアからの落札量[MW],240,490,0,0,13,211,141,214,579,1888
B04,募集量（TSO別）[MW],324,938,0,523,28,886,421,440,1576,5136
B04,応札量合計（電源属地別）[MW],305.67,563,133.025,2203.82,0,1367.228,548.583,553,1576,7250.326
B04,落札量合計（電源属地別）[MW],305.67,563,133.025,811.305,0,886,421,440,1576,5136
B04,最高落札価格（電源属地別）[円/kW],4.6,4.48,0.41,9,0,6.24,1.48,3.89,3.73
B04,最低落札価格（電源属地別）[円/kW],0.41,1.35,0.41,7.72,0,0.08,1.48,0.03,2.39
B04,平均落札価格（電源属地別）[円/kW],3.55,2.97,0.41,8.32,0,5.29,1.48,2.27,3.14
B04,落札量合計（TSO別）[MW],324,938,0,523,28,886,421,440,1576,5136
B04,（内訳）自エリアからの落札量[MW],305.67,563,0,523,0,886,421,440,1576,4714.67
B05,募集量（TSO別）[MW],199,911,566,604,41,944,596,553,1615,6029
B05,応札量合計（電源属地別）[MW],256,752,690.095,458.83,38,1725.063,723.583,706,1615,6964.571
B05,落札量合計（電源属地別）[MW],199,752,690.095,458.83,38,939,596,558,1615,5845.925
B05,最高落札価格（電源属地別）[円/kW],0.07,6.55,0.41,12.97,6.87,7.15,3.77,11.2,3.52
B05,最低落札価格（電源属地別）[円/kW],0.07,1.36,0.41,1.12,6.87,0.08,3.77,0.03,2.07
B05,平均落札価格（電源属地別）[円/kW],0.07,3.12,0.41,9.61,6.87,6.51,3.77,2.08,2.83
B05,落札量合計（TSO別）[MW],199,752,566,582.925,38,944,596,553,1615,5845.925
B05,（内訳）自エリアからの落札量[MW],199,752,566,458.83,38,939,596,553,1615,5716.83
B06,募集量（TSO別）[MW],103,346,102,271,20,638,771,367,663,3281
B06,応札量合計（電源属地別）[MW],69.65,0,225.026,1699.991,0,1956.792,307.068,429,512,5199.527
B06,落札量合計（電源属地別）[MW],69.65,0,225.026,505.856,0,1074.659,179.485,367,512,2933.676
B06,最高落札価格（電源属地別）[円/kW],9.4,0,0.41,8.32,0,7.75,5.77,3.89,8.94
B06,最低落札価格（電源属地別）[円/kW],0.07,0,0.41,0.02,0,0.08,5.77,0.03,8.23
B06,平均落札価格（電源属地別）[円/kW],1.36,0,0.41,7.31,0,6.37,5.77,1.81,8.59
B06,落札量合計（TSO別）[MW],69.65,123.026,102,271,20,638,771,367,572,2933.676
B06,（内訳）自エリアからの落札量[MW],69.65,0,102,271,0,638,179.485,367,512,2139.135
B07,募集量（TSO別）[MW],61,0,0,12,34,0,20,68,0,195
B07,応札量合計（電源属地別）[MW],60.48,0,0,303,0,1908,147.583,105,0,2524.063
B07,落札量合計（電源属地別）[MW],60.48,0,0,66,0,0,0,68,0,194.48
B07,最高落札価格（電源属地別）[円/kW],0.07,0,0,1.18,0,0,0,1,0
B07,最低落札価格（電源属地別）[円/kW],0.07,0,0,1.18,0,0,0,1,0
B07,平均落札価格（電源属地別）[円/kW],0.07,0,0,1.18,0,0,0,1,0
B07,落札量合計（TSO別）[MW],60.48,0,0,12,34,0,20,68,0,194.48
B07,（内訳）自エリアからの落札量[MW],60.48,0,0,12,0,0,0,68,0,140.48
B08,募集量（TSO別）[MW],29,17,0,2,5,0,58,51,18,180
B08,応札量合計（電源属地別）[MW],126.78,14,34.764,246.542,5,193,185.583,183,18,1006.669
B08,落札量合計（電源属地別）[MW],29,0,17,25,0,0,58,51,0,180
B08,最高落札価格（電源属地別）[円/kW],0.07,0,0.67,1.09,0,0,0.85,1,0
B08,最低落札価格（電源属地別）[円/kW],0.07,0,0.67,1.09,0,0,0.85,1,0
B08,平均落札価格（電源属地別）[円/kW],0.07,0,0.67,1.09,0,0,0.85,1,0
B08,落札量合計（TSO別）[MW],29,17,0,2,5,0,58,51,18,180
B08,（内訳）自エリアからの落札量[MW],29,0,0,2,0,0,58,51,0,140
RT,応札・落札結果,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
B01,応札件数（電源属地別）[件],1,2,8,2,1,1,2,1,1,19
