H,需給調整市場取引結果,対象年月日,取引年月日,商品区分,ブロック数
P,速報値,20210804,20210803,三次調整力2,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
B01,募集量（TSO別）[MW],2,0,0,0,0,0,0,8,10,20
B01,応札量合計（電源属地別）[MW],243.29,20,158.048,25,0,413,498.937,20,10,1388.275
B01,落札量合計（電源属地別）[MW],10,0,0,0,0,0,0,0,10,20
B01,最高落札価格（電源属地別）[円/kW],0.24,0,0,0,0,0,0,0,0.24
B01,最低落札価格（電源属地別）[円/kW],0.24,0,0,0,0,0,0,0,0.24
B01,平均落札価格（電源属地別）[円/kW],0.24,0,0,0,0,0,0,0,0.24
B01,落札量合計（TSO別）[MW],2,0,0,0,0,0,0,8,10,20
B01,（内訳）自エリアからの落札量[MW],2,0,0,0,0,0,0,0,10,12
B02,募集量（TSO別）[MW],103,58,48,144,10,0,0,13,78,454
B02,応札量合計（電源属地別）[MW],281.79,454,266.386,456,0,1443,498.937,454,216,4070.113
B02,落札量合計（電源属地別）[MW],253,22,0,0,0,0,0,101,78,454
B02,最高落札価格（電源属地別）[円/kW],0.39,0.4,0,0,0,0,0,0.39,0.38
B02,最低落札価格（電源属地別）[円/kW],0.39,0.4,0,0,0,0,0,0.39,0.38
B02,平均落札価格（電源属地別）[円/kW],0.39,0.4,0,0,0,0,0,0.39,0.38
B02,落札量合計（TSO別）[MW],103,58,48,144,10,0,0,13,78,454
B02,（内訳）自エリアからの落札量[MW],103,22,0,0,0,0,0,13,78,216
B03,募集量（TSO別）[MW],218,530,1225,405,76,400,246,96,757,3953
B03,応札量合計（電源属地別）[MW],471.29,293,1225,991,0,1027.958,744.937,804,757,6314.185
B03,落札量合計（電源属地別）[MW],357.6,293,1225,138,0,141,246,698,757,3855.6
B03,最高落札価格（電源属地別）[円/kW],23.52,4.03,0.41,4.91,0,3.89,0.2,3.8,3.5
B03,最低落札価格（電源属地別）[円/kW],2.93,2.01,0.41,0.46,0,3.89,0.2,0.03,2.75
B03,平均落札価格（電源属地別）[円/kW],14.94,3.26,0.41,1.1,0,3.89,0.2,3.01,3.25
B03,落札量合計（TSO別）[MW],218,432.6,1225,405,76,400,246,96,757,3855.6
B03,（内訳）自エリアからの落札量[MW],218,293,1225,138,0,141,246,96,757,3114
B04,募集量（TSO別）[MW],302,1496,1602,1571,142,535,960,360,969,7937
B04,応札量合計（電源属地別）[MW],302,629,1602,1153.947,0,1376.264,1458.937,1000,969,8491.148
B04,落札量合計（電源属地別）[MW],302,629,1602,1140.036,0,750.264,960,717.7,969,7070
B04,最高落札価格（電源属地別）[円/kW],38.57,3.93,0.41,16.63,0,3.91,0.2,4.35,4
