H,需給調整市場取引結果,対象年月日,取引年月日,商品区分,ブロック数
P,速報値,20211120,20211119,三次調整力2,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
B01,募集量（TSO別）[MW],34,112,0,3,7,0,0,8,0,164
B01,応札量合計（電源属地別）[MW],0,164,257.057,167,0,45,0,113,0,746.057
B01,落札量合計（電源属地別）[MW],0,146,0,10,0,0,0,8,0,164
B01,最高落札価格（電源属地別）[円/kW],0,2.29,0,2.47,0,0,0,1.02,0
B01,最低落札価格（電源属地別）[円/kW],0,1.36,0,2.47,0,0,0,1.02,0
B01,平均落札価格（電源属地別）[円/kW],0,1.42,0,2.47,0,0,0,1.02,0
B01,落札量合計（TSO別）[MW],34,112,0,3,7,0,0,8,0,164
B01,（内訳）自エリアからの落札量[MW],0,112,0,3,0,0,0,8,0,123
B02,募集量（TSO別）[MW],63,0,0,20,0,0,17,30,29,159
B02,応札量合計（電源属地別）[MW],64.67,0,7.766,234,0,686,17,162,29,1200.436
B02,落札量合計（電源属地別）[MW],0,0,0,0,0,0,17,142,0,159
B02,最高落札価格（電源属地別）[円/kW],0,0,0,0,0,0,0.2,5.45,0
B02,最低落札価格（電源属地別）[円/kW],0,0,0,0,0,0,0.2,1.12,0
B02,平均落札価格（電源属地別）[円/kW],0,0,0,0,0,0,0.2,3.72,0
B02,落札量合計（TSO別）[MW],63,0,0,20,0,0,17,30,29,159
B02,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,17,30,0,47
B03,募集量（TSO別）[MW],282,921,558,1001,24,47,215,0,256,3304
B03,応札量合計（電源属地別）[MW],254.09,0,613.474,1269.185,0,1005,191.972,104,203,3640.721
B03,落札量合計（電源属地別）[MW],254.09,0,613.474,561.554,0,763,191.972,70,203,2657.09
B03,最高落札価格（電源属地別）[円/kW],15.99,0,5.57,11.7,0,8.54,0.2,7.18,5.68
B03,最低落札価格（電源属地別）[円/kW],0.06,0,0.41,0.02,0,0.09,0.2,5.45,5.68
