H,需給調整市場取引結果,対象年月日,取引年月日,商品区分,ブロック数
P,速報値,20220209,20220208,三次調整力2,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
B01,募集量（TSO別）[MW],1,62,0,29,0,0,0,6,0,98
B01,応札量合計（電源属地別）[MW],0,98,787.18,99,0,198,0,6,0,1188.18
B01,落札量合計（電源属地別）[MW],0,63,0,29,0,0,0,6,0,98
B01,最高落札価格（電源属地別）[円/kW],0,1.02,0,1.02,0,0,0,0.95,0
B01,最低落札価格（電源属地別）[円/kW],0,1.02,0,1.01,0,0,0,0.95,0
B01,平均落札価格（電源属地別）[円/kW],0,1.02,0,1.01,0,0,0,0.95,0
B01,落札量合計（TSO別）[MW],1,62,0,29,0,0,0,6,0,98
B01,（内訳）自エリアからの落札量[MW],0,62,0,29,0,0,0,6,0,97
B02,募集量（TSO別）[MW],20,0,0,8,15,1,0,51,0,95
B02,応札量合計（電源属地別）[MW],0,95,345.218,150,0,1639,0,105,0,2334.218
B02,落札量合計（電源属地別）[MW],0,28,0,0,0,0,0,67,0,95
B02,最高落札価格（電源属地別）[円/kW],0,1.02,0,0,0,0,0,1,0
B02,最低落札価格（電源属地別）[円/kW],0,1.02,0,0,0,0,0,0.95,0
B02,平均落札価格（電源属地別）[円/kW],0,1.02,0,0,0,0,0,0.96,0
B02,落札量合計（TSO別）[MW],20,0,0,8,15,1,0,51,0,95
B02,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,51,0,51
B03,募集量（TSO別）[MW],72,749,830,230,73,235,300,0,477,2966
B03,応札量合計（電源属地別）[MW],0,0,711.972,662,0,1271.719,167.987,228,477,3518.678
B03,落札量合計（電源属地別）[MW],0,0,711.972,662,0,605.719,167.987,228,383.294,2758.972
B03,最高落札価格（電源属地別）[円/kW],0,0,2.99,16.86,0,3.89,0.2,3.85,6.99
B03,最低落札価格（電源属地別）[円/kW],0,0,0.41,2.17,0,0.11,0.2,1.2,6.99
B03,平均落札価格（電源属地別）[円/kW],0,0,0.44,14.33,0,0.65,0.2,2.63,6.99
B03,落札量合計（TSO別）[MW],0,613.972,830,230,73,235,300,0,477,2758.972
B03,（内訳）自エリアからの落札量[MW],0,0,711.972,230,0,235,167.987,0,383.294,1728.253
B04,募集量（TSO別）[MW],165,1295,2509,948,90,1297,338,210,1299,8151
