H,需給調整市場取引結果,対象年月日,取引年月日,商品区分,ブロック数
P,速報値,20220225,20220224,三次調整力2,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
B01,募集量（TSO別）[MW],11,0,0,7,9,0,0,6,0,33
B01,応札量合計（電源属地別）[MW],0,33,264.714,304,0,285,0,33,0,919.714
B01,落札量合計（電源属地別）[MW],0,26,0,0,0,0,0,7,0,33
B01,最高落札価格（電源属地別）[円/kW],0,1.02,0,0,0,0,0,1,0
B01,最低落札価格（電源属地別）[円/kW],0,1.02,0,0,0,0,0,1,0
B01,平均落札価格（電源属地別）[円/kW],0,1.02,0,0,0,0,0,1,0
B01,落札量合計（TSO別）[MW],11,0,0,7,9,0,0,6,0,33
B01,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,6,0,6
B02,募集量（TSO別）[MW],32,0,0,8,15,1,0,51,0,107
B02,応札量合計（電源属地別）[MW],0,62,300.196,327,0,860,0,111,0,1660.196
B02,落札量合計（電源属地別）[MW],0,0,0,0,0,0,0,107,0,107
B02,最高落札価格（電源属地別）[円/kW],0,0,0,0,0,0,0,1,0
B02,最低落札価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0.41,0
B02,平均落札価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0.72,0
B02,落札量合計（TSO別）[MW],32,0,0,8,15,1,0,51,0,107
B02,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,51,0,51
B03,募集量（TSO別）[MW],38,369,1916,17,47,235,192,0,425,3239
B03,応札量合計（電源属地別）[MW],0,0,1123.454,562,0,856.551,192,183,0,2917.005
B03,落札量合計（電源属地別）[MW],0,0,1123.454,562,0,854.6,192,183,0,2915.054
B03,最高落札価格（電源属地別）[円/kW],0,0,0.41,14.57,0,19.18,0.2,6.24,0
B03,最低落札価格（電源属地別）[円/kW],0,0,0.41,1.98,0,0.11,0.2,1.2,0
B03,平均落札価格（電源属地別）[円/kW],0,0,0.41,2.67,0,9.33,0.2,3.35,0
B03,落札量合計（TSO別）[MW],0,358.054,1916,17,47,235,192,0,150,2915.054
B03,（内訳）自エリアからの落札量[MW],0,0,1123.454,17,0,235,192,0,0,1567.454
B04,募集量（TSO別）[MW],78,1524,2961,948,123,1179,435,97,454,7799
B04,応札量合計（電源属地別）[MW],0,852,1960.294,944,0,1257.735,371.563,503,454,6342.592
B04,落札量合計（電源属地別）[MW],0,852,1960.294,932.702,0,1015.735,330.563,503,454,6048.294
B04,最高落札価格（電源属地別）[円/kW],0,25.45,2.48,15.04,0,10.08,0.2,12.55,8.4
B04,最低落札価格（電源属地別）[円/kW],0,1.92,0.41,1.07,0,0.11,0.2,1.2,1.85
B04,平均落札価格（電源属地別）[円/kW],0,2.43,0.72,4.66,0,5.11,0.2,6.2,6.72
B04,落札量合計（TSO別）[MW],0,852,1960.294,948,123,1179,435,97,454,6048.294
B04,（内訳）自エリアからの落札量[MW],0,852,1960.294,932.702,0,1015.735,330.563,97,454,5642.294
B05,募集量（TSO別）[MW],118,1187,1743,214,73,1140,801,371,743,6390
B05,応札量合計（電源属地別）[MW],118,1747,2404.552,2402,0,3085.275,858,371,743,11728.827
B05,落札量合計（電源属地別）[MW],118,839,2033.173,447,0,1130.827,858,371,593,6390
B05,最高落札価格（電源属地別）[円/kW],0.48,2.37,2.38,1.05,0,1.15,0.25,5.85,6.23
B05,最低落札価格（電源属地別）[円/kW],0.01,1.02,0.41,0.78,0,0.11,0.2,0.04,1.45
B05,平均落札価格（電源属地別）[円/kW],0.28,1.84,0.74,1.01,0,0.93,0.2,3.47,3.21
B05,落札量合計（TSO別）[MW],118,1187,1743,214,73,1140,801,371,743,6390
B05,（内訳）自エリアからの落札量[MW],118,839,1743,214,0,1130.827,801,371,593,5809.827
B06,募集量（TSO別）[MW],71,444,525,262,32,984,226,291,624,3459
B06,応札量合計（電源属地別）[MW],0,0,555.01,537,0,1661.435,226,199,570,3748.445
B06,落札量合計（電源属地別）[MW],0,0,555.01,537,0,919.8,226,199,474,2910.81
B06,最高落札価格（電源属地別）[円/kW],0,0,2.5,2.71,0,3.89,0.2,1.2,4.4
B06,最低落札価格（電源属地別）[円/kW],0,0,0.41,2.39,0,0.11,0.2,0.04,4.4
B06,平均落札価格（電源属地別）[円/kW],0,0,0.52,2.65,0,2.27,0.2,1.02,4.4
B06,落札量合計（TSO別）[MW],0,58.81,525,262,32,984,226,199,624,2910.81
B06,（内訳）自エリアからの落札量[MW],0,0,525,262,0,919.8,226,199,474,2605.8
B07,募集量（TSO別）[MW],92,0,0,0,13,2,8,24,187,326
B07,応札量合計（電源属地別）[MW],0,0,0,194,0,1045,8,105,0,1352
