H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202503,二次調整力2,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20250301B01,募集量（TSO別）[MW],58,209,238,0,32,179,97,36,97,946
20250301B01,応札量合計（電源属地別）[MW],158.8,360,0,0,102,599.12,215.484,108,237,1780.404
20250301B01,落札量合計（電源属地別）[MW],153,360,0,0,102,479.835,215.484,108,237,1655.319
20250301B01,応札件数（電源属地別）[件],3,4,0,0,1,5,7,3,4,27
20250301B01,落札件数（電源属地別）[件],3,4,0,0,1,5,7,3,4,27
20250301B01,最高落札価格（電源属地別）[円/kW・30分],4,2.53,0,0,1.37,5.38,2.39,1.33,3.02,5.38
20250301B01,最低落札価格（電源属地別）[円/kW・30分],2.99,1.76,0,0,1.37,0.34,0.34,0.34,0.41,0.34
20250301B01,平均落札価格（電源属地別）[円/kW・30分],3.14,2.24,0,0,1.37,1.79,1.59,0.52,1.04,1.77
20250301B01,最高落札価格（TSO別）[円/kW・30分],4,2.53,0,0,1.37,5.38,2.39,1.33,3.02,5.38
20250301B01,最低落札価格（TSO別）[円/kW・30分],2.99,1.76,0,0,1.37,0.34,0.34,0.34,0.41,0.34
20250301B01,平均落札価格（TSO別）[円/kW・30分],3.14,2.24,0,0,1.37,1.79,1.59,0.52,1.04,1.77
20250301B01,落札量合計（TSO別）[MW],153,360,0,0,102,479.835,215.484,108,237,1655.319
20250301B01,（内訳）自エリアからの落札量[MW],153,360,0,0,102,479.835,215.484,108,237,1655.319
20250301B02,募集量（TSO別）[MW],58,207,201,0,29,141,83,30,89,838
20250301B02,応札量合計（電源属地別）[MW],141,360,0,0,102,461.12,215.484,100,149,1528.604
20250301B02,落札量合計（電源属地別）[MW],129,360,0,0,102,461.12,215.484,100,149,1516.604
20250301B02,応札件数（電源属地別）[件],2,4,0,0,1,4,7,3,3,24
20250301B02,落札件数（電源属地別）[件],2,4,0,0,1,4,7,3,3,24
20250301B02,最高落札価格（電源属地別）[円/kW・30分],3.65,2.82,0,0,1.41,0.34,3.33,1.44,1.57,3.65
20250301B02,最低落札価格（電源属地別）[円/kW・30分],3.01,1.98,0,0,1.41,0.34,0.34,0.34,1.08,0.34
20250301B02,平均落札価格（電源属地別）[円/kW・30分],3.16,2.52,0,0,1.41,0.34,2.21,0.55,1.37,1.55
20250301B02,最高落札価格（TSO別）[円/kW・30分],3.65,2.82,0,0,1.41,0.34,3.33,1.44,1.57,3.65
20250301B02,最低落札価格（TSO別）[円/kW・30分],3.01,1.98,0,0,1.41,0.34,0.34,0.34,1.08,0.34
