H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,確報値,202504,一次調整力,8
TT,調達区分,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20250401B01,システム約定結果,募集量（TSO別）[MW],117,284,879,316,132,529,301,82,329,2969
20250401B01,システム約定結果,応札量合計（電源属地別）[MW],214.79,48,36.15,0,19,46.757,261.083,79,81.14,785.92
20250401B01,システム約定結果,落札量合計（電源属地別）[MW],138,48,36.15,0,19,46.757,261.083,79,81.14,709.13
20250401B01,システム約定結果,応札件数（電源属地別）[件],5,4,2,0,1,1,7,4,6,30
20250401B01,システム約定結果,落札件数（電源属地別）[件],2,4,2,0,1,1,7,4,6,27
20250401B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],2.41,1.86,2.58,0,0.35,9.51,2.52,7.89,19.51,19.51
20250401B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.06,1.35,2.19,0,0.35,9.51,0.36,1.17,0.36,0.35
20250401B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],1.83,1.63,2.39,0,0.35,9.51,1.94,2.31,1.74,2.4
20250401B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],2.41,1.86,2.58,0,0.35,9.51,2.52,7.89,19.51,19.51
20250401B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.06,1.35,2.19,0,0.35,1.65,0.36,1.17,0.36,0.35
20250401B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],1.83,1.63,2.39,0,0.35,7.67,1.82,2.4,1.97,2.4
20250401B01,システム約定結果,落札量合計（TSO別）[MW],138,48,36.15,0,19,61.912,194.928,70,141.14,709.13
20250401B01,システム約定結果,（内訳）自エリアからの落札量[MW],138,48,36.15,0,19,46.757,194.928,70,81.14,633.975
20250401B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250401B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250401B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250401B01,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250401B01,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250401B01,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250401B01,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250401B01,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250401B01,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250401B01,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250401B01,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250401B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250401B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250401B01,合計（確報値）,募集量（TSO別）[MW],117,284,879,316,132,529,301,82,329,2969
20250401B01,合計（確報値）,応札量合計（電源属地別）[MW],214.79,48,36.15,0,19,46.757,261.083,79,81.14,785.92
20250401B01,合計（確報値）,約定量合計（電源属地別）[MW],138,48,36.15,0,19,46.757,261.083,45,81.14,675.13
20250401B01,合計（確報値）,応札件数（電源属地別）[件],5,4,2,0,1,1,7,4,6,30
20250401B01,合計（確報値）,約定件数（電源属地別）[件],2,4,2,0,1,1,7,2,6,25
20250401B01,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],2.41,1.86,2.58,0,0.35,9.51,2.52,7.89,19.51,19.51
