H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,確報値,202506,一次調整力,8
TT,調達区分,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20250601B01,システム約定結果,募集量（TSO別）[MW],104,187,608,186,81,355,230,50,234,2035
20250601B01,システム約定結果,応札量合計（電源属地別）[MW],200.49,51.575,1.96,0,35,69.359,209.67,45,48.129,661.183
20250601B01,システム約定結果,落札量合計（電源属地別）[MW],199.7,51.575,1.96,0,35,69.359,209.67,45,48.129,660.393
20250601B01,システム約定結果,応札件数（電源属地別）[件],5,4,1,0,1,4,5,2,6,28
20250601B01,システム約定結果,落札件数（電源属地別）[件],5,4,1,0,1,4,5,2,6,28
20250601B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],19.5,16.47,19.51,0,0.35,6.63,0.52,2.57,19.51,19.51
20250601B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.69,3.68,19.51,0,0.35,0.36,0.36,1.83,0.36,0.35
20250601B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],4.31,5.95,19.51,0,0.35,0.53,0.45,2.01,2.42,2.35
20250601B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],19.5,16.47,19.51,0,0.43,6.63,0.52,2.57,19.51,19.51
20250601B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.69,3.68,19.51,0,0.35,0.36,0.36,1.83,0.36,0.35
20250601B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],4.31,5.95,19.51,0,0.38,0.53,0.45,2.01,2.42,2.35
20250601B01,システム約定結果,落札量合計（TSO別）[MW],199.7,51.575,1.96,0,52,69.359,192.67,45,48.129,660.393
20250601B01,システム約定結果,（内訳）自エリアからの落札量[MW],199.7,51.575,1.96,0,35,69.359,192.67,45,48.129,643.393
20250601B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250601B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250601B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250601B01,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250601B01,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250601B01,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250601B01,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250601B01,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250601B01,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250601B01,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250601B01,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250601B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250601B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250601B01,合計（確報値）,募集量（TSO別）[MW],104,187,608,186,81,355,230,50,234,2035
