H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,確報値,202402,三次調整力2,8
TT,調達区分,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20240201B01,システム約定結果,募集量（TSO別）[MW],12,304,0,0,0,0,0,11,9,336
20240201B01,システム約定結果,応札量合計（電源属地別）[MW],13.2,336,1302.054,162.378,0,0,20,11,20,1864.632
20240201B01,システム約定結果,落札量合計（電源属地別）[MW],0,0,325,0,0,0,0,11,0,336
20240201B01,システム約定結果,応札件数（電源属地別）[件],2,3,9,6,0,0,1,1,1,23
20240201B01,システム約定結果,落札件数（電源属地別）[件],0,0,2,0,0,0,0,1,0,3
20240201B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],0,0,0.04,0,0,0,0,0.04,0,0.04
20240201B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0,0,0.04,0,0,0,0,0.04,0,0.04
20240201B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],0,0,0.04,0,0,0,0,0.04,0,0.04
20240201B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],0.04,0.04,0,0,0,0,0,0.04,0.04,0.04
20240201B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.04,0.04,0,0,0,0,0,0.04,0.04,0.04
20240201B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],0.04,0.04,0,0,0,0,0,0.04,0.04,0.04
20240201B01,システム約定結果,落札量合計（TSO別）[MW],12,304,0,0,0,0,0,11,9,336
20240201B01,システム約定結果,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,11,0,11
20240201B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240201B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20240201B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20240201B01,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20240201B01,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20240201B01,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B01,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B01,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B01,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B01,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B01,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20240201B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20240201B01,合計（確報値）,募集量（TSO別）[MW],12,304,0,0,0,0,0,11,9,336
20240201B01,合計（確報値）,応札量合計（電源属地別）[MW],13.2,336,1302.054,162.378,0,0,20,11,20,1864.632
20240201B01,合計（確報値）,約定量合計（電源属地別）[MW],0,0,325,0,0,0,0,11,0,336
20240201B01,合計（確報値）,応札件数（電源属地別）[件],2,3,9,6,0,0,1,1,1,23
20240201B01,合計（確報値）,約定件数（電源属地別）[件],0,0,2,0,0,0,0,1,0,3
20240201B01,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],0,0,0.04,0,0,0,0,0.04,0,0.04
20240201B01,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0,0,0.04,0,0,0,0,0.04,0,0.04
20240201B01,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],0,0,0.04,0,0,0,0,0.04,0,0.04
20240201B01,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],0.04,0.04,0,0,0,0,0,0.04,0.04,0.04
20240201B01,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0.04,0.04,0,0,0,0,0,0.04,0.04,0.04
20240201B01,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],0.04,0.04,0,0,0,0,0,0.04,0.04,0.04
20240201B01,合計（確報値）,約定量合計（TSO別）[MW],12,304,0,0,0,0,0,11,9,336
20240201B01,合計（確報値）,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,11,0,11
20240201B02,システム約定結果,募集量（TSO別）[MW],130,184,7,7,0,0,23,1,0,352
20240201B02,システム約定結果,応札量合計（電源属地別）[MW],0,352,690.966,209,0,654.873,31,5,286,2228.839
20240201B02,システム約定結果,落札量合計（電源属地別）[MW],0,0,347,0,0,0,0,5,0,352
20240201B02,システム約定結果,応札件数（電源属地別）[件],0,3,5,6,0,2,1,1,2,20
20240201B02,システム約定結果,落札件数（電源属地別）[件],0,0,2,0,0,0,0,1,0,3
20240201B02,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],0,0,0.04,0,0,0,0,0.04,0,0.04
20240201B02,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0,0,0.04,0,0,0,0,0.04,0,0.04
20240201B02,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],0,0,0.04,0,0,0,0,0.04,0,0.04
20240201B02,システム約定結果,最高落札価格（TSO別）[円/kW・30分],0.04,0.04,0.04,0.04,0,0,0.04,0.04,0,0.04
20240201B02,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.04,0.04,0.04,0.04,0,0,0.04,0.04,0,0.04
20240201B02,システム約定結果,平均落札価格（TSO別）[円/kW・30分],0.04,0.04,0.04,0.04,0,0,0.04,0.04,0,0.04
20240201B02,システム約定結果,落札量合計（TSO別）[MW],130,184,7,7,0,0,23,1,0,352
20240201B02,システム約定結果,（内訳）自エリアからの落札量[MW],0,0,7,0,0,0,0,1,0,8
20240201B02,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240201B02,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20240201B02,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20240201B02,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20240201B02,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20240201B02,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B02,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B02,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B02,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B02,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B02,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240201B02,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20240201B02,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20240201B02,合計（確報値）,募集量（TSO別）[MW],130,184,7,7,0,0,23,1,0,352
20240201B02,合計（確報値）,応札量合計（電源属地別）[MW],0,352,690.966,209,0,654.873,31,5,286,2228.839
20240201B02,合計（確報値）,約定量合計（電源属地別）[MW],0,0,347,0,0,0,0,5,0,352
20240201B02,合計（確報値）,応札件数（電源属地別）[件],0,3,5,6,0,2,1,1,2,20
20240201B02,合計（確報値）,約定件数（電源属地別）[件],0,0,2,0,0,0,0,1,0,3
20240201B02,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],0,0,0.04,0,0,0,0,0.04,0,0.04
