H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,確報値,202409,三次調整力1,8
TT,調達区分,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20240901B01,システム約定結果,募集量（TSO別）[MW],154,332,1202,19,133,660,233,112,380,3225
20240901B01,システム約定結果,応札量合計（電源属地別）[MW],143,550,420.582,0,146,218,614.311,30,147,2268.893
20240901B01,システム約定結果,落札量合計（電源属地別）[MW],143,550,420.582,0,146,218,614.311,30,147,2268.893
20240901B01,システム約定結果,応札件数（電源属地別）[件],3,3,7,0,2,2,7,2,2,28
20240901B01,システム約定結果,落札件数（電源属地別）[件],3,3,7,0,2,2,7,2,2,28
20240901B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],19.5,6.13,1.4,0,0.7,5.49,1.05,0.63,5.85,19.5
20240901B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0.72,2.89,0.34,0,0.7,5.49,0.34,0.42,0.36,0.34
20240901B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],6.92,4.37,0.53,0,0.7,5.49,0.7,0.53,5.4,2.71
20240901B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],19.5,6.13,1.4,0,0.7,5.49,1.05,0.98,5.85,19.5
20240901B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.72,2.89,0.34,0,0.7,0.34,0.34,0.34,0.34,0.34
20240901B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],6.92,4.37,0.54,0,0.7,2.73,0.65,0.75,4.34,2.71
20240901B01,システム約定結果,落札量合計（TSO別）[MW],143,550,404.636,0,133,522.257,243,87,186,2268.893
20240901B01,システム約定結果,（内訳）自エリアからの落札量[MW],143,550,404.636,0,133,218,243,30,147,1868.636
20240901B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240901B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20240901B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20240901B01,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20240901B01,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
