H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202501,三次調整力2,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20250101B01,募集量（TSO別）[MW],6,0,0,5,0,1,3,22,0,37
20250101B01,応札量合計（電源属地別）[MW],65,75,89.7,24.86,0,3.368,10,22,0,289.928
20250101B01,落札量合計（電源属地別）[MW],10,0,10,0,0,0,0,21,0,41
20250101B01,応札件数（電源属地別）[件],2,2,2,2,0,2,1,1,0,12
20250101B01,落札件数（電源属地別）[件],1,0,1,0,0,0,0,1,0,3
20250101B01,最高落札価格（電源属地別）[円/kW・30分],0.34,0,0.34,0,0,0,0,0.34,0,0.34
20250101B01,最低落札価格（電源属地別）[円/kW・30分],0.34,0,0.34,0,0,0,0,0.34,0,0.34
20250101B01,平均落札価格（電源属地別）[円/kW・30分],0.34,0,0.34,0,0,0,0,0.34,0,0.34
20250101B01,最高落札価格（TSO別）[円/kW・30分],0.34,0,0,0.34,0,0.34,0.34,0.34,0,0.34
20250101B01,最低落札価格（TSO別）[円/kW・30分],0.34,0,0,0.34,0,0.34,0.34,0.34,0,0.34
20250101B01,平均落札価格（TSO別）[円/kW・30分],0.34,0,0,0.34,0,0.34,0.34,0.34,0,0.34
20250101B01,落札量合計（TSO別）[MW],10,0,0,5,0,1,3,22,0,41
20250101B01,（内訳）自エリアからの落札量[MW],10,0,0,0,0,0,0,21,0,31
20250101B02,募集量（TSO別）[MW],19,13,0,7,0,0,2,11,0,52
20250101B02,応札量合計（電源属地別）[MW],78,54,213.706,51,0,0,80.275,11,207,694.981
20250101B02,落札量合計（電源属地別）[MW],19,0,33,0,0,0,0,0,0,52
20250101B02,応札件数（電源属地別）[件],2,2,4,2,0,0,1,1,3,15
20250101B02,落札件数（電源属地別）[件],1,0,1,0,0,0,0,0,0,2
20250101B02,最高落札価格（電源属地別）[円/kW・30分],0.34,0,0.33,0,0,0,0,0,0,0.34
20250101B02,最低落札価格（電源属地別）[円/kW・30分],0.34,0,0.33,0,0,0,0,0,0,0.33
20250101B02,平均落札価格（電源属地別）[円/kW・30分],0.34,0,0.33,0,0,0,0,0,0,0.33
