H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202503,三次調整力2,48
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20250314B01,募集量（TSO別）[MW],74,0,0,0,0,0,0,14,0,88
20250314B01,応札量合計（電源属地別）[MW],315,88,244.868,161,133,0,102,14,761,1818.868
20250314B01,落札量合計（電源属地別）[MW],74,0,0,0,0,0,0,14,0,88
20250314B01,応札件数（電源属地別）[件],3,3,2,2,1,0,2,1,5,19
20250314B01,落札件数（電源属地別）[件],1,0,0,0,0,0,0,1,0,2
20250314B01,最高落札価格（電源属地別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.34
20250314B01,最低落札価格（電源属地別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.33
20250314B01,平均落札価格（電源属地別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.33
20250314B01,最高落札価格（TSO別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.34
20250314B01,最低落札価格（TSO別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.33
20250314B01,平均落札価格（TSO別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.33
20250314B01,落札量合計（TSO別）[MW],74,0,0,0,0,0,0,14,0,88
20250314B01,（内訳）自エリアからの落札量[MW],74,0,0,0,0,0,0,14,0,88
20250314B02,募集量（TSO別）[MW],73,0,0,0,0,0,0,14,0,87
20250314B02,応札量合計（電源属地別）[MW],315,87,270.636,104.758,133,0,102,14,786,1812.394
20250314B02,落札量合計（電源属地別）[MW],73,0,0,0,0,0,0,14,0,87
20250314B02,応札件数（電源属地別）[件],3,3,2,2,1,0,2,1,5,19
20250314B02,落札件数（電源属地別）[件],1,0,0,0,0,0,0,1,0,2
20250314B02,最高落札価格（電源属地別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.34
20250314B02,最低落札価格（電源属地別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.33
20250314B02,平均落札価格（電源属地別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.33
20250314B02,最高落札価格（TSO別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.34
20250314B02,最低落札価格（TSO別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.33
20250314B02,平均落札価格（TSO別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.33
20250314B02,落札量合計（TSO別）[MW],73,0,0,0,0,0,0,14,0,87
20250314B02,（内訳）自エリアからの落札量[MW],73,0,0,0,0,0,0,14,0,87
20250314B03,募集量（TSO別）[MW],69,0,0,0,0,0,0,15,0,84
20250314B03,応札量合計（電源属地別）[MW],315,84,274.342,132.114,133,0,102,15,786,1841.456
20250314B03,落札量合計（電源属地別）[MW],69,0,0,0,0,0,0,15,0,84
20250314B03,応札件数（電源属地別）[件],3,3,2,2,1,0,2,1,5,19
20250314B03,落札件数（電源属地別）[件],1,0,0,0,0,0,0,1,0,2
20250314B03,最高落札価格（電源属地別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.34
20250314B03,最低落札価格（電源属地別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.33
20250314B03,平均落札価格（電源属地別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.33
20250314B03,最高落札価格（TSO別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.34
20250314B03,最低落札価格（TSO別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.33
20250314B03,平均落札価格（TSO別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.33
20250314B03,落札量合計（TSO別）[MW],69,0,0,0,0,0,0,15,0,84
20250314B03,（内訳）自エリアからの落札量[MW],69,0,0,0,0,0,0,15,0,84
20250314B04,募集量（TSO別）[MW],68,0,0,0,0,0,0,16,0,84
20250314B04,応札量合計（電源属地別）[MW],315,84,267.84,193.216,133,0,102,16,786,1897.056
20250314B04,落札量合計（電源属地別）[MW],68,0,0,0,0,0,0,16,0,84
20250314B04,応札件数（電源属地別）[件],3,3,2,3,1,0,2,1,5,20
20250314B04,落札件数（電源属地別）[件],1,0,0,0,0,0,0,1,0,2
20250314B04,最高落札価格（電源属地別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.34
20250314B04,最低落札価格（電源属地別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.33
20250314B04,平均落札価格（電源属地別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.33
20250314B04,最高落札価格（TSO別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.34
20250314B04,最低落札価格（TSO別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.33
20250314B04,平均落札価格（TSO別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.33
20250314B04,落札量合計（TSO別）[MW],68,0,0,0,0,0,0,16,0,84
20250314B04,（内訳）自エリアからの落札量[MW],68,0,0,0,0,0,0,16,0,84
20250314B05,募集量（TSO別）[MW],69,0,0,0,0,0,0,16,0,85
20250314B05,応札量合計（電源属地別）[MW],315,85,261.014,127.522,133,0,102,16,691,1730.536
20250314B05,落札量合計（電源属地別）[MW],69,0,0,0,0,0,0,16,0,85
20250314B05,応札件数（電源属地別）[件],3,3,2,2,1,0,2,1,5,19
20250314B05,落札件数（電源属地別）[件],1,0,0,0,0,0,0,1,0,2
20250314B05,最高落札価格（電源属地別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.34
20250314B05,最低落札価格（電源属地別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.33
20250314B05,平均落札価格（電源属地別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.33
20250314B05,最高落札価格（TSO別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.34
20250314B05,最低落札価格（TSO別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.33
20250314B05,平均落札価格（TSO別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.33
20250314B05,落札量合計（TSO別）[MW],69,0,0,0,0,0,0,16,0,85
20250314B05,（内訳）自エリアからの落札量[MW],69,0,0,0,0,0,0,16,0,85
20250314B06,募集量（TSO別）[MW],70,0,0,0,0,0,0,16,0,86
20250314B06,応札量合計（電源属地別）[MW],315,86,246.146,94.208,133,0,102,16,433,1425.354
20250314B06,落札量合計（電源属地別）[MW],70,0,0,0,0,0,0,16,0,86
20250314B06,応札件数（電源属地別）[件],3,3,2,3,1,0,2,1,5,20
20250314B06,落札件数（電源属地別）[件],1,0,0,0,0,0,0,1,0,2
20250314B06,最高落札価格（電源属地別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.34
20250314B06,最低落札価格（電源属地別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.33
20250314B06,平均落札価格（電源属地別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.33
20250314B06,最高落札価格（TSO別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.34
20250314B06,最低落札価格（TSO別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.33
20250314B06,平均落札価格（TSO別）[円/kW・30分],0.33,0,0,0,0,0,0,0.34,0,0.33
20250314B06,落札量合計（TSO別）[MW],70,0,0,0,0,0,0,16,0,86
20250314B06,（内訳）自エリアからの落札量[MW],70,0,0,0,0,0,0,16,0,86
20250314B07,募集量（TSO別）[MW],40,0,0,0,0,0,0,0,0,40
20250314B07,応札量合計（電源属地別）[MW],170,40,278.538,85.698,133,0,167.172,0,132,1006.408
20250314B07,落札量合計（電源属地別）[MW],40,0,0,0,0,0,0,0,0,40
20250314B07,応札件数（電源属地別）[件],2,3,2,2,1,0,6,0,4,20
20250314B07,落札件数（電源属地別）[件],1,0,0,0,0,0,0,0,0,1
20250314B07,最高落札価格（電源属地別）[円/kW・30分],0.33,0,0,0,0,0,0,0,0,0.33
20250314B07,最低落札価格（電源属地別）[円/kW・30分],0.33,0,0,0,0,0,0,0,0,0.33
20250314B07,平均落札価格（電源属地別）[円/kW・30分],0.33,0,0,0,0,0,0,0,0,0.33
20250314B07,最高落札価格（TSO別）[円/kW・30分],0.33,0,0,0,0,0,0,0,0,0.33
