H,電力需給調整力取引所取引結果,対象年月日,取引年月日,商品区分,ブロック数
P,確報値,20220115,20220114,三次調整力2,8
TT,調達区分,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
B01,システム約定結果,募集量（TSO別）[MW],119,0,0,37,9,0,2,0,1,168
B01,システム約定結果,応札量合計（電源属地別）[MW],6.75,37,323.046,243,0,278,5,168,5,1065.796
B01,システム約定結果,落札量合計（電源属地別）[MW],0,0,0,0,0,85,5,78,0,168
B01,システム約定結果,最高落札価格（電源属地別）[円/kW],0,0,0,0,0,0.14,0.56,1.01,0
B01,システム約定結果,最低落札価格（電源属地別）[円/kW],0,0,0,0,0,0.13,0.56,1.01,0
B01,システム約定結果,平均落札価格（電源属地別）[円/kW],0,0,0,0,0,0.14,0.56,1.01,0
B01,システム約定結果,落札量合計（TSO別）[MW],119,0,0,37,9,0,2,0,1,168
B01,システム約定結果,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,2,0,0,2
B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
B01,追加調達結果,最高約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0,0
B01,追加調達結果,最低約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0,0
B01,追加調達結果,平均約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0,0
B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
B01,合計（確報値）,募集量（TSO別）[MW],119,0,0,37,9,0,2,0,1,168
B01,合計（確報値）,応札量合計（電源属地別）[MW],6.75,37,323.046,243,0,278,5,168,5,1065.796
B01,合計（確報値）,約定量合計（電源属地別）[MW],0,0,0,0,0,85,5,78,0,168
B01,合計（確報値）,最高約定価格（電源属地別）[円/kW],0,0,0,0,0,0.14,0.56,1.01,0
B01,合計（確報値）,最低約定価格（電源属地別）[円/kW],0,0,0,0,0,0.13,0.56,1.01,0
B01,合計（確報値）,平均約定価格（電源属地別）[円/kW],0,0,0,0,0,0.14,0.56,1.01,0
B01,合計（確報値）,約定量合計（TSO別）[MW],119,0,0,37,9,0,2,0,1,168
B01,合計（確報値）,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,2,0,0,2
B02,システム約定結果,募集量（TSO別）[MW],89,0,0,28,13,0,0,50,9,189
B02,システム約定結果,応札量合計（電源属地別）[MW],0,189,813.072,192,0,1709,0,189,9,3101.072
B02,システム約定結果,落札量合計（電源属地別）[MW],0,0,0,0,0,120,0,69,0,189
B02,システム約定結果,最高落札価格（電源属地別）[円/kW],0,0,0,0,0,0.09,0,1.01,0
B02,システム約定結果,最低落札価格（電源属地別）[円/kW],0,0,0,0,0,0.09,0,0.41,0
B02,システム約定結果,平均落札価格（電源属地別）[円/kW],0,0,0,0,0,0.09,0,0.58,0
B02,システム約定結果,落札量合計（TSO別）[MW],89,0,0,28,13,0,0,50,9,189
B02,システム約定結果,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,50,0,50
B02,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
B02,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
B02,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
B02,追加調達結果,最高約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0,0
B02,追加調達結果,最低約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0,0
B02,追加調達結果,平均約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0,0
B02,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
B02,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
B02,合計（確報値）,募集量（TSO別）[MW],89,0,0,28,13,0,0,50,9,189
B02,合計（確報値）,応札量合計（電源属地別）[MW],0,189,813.072,192,0,1709,0,189,9,3101.072
B02,合計（確報値）,約定量合計（電源属地別）[MW],0,0,0,0,0,120,0,69,0,189
B02,合計（確報値）,最高約定価格（電源属地別）[円/kW],0,0,0,0,0,0.09,0,1.01,0
B02,合計（確報値）,最低約定価格（電源属地別）[円/kW],0,0,0,0,0,0.09,0,0.41,0
B02,合計（確報値）,平均約定価格（電源属地別）[円/kW],0,0,0,0,0,0.09,0,0.58,0
B02,合計（確報値）,約定量合計（TSO別）[MW],89,0,0,28,13,0,0,50,9,189
B02,合計（確報値）,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,50,0,50
B03,システム約定結果,募集量（TSO別）[MW],152,431,748,403,11,228,215,0,365,2553
B03,システム約定結果,応札量合計（電源属地別）[MW],41.72,216,641.38,79,0,1579.612,215,144,365,3281.712
B03,システム約定結果,落札量合計（電源属地別）[MW],41.72,216,641.38,79,0,1006.612,59.288,144,365,2553
B03,システム約定結果,最高落札価格（電源属地別）[円/kW],4.82,1.53,2.92,1.4,0,12.35,23.83,7.85,6.94
B03,システム約定結果,最低落札価格（電源属地別）[円/kW],4.82,1.02,0.41,1.4,0,0.14,23.83,3.85,6.94
B03,システム約定結果,平均落札価格（電源属地別）[円/kW],4.82,1.37,2,1.4,0,5.41,23.83,6.77,6.94
B03,システム約定結果,落札量合計（TSO別）[MW],152,431,748,403,11,228,215,0,365,2553
B03,システム約定結果,（内訳）自エリアからの落札量[MW],41.72,216,641.38,79,0,228,59.288,0,365,1630.388
B03,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
B03,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
B03,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
B03,追加調達結果,最高約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0,0
