H,電力需給調整力取引所取引結果,対象年月日,取引年月日,商品区分,ブロック数
P,確報値,20210411,20210410,三次調整力2,8
TT,調達区分,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
B01,システム約定結果,募集量（TSO別）[MW],0,0,0,3,0,0,5,8,5,21
B01,システム約定結果,応札量合計（電源属地別）[MW],150,0,905.544,25,44,200,5,194,79,1602.544
B01,システム約定結果,落札量合計（電源属地別）[MW],0,0,0,0,0,0,5,16,0,21
B01,システム約定結果,最高落札価格（電源属地別）[円/kW],0,0,0,0,0,0,0.2,0.33,0
B01,システム約定結果,最低落札価格（電源属地別）[円/kW],0,0,0,0,0,0,0.2,0.33,0
B01,システム約定結果,平均落札価格（電源属地別）[円/kW],0,0,0,0,0,0,0.2,0.33,0
B01,システム約定結果,落札量合計（TSO別）[MW],0,0,0,3,0,0,5,8,5,21
B01,システム約定結果,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,5,8,0,13
B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
B01,追加調達結果,最高約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0,0
B01,追加調達結果,最低約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0,0
B01,追加調達結果,平均約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0,0
B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
B01,合計（確報値）,募集量（TSO別）[MW],0,0,0,3,0,0,5,8,5,21
B01,合計（確報値）,応札量合計（電源属地別）[MW],150,0,905.544,25,44,200,5,194,79,1602.544
B01,合計（確報値）,約定量合計（電源属地別）[MW],0,0,0,0,0,0,5,16,0,21
B01,合計（確報値）,最高約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0.2,0.33,0
B01,合計（確報値）,最低約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0.2,0.33,0
B01,合計（確報値）,平均約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0.2,0.33,0
B01,合計（確報値）,約定量合計（TSO別）[MW],0,0,0,3,0,0,5,8,5,21
B01,合計（確報値）,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,5,8,0,13
B02,システム約定結果,募集量（TSO別）[MW],118,408,0,30,9,0,0,16,3,584
B02,システム約定結果,応札量合計（電源属地別）[MW],335.14,0,565,71.666,42,1621,67.266,194,10,2906.072
B02,システム約定結果,落札量合計（電源属地別）[MW],118,0,338.35,0,0,0,0,127.65,0,584
B02,システム約定結果,最高落札価格（電源属地別）[円/kW],6.67,0,0.41,0,0,0,0,0.57,0
B02,システム約定結果,最低落札価格（電源属地別）[円/kW],6.67,0,0.41,0,0,0,0,0.33,0
B02,システム約定結果,平均落札価格（電源属地別）[円/kW],6.67,0,0.41,0,0,0,0,0.44,0
B02,システム約定結果,落札量合計（TSO別）[MW],118,408,0,30,9,0,0,16,3,584
B02,システム約定結果,（内訳）自エリアからの落札量[MW],118,0,0,0,0,0,0,16,0,134
B02,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
B02,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
B02,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
B02,追加調達結果,最高約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0,0
B02,追加調達結果,最低約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0,0
B02,追加調達結果,平均約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0,0
B02,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
B02,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
B02,合計（確報値）,募集量（TSO別）[MW],118,408,0,30,9,0,0,16,3,584
