H,電力需給調整力取引所取引結果,対象年月日,取引年月日,商品区分,ブロック数
P,確報値,20211003,20211002,三次調整力2,8
TT,調達区分,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
B01,システム約定結果,募集量（TSO別）[MW],16,64,0,2,4,0,0,12,0,98
B01,システム約定結果,応札量合計（電源属地別）[MW],25.57,98,930.562,125.354,6,483,31.828,100,0,1800.314
B01,システム約定結果,落札量合計（電源属地別）[MW],25.57,0,54.43,0,0,0,0,18,0,98
B01,システム約定結果,最高落札価格（電源属地別）[円/kW],0.19,0,0.67,0,0,0,0,0.21,0
B01,システム約定結果,最低落札価格（電源属地別）[円/kW],0.19,0,0.67,0,0,0,0,0.21,0
B01,システム約定結果,平均落札価格（電源属地別）[円/kW],0.19,0,0.67,0,0,0,0,0.21,0
B01,システム約定結果,落札量合計（TSO別）[MW],16,64,0,2,4,0,0,12,0,98
B01,システム約定結果,（内訳）自エリアからの落札量[MW],16,0,0,0,0,0,0,12,0,28
B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
B01,追加調達結果,最高約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0,0
B01,追加調達結果,最低約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0,0
B01,追加調達結果,平均約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0,0
B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
B01,合計（確報値）,募集量（TSO別）[MW],16,64,0,2,4,0,0,12,0,98
B01,合計（確報値）,応札量合計（電源属地別）[MW],25.57,98,930.562,125.354,6,483,31.828,100,0,1800.314
B01,合計（確報値）,約定量合計（電源属地別）[MW],25.57,0,54.43,0,0,0,0,18,0,98
B01,合計（確報値）,最高約定価格（電源属地別）[円/kW],0.19,0,0.67,0,0,0,0,0.21,0
B01,合計（確報値）,最低約定価格（電源属地別）[円/kW],0.19,0,0.67,0,0,0,0,0.21,0
B01,合計（確報値）,平均約定価格（電源属地別）[円/kW],0.19,0,0.67,0,0,0,0,0.21,0
B01,合計（確報値）,約定量合計（TSO別）[MW],16,64,0,2,4,0,0,12,0,98
B01,合計（確報値）,（内訳）自エリアからの約定量[MW],16,0,0,0,0,0,0,12,0,28
B02,システム約定結果,募集量（TSO別）[MW],11,0,0,20,0,0,7,56,0,94
B02,システム約定結果,応札量合計（電源属地別）[MW],232.47,84,619.216,112,0,560,33.251,112,0,1752.937
B02,システム約定結果,落札量合計（電源属地別）[MW],11,0,0,0,0,0,7,76,0,94
B02,システム約定結果,最高落札価格（電源属地別）[円/kW],0.39,0,0,0,0,0,0.34,0.65,0
B02,システム約定結果,最低落札価格（電源属地別）[円/kW],0.39,0,0,0,0,0,0.34,0.21,0
B02,システム約定結果,平均落札価格（電源属地別）[円/kW],0.39,0,0,0,0,0,0.34,0.33,0
B02,システム約定結果,落札量合計（TSO別）[MW],11,0,0,20,0,0,7,56,0,94
B02,システム約定結果,（内訳）自エリアからの落札量[MW],11,0,0,0,0,0,7,56,0,74
B02,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
B02,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
