H,電力需給調整力取引所取引結果,対象年月日,取引年月日,商品区分,ブロック数
P,確報値,20210727,20210726,三次調整力2,8
TT,調達区分,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
B01,システム約定結果,募集量（TSO別）[MW],6,39,0,0,0,0,0,2,19,66
B01,システム約定結果,応札量合計（電源属地別）[MW],329.35,66,252.608,66.678,200.25,474,99.282,96,66,1650.168
B01,システム約定結果,落札量合計（電源属地別）[MW],47,0,0,0,0,0,0,0,19,66
B01,システム約定結果,最高落札価格（電源属地別）[円/kW],0.24,0,0,0,0,0,0,0,0.24
B01,システム約定結果,最低落札価格（電源属地別）[円/kW],0.24,0,0,0,0,0,0,0,0.24
B01,システム約定結果,平均落札価格（電源属地別）[円/kW],0.24,0,0,0,0,0,0,0,0.24
B01,システム約定結果,落札量合計（TSO別）[MW],6,39,0,0,0,0,0,2,19,66
B01,システム約定結果,（内訳）自エリアからの落札量[MW],6,0,0,0,0,0,0,0,19,25
B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
B01,追加調達結果,最高約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0,0
B01,追加調達結果,最低約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0,0
B01,追加調達結果,平均約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0,0
B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
B01,合計（確報値）,募集量（TSO別）[MW],6,39,0,0,0,0,0,2,19,66
B01,合計（確報値）,応札量合計（電源属地別）[MW],329.35,66,252.608,66.678,200.25,474,99.282,96,66,1650.168
B01,合計（確報値）,約定量合計（電源属地別）[MW],47,0,0,0,0,0,0,0,19,66
B01,合計（確報値）,最高約定価格（電源属地別）[円/kW],0.24,0,0,0,0,0,0,0,0.24
B01,合計（確報値）,最低約定価格（電源属地別）[円/kW],0.24,0,0,0,0,0,0,0,0.24
B01,合計（確報値）,平均約定価格（電源属地別）[円/kW],0.24,0,0,0,0,0,0,0,0.24
B01,合計（確報値）,約定量合計（TSO別）[MW],6,39,0,0,0,0,0,2,19,66
B01,合計（確報値）,（内訳）自エリアからの約定量[MW],6,0,0,0,0,0,0,0,19,25
B02,システム約定結果,募集量（TSO別）[MW],135,0,29,73,13,18,44,31,37,380
B02,システム約定結果,応札量合計（電源属地別）[MW],329.35,380,237.486,366.685,183.25,1712.953,325.339,609,37,4181.063
B02,システム約定結果,落札量合計（電源属地別）[MW],19.5,144.5,0,0,0,73,44,62,37,380
B02,システム約定結果,最高落札価格（電源属地別）[円/kW],0.6,0.41,0,0,0,0.41,0.2,0.4,0.4
B02,システム約定結果,最低落札価格（電源属地別）[円/kW],0.6,0.4,0,0,0,0.41,0.2,0.39,0.4
B02,システム約定結果,平均落札価格（電源属地別）[円/kW],0.6,0.41,0,0,0,0.41,0.2,0.4,0.4
B02,システム約定結果,落札量合計（TSO別）[MW],135,0,29,73,13,18,44,31,37,380
B02,システム約定結果,（内訳）自エリアからの落札量[MW],19.5,0,0,0,0,18,44,31,37,149.5
