H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,確報値,202108,三次調整力2,8
TT,調達区分,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20210801B01,システム約定結果,募集量（TSO別）[MW],16,0,0,0,0,0,0,0,10,26
20210801B01,システム約定結果,応札量合計（電源属地別）[MW],281.79,26,766.062,238,23,285,246.046,26,26,1917.898
20210801B01,システム約定結果,落札量合計（電源属地別）[MW],16,0,0,0,0,0,0,0,10,26
20210801B01,システム約定結果,応札件数（電源属地別）[件],1,1,4,1,1,4,2,1,1,16
20210801B01,システム約定結果,落札件数（電源属地別）[件],1,0,0,0,0,0,0,0,1,2
20210801B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],0.24,0,0,0,0,0,0,0,0.24,0.24
20210801B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0.24,0,0,0,0,0,0,0,0.24,0.24
20210801B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],0.24,0,0,0,0,0,0,0,0.24,0.24
20210801B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],0.24,0,0,0,0,0,0,0,0.24,0.24
20210801B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.24,0,0,0,0,0,0,0,0.24,0.24
20210801B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],0.24,0,0,0,0,0,0,0,0.24,0.24
20210801B01,システム約定結果,落札量合計（TSO別）[MW],16,0,0,0,0,0,0,0,10,26
20210801B01,システム約定結果,（内訳）自エリアからの落札量[MW],16,0,0,0,0,0,0,0,10,26
20210801B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20210801B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20210801B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20210801B01,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20210801B01,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20210801B01,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20210801B01,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20210801B01,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20210801B01,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20210801B01,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20210801B01,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20210801B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20210801B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20210801B01,合計（確報値）,募集量（TSO別）[MW],16,0,0,0,0,0,0,0,10,26
20210801B01,合計（確報値）,応札量合計（電源属地別）[MW],281.79,26,766.062,238,23,285,246.046,26,26,1917.898
20210801B01,合計（確報値）,約定量合計（電源属地別）[MW],16,0,0,0,0,0,0,0,10,26
20210801B01,合計（確報値）,応札件数（電源属地別）[件],1,1,4,1,1,4,2,1,1,16
20210801B01,合計（確報値）,約定件数（電源属地別）[件],1,0,0,0,0,0,0,0,1,2
20210801B01,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],0.24,0,0,0,0,0,0,0,0.24,0.24
20210801B01,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0.24,0,0,0,0,0,0,0,0.24,0.24
20210801B01,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],0.24,0,0,0,0,0,0,0,0.24,0.24
20210801B01,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],0.24,0,0,0,0,0,0,0,0.24,0.24
20210801B01,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0.24,0,0,0,0,0,0,0,0.24,0.24
20210801B01,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],0.24,0,0,0,0,0,0,0,0.24,0.24
20210801B01,合計（確報値）,約定量合計（TSO別）[MW],16,0,0,0,0,0,0,0,10,26
20210801B01,合計（確報値）,（内訳）自エリアからの約定量[MW],16,0,0,0,0,0,0,0,10,26
20210801B02,システム約定結果,募集量（TSO別）[MW],136,44,48,144,10,0,0,7,87,476
20210801B02,システム約定結果,応札量合計（電源属地別）[MW],281.79,474,741.14,300,110.25,1121,246.046,503,476,4253.226
20210801B02,システム約定結果,落札量合計（電源属地別）[MW],93,0,0,0,0,0,0,296,87,476
20210801B02,システム約定結果,応札件数（電源属地別）[件],1,3,4,3,2,6,2,9,3,33
20210801B02,システム約定結果,落札件数（電源属地別）[件],1,0,0,0,0,0,0,4,1,6
20210801B02,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],0.4,0,0,0,0,0,0,0.38,0.2,0.4
20210801B02,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0.4,0,0,0,0,0,0,0.25,0.2,0.2
20210801B02,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],0.4,0,0,0,0,0,0,0.34,0.2,0.33
20210801B02,システム約定結果,最高落札価格（TSO別）[円/kW・30分],0.4,0.38,0.38,0.38,0.25,0,0,0.25,0.2,0.4
20210801B02,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.38,0.38,0.38,0.25,0.25,0,0,0.25,0.2,0.2
20210801B02,システム約定結果,平均落札価格（TSO別）[円/kW・30分],0.39,0.38,0.38,0.32,0.25,0,0,0.25,0.2,0.33
20210801B02,システム約定結果,落札量合計（TSO別）[MW],136,44,48,144,10,0,0,7,87,476
20210801B02,システム約定結果,（内訳）自エリアからの落札量[MW],93,0,0,0,0,0,0,7,87,187
20210801B02,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20210801B02,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20210801B02,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20210801B02,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20210801B02,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20210801B02,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20210801B02,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
