H,電力需給調整力取引所取引結果,対象年月日,取引年月日,商品区分,ブロック数
P,確報値,20210506,20210505,三次調整力2,8
TT,調達区分,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
B01,システム約定結果,募集量（TSO別）[MW],0,21,0,59,4,0,0,22,15,121
B01,システム約定結果,応札量合計（電源属地別）[MW],150,106,584.54,145,14,365,0,194,15,1573.54
B01,システム約定結果,落札量合計（電源属地別）[MW],0,0,0,0,0,0,0,106,15,121
B01,システム約定結果,最高落札価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0.43,3.3
B01,システム約定結果,最低落札価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0.33,3.3
B01,システム約定結果,平均落札価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0.37,3.3
B01,システム約定結果,落札量合計（TSO別）[MW],0,21,0,59,4,0,0,22,15,121
B01,システム約定結果,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,22,15,37
B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
B01,追加調達結果,最高約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0,0
B01,追加調達結果,最低約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0,0
B01,追加調達結果,平均約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0,0
B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
B01,合計（確報値）,募集量（TSO別）[MW],0,21,0,59,4,0,0,22,15,121
B01,合計（確報値）,応札量合計（電源属地別）[MW],150,106,584.54,145,14,365,0,194,15,1573.54
B01,合計（確報値）,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,106,15,121
B01,合計（確報値）,最高約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0.43,3.3
B01,合計（確報値）,最低約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0.33,3.3
B01,合計（確報値）,平均約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0.37,3.3
B01,合計（確報値）,約定量合計（TSO別）[MW],0,21,0,59,4,0,0,22,15,121
B01,合計（確報値）,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,22,15,37
B02,システム約定結果,募集量（TSO別）[MW],0,209,54,127,20,6,41,8,44,509
B02,システム約定結果,応札量合計（電源属地別）[MW],74,126,503.52,428.092,23,280,41,555,44,2074.612
B02,システム約定結果,落札量合計（電源属地別）[MW],0,0,230,0,0,0,41,194,44,509
B02,システム約定結果,最高落札価格（電源属地別）[円/kW],0,0,0.67,0,0,0,0.2,0.45,3.86
B02,システム約定結果,最低落札価格（電源属地別）[円/kW],0,0,0.67,0,0,0,0.2,0.33,0.4
B02,システム約定結果,平均落札価格（電源属地別）[円/kW],0,0,0.67,0,0,0,0.2,0.39,2.37
B02,システム約定結果,落札量合計（TSO別）[MW],0,209,54,127,20,6,41,8,44,509
B02,システム約定結果,（内訳）自エリアからの落札量[MW],0,0,54,0,0,0,41,8,44,147
B02,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
B02,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
B02,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
B02,追加調達結果,最高約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0,0
B02,追加調達結果,最低約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0,0
B02,追加調達結果,平均約定価格（電源属地別）[円/kW],0,0,0,0,0,0,0,0,0
B02,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
B02,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
B02,合計（確報値）,募集量（TSO別）[MW],0,209,54,127,20,6,41,8,44,509
B02,合計（確報値）,応札量合計（電源属地別）[MW],74,126,503.52,428.092,23,280,41,555,44,2074.612
B02,合計（確報値）,約定量合計（電源属地別）[MW],0,0,230,0,0,0,41,194,44,509
B02,合計（確報値）,最高約定価格（電源属地別）[円/kW],0,0,0.67,0,0,0,0.2,0.45,3.86
B02,合計（確報値）,最低約定価格（電源属地別）[円/kW],0,0,0.67,0,0,0,0.2,0.33,0.4
B02,合計（確報値）,平均約定価格（電源属地別）[円/kW],0,0,0.67,0,0,0,0.2,0.39,2.37
B02,合計（確報値）,約定量合計（TSO別）[MW],0,209,54,127,20,6,41,8,44,509
B02,合計（確報値）,（内訳）自エリアからの約定量[MW],0,0,54,0,0,0,41,8,44,147
B03,システム約定結果,募集量（TSO別）[MW],217,1588,1038,1358,32,1448,628,356,1631,8296
B03,システム約定結果,応札量合計（電源属地別）[MW],298.94,426,1323.46,0,36,1633.358,273.495,623,1631,6245.253
B03,システム約定結果,落札量合計（電源属地別）[MW],298.94,426,1323.46,0,36,1633.358,273.495,384,1631,6006.253
B03,システム約定結果,最高落札価格（電源属地別）[円/kW],13.08,2.71,0.67,0,0.71,16.35,2.51,1.12,3.03
B03,システム約定結果,最低落札価格（電源属地別）[円/kW],13.08,2.11,0.41,0,0.04,2.05,0.2,0.33,0.17
B03,システム約定結果,平均落札価格（電源属地別）[円/kW],13.08,2.57,0.49,0,0.3,4.01,0.91,0.78,0.61
B03,システム約定結果,落札量合計（TSO別）[MW],298.94,527.66,1038,183.8,32,1448,490.853,356,1631,6006.253
B03,システム約定結果,（内訳）自エリアからの落札量[MW],298.94,426,1038,0,32,1448,273.495,356,1631,5503.435
B03,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
B03,追加調達結果,応札量合計（電源属地別）[MW],0,0,533.166,0,0,0,0,0,0,533.166
B03,追加調達結果,約定量合計（電源属地別）[MW],0,0,533.166,0,0,0,0,0,0,533.166
B03,追加調達結果,最高約定価格（電源属地別）[円/kW],0,0,0.67,0,0,0,0,0,0
B03,追加調達結果,最低約定価格（電源属地別）[円/kW],0,0,0.67,0,0,0,0,0,0
B03,追加調達結果,平均約定価格（電源属地別）[円/kW],0,0,0.67,0,0,0,0,0,0
B03,追加調達結果,約定量合計（TSO別）[MW],0,533.166,0,0,0,0,0,0,0,533.166
B03,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
B03,合計（確報値）,募集量（TSO別）[MW],217,1588,1038,1358,32,1448,628,356,1631,8296
B03,合計（確報値）,応札量合計（電源属地別）[MW],298.94,426,1856.626,0,36,1633.358,273.495,623,1631,6778.419
B03,合計（確報値）,約定量合計（電源属地別）[MW],298.94,426,1856.626,0,36,1633.358,273.495,384,1631,6539.419
B03,合計（確報値）,最高約定価格（電源属地別）[円/kW],13.08,2.71,0.67,0,0.71,16.35,2.51,1.12,3.03
B03,合計（確報値）,最低約定価格（電源属地別）[円/kW],13.08,2.11,0.41,0,0.04,2.05,0.2,0.33,0.17
B03,合計（確報値）,平均約定価格（電源属地別）[円/kW],13.08,2.57,0.54,0,0.3,4.01,0.91,0.78,0.61
B03,合計（確報値）,約定量合計（TSO別）[MW],298.94,1060.826,1038,183.8,32,1448,490.853,356,1631,6539.419
