H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202307,三次調整力2,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20230701B01,募集量（TSO別）[MW],0,329,0,36,4,0,10,0,0,379
20230701B01,応札量合計（電源属地別）[MW],264.61,379,365,103.332,5,0,14,14,14,1158.942
20230701B01,落札量合計（電源属地別）[MW],150,215,0,0,5,0,0,9,0,379
20230701B01,応札件数（電源属地別）[件],1,2,2,2,1,0,1,1,1,11
20230701B01,落札件数（電源属地別）[件],1,1,0,0,1,0,0,1,0,4
20230701B01,最高落札価格（電源属地別）[円/kW・30分],0.08,1.12,0,0,0.07,0,0,0.42,0,1.12
20230701B01,最低落札価格（電源属地別）[円/kW・30分],0.08,1.12,0,0,0.07,0,0,0.42,0,0.07
20230701B01,平均落札価格（電源属地別）[円/kW・30分],0.08,1.12,0,0,0.07,0,0,0.42,0,0.68
20230701B01,最高落札価格（TSO別）[円/kW・30分],0,1.12,0,0.08,0.07,0,0.42,0,0,1.12
20230701B01,最低落札価格（TSO別）[円/kW・30分],0,0.08,0,0.08,0.07,0,0.07,0,0,0.07
20230701B01,平均落札価格（TSO別）[円/kW・30分],0,0.76,0,0.08,0.07,0,0.39,0,0,0.68
20230701B01,落札量合計（TSO別）[MW],0,329,0,36,4,0,10,0,0,379
20230701B01,（内訳）自エリアからの落札量[MW],0,215,0,0,4,0,0,0,0,219
20230701B02,募集量（TSO別）[MW],26,154,58,13,0,0,19,0,0,270
20230701B02,応札量合計（電源属地別）[MW],275.11,270,257.006,21.744,199,262,19,19,19,1341.86
20230701B02,落札量合計（電源属地別）[MW],176,68.994,6.006,0,0,0,19,0,0,270
20230701B02,応札件数（電源属地別）[件],1,2,2,1,1,1,1,1,1,11
20230701B02,落札件数（電源属地別）[件],1,1,1,0,0,0,1,0,0,4
20230701B02,最高落札価格（電源属地別）[円/kW・30分],0.08,1.12,0.69,0,0,0,0.01,0,0,1.12
20230701B02,最低落札価格（電源属地別）[円/kW・30分],0.08,1.12,0.69,0,0,0,0.01,0,0,0.01
20230701B02,平均落札価格（電源属地別）[円/kW・30分],0.08,1.12,0.69,0,0,0,0.01,0,0,0.35
20230701B02,最高落札価格（TSO別）[円/kW・30分],0.08,1.12,0.69,0.08,0,0,0.01,0,0,1.12
20230701B02,最低落札価格（TSO別）[円/kW・30分],0.08,0.08,0.08,0.08,0,0,0.01,0,0,0.01
20230701B02,平均落札価格（TSO別）[円/kW・30分],0.08,0.55,0.14,0.08,0,0,0.01,0,0,0.35
20230701B02,落札量合計（TSO別）[MW],26,154,58,13,0,0,19,0,0,270
20230701B02,（内訳）自エリアからの落札量[MW],26,68.994,6.006,0,0,0,19,0,0,120
20230701B03,募集量（TSO別）[MW],153,500,287,369,28,161,97,0,169,1764
20230701B03,応札量合計（電源属地別）[MW],275.11,1299,1352.718,606.016,167,117.864,97.722,119,169,4203.43
20230701B03,落札量合計（電源属地別）[MW],275.11,541.072,43.718,449.1,167,36.584,82.416,0,169,1764
20230701B03,応札件数（電源属地別）[件],1,8,5,3,1,1,4,1,1,25
20230701B03,落札件数（電源属地別）[件],1,3,1,1,1,1,3,0,1,12
20230701B03,最高落札価格（電源属地別）[円/kW・30分],0.08,1.12,0.04,0.57,0.07,0.35,0.01,0,0.26,1.12
20230701B03,最低落札価格（電源属地別）[円/kW・30分],0.08,0.07,0.04,0.57,0.07,0.35,0.01,0,0.26,0.01
20230701B03,平均落札価格（電源属地別）[円/kW・30分],0.08,0.3,0.04,0.57,0.07,0.35,0.01,0,0.26,0.29
20230701B03,最高落札価格（TSO別）[円/kW・30分],0.08,1.12,1.12,0.57,0.07,0.35,0.07,0,0.26,1.12
20230701B03,最低落札価格（TSO別）[円/kW・30分],0.08,0.07,0.04,0.57,0.07,0.07,0.01,0,0.26,0.01
20230701B03,平均落札価格（TSO別）[円/kW・30分],0.08,0.24,0.36,0.57,0.07,0.13,0.02,0,0.26,0.29
20230701B03,落札量合計（TSO別）[MW],153,500,287,369,28,161,97,0,169,1764
20230701B03,（内訳）自エリアからの落札量[MW],153,500,43.718,369,28,36.584,82.416,0,169,1381.718
20230701B04,募集量（TSO別）[MW],155,1007,301,503,54,517,473,0,355,3365
20230701B04,応札量合計（電源属地別）[MW],264.61,1402,1541.416,529.816,54,378.484,473.408,119,355,5117.734
20230701B04,落札量合計（電源属地別）[MW],155,866,738.453,449.1,54,378.484,349.963,119,255,3365
20230701B04,応札件数（電源属地別）[件],1,11,6,3,2,1,7,1,3,35
20230701B04,落札件数（電源属地別）[件],1,6,2,1,2,1,5,1,2,21
20230701B04,最高落札価格（電源属地別）[円/kW・30分],0.08,1.14,1.2,0.57,0.07,0.35,0.01,1.19,1.59,1.59
20230701B04,最低落札価格（電源属地別）[円/kW・30分],0.08,0.07,1.2,0.57,0.07,0.35,0.01,1.19,1.59,0.01
