H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,確報値,202406,二次調整力1,8
TT,調達区分,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20240601B01,システム約定結果,募集量（TSO別）[MW],99,243,832,467,94,481,241,77,279,2813
20240601B01,システム約定結果,応札量合計（電源属地別）[MW],99,20,27,0,98,314.816,294.194,55,145,1053.01
20240601B01,システム約定結果,落札量合計（電源属地別）[MW],99,20,27,0,98,314.816,241.35,55,145,1000.166
20240601B01,システム約定結果,応札件数（電源属地別）[件],1,1,1,0,1,8,8,3,3,26
20240601B01,システム約定結果,落札件数（電源属地別）[件],1,1,1,0,1,8,7,3,3,25
20240601B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],3.36,1.07,0.34,0,0.34,0.34,0.34,6.62,11.18,11.18
20240601B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],3.36,1.07,0.34,0,0.34,0.34,0.34,1.03,0.34,0.34
20240601B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.36,1.07,0.34,0,0.34,0.34,0.34,2.63,9.39,2.09
20240601B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],3.36,1.07,0.34,0,0.34,0.34,0.34,6.62,11.18,11.18
20240601B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],3.36,1.07,0.34,0,0.34,0.34,0.34,1.03,0.34,0.34
20240601B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.36,1.07,0.34,0,0.34,0.34,0.34,2.63,9.39,2.09
20240601B01,システム約定結果,落札量合計（TSO別）[MW],99,20,27,0,98,314.816,241.35,55,145,1000.166
20240601B01,システム約定結果,（内訳）自エリアからの落札量[MW],99,20,27,0,98,314.816,241.35,55,145,1000.166
20240601B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240601B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20240601B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20240601B01,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20240601B01,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20240601B01,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240601B01,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240601B01,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240601B01,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240601B01,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240601B01,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240601B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20240601B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20240601B01,合計（確報値）,募集量（TSO別）[MW],99,243,832,467,94,481,241,77,279,2813
20240601B01,合計（確報値）,応札量合計（電源属地別）[MW],99,40,27,0,98,314.816,294.194,55,145,1073.01
20240601B01,合計（確報値）,約定量合計（電源属地別）[MW],99,20,27,0,98,314.816,241.35,55,145,1000.166
20240601B01,合計（確報値）,応札件数（電源属地別）[件],1,3,1,0,1,8,8,3,3,28
20240601B01,合計（確報値）,約定件数（電源属地別）[件],1,2,1,0,1,8,7,3,3,26
20240601B01,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],3.36,0.34,0.34,0,0.34,0.34,0.34,6.62,11.18,11.18
20240601B01,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],3.36,0.34,0.34,0,0.34,0.34,0.34,1.03,0.34,0.34
20240601B01,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3.36,0.34,0.34,0,0.34,0.34,0.34,2.63,9.39,2.08
20240601B01,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],3.36,0.34,0.34,0,0.34,0.34,0.34,6.62,11.18,11.18
20240601B01,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],3.36,0.34,0.34,0,0.34,0.34,0.34,1.03,0.34,0.34
20240601B01,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.36,0.34,0.34,0,0.34,0.34,0.34,2.63,9.39,2.08
20240601B01,合計（確報値）,約定量合計（TSO別）[MW],99,20,27,0,98,314.816,241.35,55,145,1000.166
20240601B01,合計（確報値）,（内訳）自エリアからの約定量[MW],99,20,27,0,98,314.816,241.35,55,145,1000.166
20240601B02,システム約定結果,募集量（TSO別）[MW],99,250,846,469,99,482,250,88,297,2880
20240601B02,システム約定結果,応札量合計（電源属地別）[MW],101,0,27,0,98,280.238,294.194,55,108,963.432
20240601B02,システム約定結果,落札量合計（電源属地別）[MW],99,0,27,0,98,280.238,250,55,108,917.238
20240601B02,システム約定結果,応札件数（電源属地別）[件],2,0,1,0,1,7,8,3,1,23
20240601B02,システム約定結果,落札件数（電源属地別）[件],1,0,1,0,1,7,7,3,1,21
20240601B02,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],3.63,0,0.34,0,0.34,0.53,0.48,6.83,4.99,6.83
20240601B02,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],3.63,0,0.34,0,0.34,0.34,0.37,1.16,4.99,0.34
20240601B02,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.63,0,0.34,0,0.34,0.47,0.42,2.75,4.99,1.45
20240601B02,システム約定結果,最高落札価格（TSO別）[円/kW・30分],3.63,0,0.34,0,0.34,0.53,0.48,6.83,4.99,6.83
20240601B02,システム約定結果,最低落札価格（TSO別）[円/kW・30分],3.63,0,0.34,0,0.34,0.34,0.37,1.16,4.99,0.34
20240601B02,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.63,0,0.34,0,0.34,0.47,0.42,2.75,4.99,1.45
20240601B02,システム約定結果,落札量合計（TSO別）[MW],99,0,27,0,98,280.238,250,55,108,917.238
20240601B02,システム約定結果,（内訳）自エリアからの落札量[MW],99,0,27,0,98,280.238,250,55,108,917.238
20240601B02,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240601B02,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20240601B02,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20240601B02,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20240601B02,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20240601B02,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240601B02,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240601B02,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240601B02,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240601B02,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240601B02,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240601B02,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20240601B02,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20240601B02,合計（確報値）,募集量（TSO別）[MW],99,250,846,469,99,482,250,88,297,2880
20240601B02,合計（確報値）,応札量合計（電源属地別）[MW],101,0,27,0,98,280.238,294.194,55,108,963.432
20240601B02,合計（確報値）,約定量合計（電源属地別）[MW],99,0,27,0,98,280.238,250,55,108,917.238
20240601B02,合計（確報値）,応札件数（電源属地別）[件],2,0,1,0,1,7,8,3,1,23
20240601B02,合計（確報値）,約定件数（電源属地別）[件],1,0,1,0,1,7,7,3,1,21
20240601B02,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],3.63,0,0.34,0,0.34,0.53,0.48,6.83,4.99,6.83
20240601B02,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],3.63,0,0.34,0,0.34,0.34,0.37,1.16,4.99,0.34
20240601B02,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3.63,0,0.34,0,0.34,0.47,0.42,2.75,4.99,1.45
20240601B02,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],3.63,0,0.34,0,0.34,0.53,0.48,6.83,4.99,6.83
20240601B02,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],3.63,0,0.34,0,0.34,0.34,0.37,1.16,4.99,0.34
20240601B02,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.63,0,0.34,0,0.34,0.47,0.42,2.75,4.99,1.45
20240601B02,合計（確報値）,約定量合計（TSO別）[MW],99,0,27,0,98,280.238,250,55,108,917.238
20240601B02,合計（確報値）,（内訳）自エリアからの約定量[MW],99,0,27,0,98,280.238,250,55,108,917.238
20240601B03,システム約定結果,募集量（TSO別）[MW],102,344,894,486,96,480,258,113,357,3130
20240601B03,システム約定結果,応札量合計（電源属地別）[MW],102,20,27,0,163,161.219,71.86,90,336,971.079
20240601B03,システム約定結果,落札量合計（電源属地別）[MW],102,20,27,0,158,161.219,71.86,86,336,962.079
