H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,確報値,202405,二次調整力1,8
TT,調達区分,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20240501B01,システム約定結果,募集量（TSO別）[MW],109,254,819,473,93,471,238,76,280,2813
20240501B01,システム約定結果,応札量合計（電源属地別）[MW],109,80,27,0,98,228.73,119.364,49,118,829.094
20240501B01,システム約定結果,落札量合計（電源属地別）[MW],109,80,27,0,98,228.73,119.364,49,118,829.094
20240501B01,システム約定結果,応札件数（電源属地別）[件],1,4,1,0,1,7,5,3,2,24
20240501B01,システム約定結果,落札件数（電源属地別）[件],1,4,1,0,1,7,5,3,2,24
20240501B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],3.33,0.99,0.34,0,0.34,0.34,0.34,13.6,8.93,13.6
20240501B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],3.33,0.34,0.34,0,0.34,0.34,0.34,0.52,7.56,0.34
20240501B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.33,0.5,0.34,0,0.34,0.34,0.34,4.52,8.08,2.1
20240501B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],3.33,0.99,0.34,0,0.34,0.34,0.34,13.6,8.93,13.6
20240501B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],3.33,0.34,0.34,0,0.34,0.34,0.34,0.52,7.56,0.34
20240501B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.33,0.5,0.34,0,0.34,0.34,0.34,4.52,8.08,2.1
20240501B01,システム約定結果,落札量合計（TSO別）[MW],109,80,27,0,98,228.73,119.364,49,118,829.094
20240501B01,システム約定結果,（内訳）自エリアからの落札量[MW],109,80,27,0,98,228.73,119.364,49,118,829.094
20240501B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240501B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20240501B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20240501B01,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20240501B01,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20240501B01,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240501B01,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
