H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,確報値,202408,二次調整力1,8
TT,調達区分,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20240801B01,システム約定結果,募集量（TSO別）[MW],91,234,842,196,93,483,239,78,284,2540
20240801B01,システム約定結果,応札量合計（電源属地別）[MW],121,80,0,0,98,119.2,252.769,86,442,1198.969
20240801B01,システム約定結果,落札量合計（電源属地別）[MW],110,80,0,0,98,119.2,239,86,418,1150.2
20240801B01,システム約定結果,応札件数（電源属地別）[件],2,3,0,0,1,3,7,6,3,25
20240801B01,システム約定結果,落札件数（電源属地別）[件],2,3,0,0,1,3,7,6,3,25
20240801B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],6.84,1.99,0,0,0.34,4.39,1.4,1.74,7.98,7.98
20240801B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],5.68,0.84,0,0,0.34,0.34,0.34,0.34,0.47,0.34
20240801B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],6.52,1.42,0,0,0.34,1.52,0.83,1.1,7.22,3.79
20240801B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],6.84,1.99,0,0,0.34,4.39,1.4,1.74,7.98,7.98
20240801B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],5.68,0.84,0,0,0.34,0.34,0.34,0.34,0.47,0.34
20240801B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],6.52,1.42,0,0,0.34,1.52,0.83,1.1,7.22,3.79
20240801B01,システム約定結果,落札量合計（TSO別）[MW],110,80,0,0,98,119.2,239,86,418,1150.2
20240801B01,システム約定結果,（内訳）自エリアからの落札量[MW],110,80,0,0,98,119.2,239,86,418,1150.2
20240801B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240801B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20240801B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20240801B01,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20240801B01,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20240801B01,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240801B01,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240801B01,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240801B01,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240801B01,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240801B01,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240801B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20240801B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20240801B01,合計（確報値）,募集量（TSO別）[MW],91,234,842,196,93,483,239,78,284,2540
20240801B01,合計（確報値）,応札量合計（電源属地別）[MW],121,120,0,0,98,231,252.769,86,442,1350.769
20240801B01,合計（確報値）,約定量合計（電源属地別）[MW],110,80,0,0,98,119.2,190.75,86,418,1101.95
20240801B01,合計（確報値）,応札件数（電源属地別）[件],2,5,0,0,1,6,7,6,3,30
20240801B01,合計（確報値）,約定件数（電源属地別）[件],2,4,0,0,1,3,6,6,3,25
20240801B01,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],6.84,0.84,0,0,0.34,4.39,1.4,1.74,7.98,7.98
20240801B01,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],5.68,0.35,0,0,0.34,0.34,0.34,0.34,0.47,0.34
20240801B01,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],6.52,0.6,0,0,0.34,1.52,0.71,1.1,7.22,3.83
20240801B01,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],6.84,0.84,0,0,0.34,4.39,1.4,1.74,7.98,7.98
20240801B01,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],5.68,0.35,0,0,0.34,0.34,0.34,0.34,0.47,0.34
20240801B01,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],6.52,0.6,0,0,0.34,1.52,0.71,1.1,7.22,3.83
20240801B01,合計（確報値）,約定量合計（TSO別）[MW],110,80,0,0,98,119.2,190.75,86,418,1101.95
20240801B01,合計（確報値）,（内訳）自エリアからの約定量[MW],110,80,0,0,98,119.2,190.75,86,418,1101.95
20240801B02,システム約定結果,募集量（TSO別）[MW],93,244,849,201,101,498,245,91,299,2621
20240801B02,システム約定結果,応札量合計（電源属地別）[MW],133,80,0,0,98,119.2,252.769,92,454,1228.969
20240801B02,システム約定結果,落札量合計（電源属地別）[MW],120,80,0,0,98,119.2,245,92,387,1141.2
20240801B02,システム約定結果,応札件数（電源属地別）[件],3,3,0,0,1,3,7,6,3,26
20240801B02,システム約定結果,落札件数（電源属地別）[件],3,3,0,0,1,3,7,6,3,26
20240801B02,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],6.7,2.24,0,0,0.34,4.35,1.38,1.52,8.02,8.02
20240801B02,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.96,0.89,0,0,0.34,0.34,0.34,0.34,0.34,0.34
20240801B02,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],6.04,1.57,0,0,0.34,1.51,0.82,1.07,7.05,3.59
20240801B02,システム約定結果,最高落札価格（TSO別）[円/kW・30分],6.7,2.24,0,0,0.34,4.35,1.38,1.52,8.02,8.02
20240801B02,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.96,0.89,0,0,0.34,0.34,0.34,0.34,0.34,0.34
20240801B02,システム約定結果,平均落札価格（TSO別）[円/kW・30分],6.04,1.57,0,0,0.34,1.51,0.82,1.07,7.05,3.59
20240801B02,システム約定結果,落札量合計（TSO別）[MW],120,80,0,0,98,119.2,245,92,387,1141.2
20240801B02,システム約定結果,（内訳）自エリアからの落札量[MW],120,80,0,0,98,119.2,245,92,387,1141.2
20240801B02,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240801B02,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20240801B02,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20240801B02,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20240801B02,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20240801B02,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240801B02,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240801B02,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240801B02,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240801B02,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240801B02,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240801B02,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20240801B02,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20240801B02,合計（確報値）,募集量（TSO別）[MW],93,244,849,201,101,498,245,91,299,2621
20240801B02,合計（確報値）,応札量合計（電源属地別）[MW],133,120,0,0,98,231,252.769,92,454,1380.769
20240801B02,合計（確報値）,約定量合計（電源属地別）[MW],120,80,0,0,98,119.2,196.75,92,387,1092.95
20240801B02,合計（確報値）,応札件数（電源属地別）[件],3,5,0,0,1,7,7,6,3,32
