H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,確報値,202501,二次調整力1,8
TT,調達区分,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20250101B01,システム約定結果,募集量（TSO別）[MW],122,263,823,200,100,468,250,79,281,2586
20250101B01,システム約定結果,応札量合計（電源属地別）[MW],280.3,80,0,0,102,310.5,119.364,30,355,1277.164
20250101B01,システム約定結果,落札量合計（電源属地別）[MW],238.3,80,0,0,102,310.5,119.364,30,355,1235.164
20250101B01,システム約定結果,応札件数（電源属地別）[件],4,4,0,0,1,3,5,2,5,24
20250101B01,システム約定結果,落札件数（電源属地別）[件],4,4,0,0,1,3,5,2,5,24
20250101B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],5.47,4.33,0,0,0.34,6.47,0.79,1.2,4.1,6.47
20250101B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.96,2.48,0,0,0.34,0.34,0.34,0.34,0.34,0.34
20250101B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.2,3.55,0,0,0.34,5.3,0.52,0.77,1.3,2.65
20250101B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],5.47,4.33,0,0,0.34,6.47,0.79,1.2,4.1,6.47
20250101B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.96,2.48,0,0,0.34,0.34,0.34,0.34,0.34,0.34
20250101B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.2,3.55,0,0,0.34,5.3,0.52,0.77,1.3,2.65
20250101B01,システム約定結果,落札量合計（TSO別）[MW],238.3,80,0,0,102,310.5,119.364,30,355,1235.164
20250101B01,システム約定結果,（内訳）自エリアからの落札量[MW],238.3,80,0,0,102,310.5,119.364,30,355,1235.164
20250101B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250101B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250101B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250101B01,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250101B01,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250101B01,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250101B01,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250101B01,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250101B01,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250101B01,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250101B01,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250101B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250101B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250101B01,合計（確報値）,募集量（TSO別）[MW],122,263,823,200,100,468,250,79,281,2586
20250101B01,合計（確報値）,応札量合計（電源属地別）[MW],280.3,108,0,0,102,310.5,119.364,30,355,1305.164
20250101B01,合計（確報値）,約定量合計（電源属地別）[MW],238.3,80,0,0,102,310.5,119.364,30,355,1235.164
20250101B01,合計（確報値）,応札件数（電源属地別）[件],4,6,0,0,1,3,5,2,5,26
20250101B01,合計（確報値）,約定件数（電源属地別）[件],4,5,0,0,1,3,5,2,5,25
20250101B01,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],5.47,4.33,0,0,0.34,6.47,0.79,1.2,4.1,6.47
20250101B01,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.96,1.94,0,0,0.34,0.34,0.34,0.34,0.34,0.34
20250101B01,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3.2,2.85,0,0,0.34,5.3,0.52,0.77,1.3,2.6
20250101B01,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],5.47,4.33,0,0,0.34,6.47,0.79,1.2,4.1,6.47
20250101B01,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.96,1.94,0,0,0.34,0.34,0.34,0.34,0.34,0.34
20250101B01,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.2,2.85,0,0,0.34,5.3,0.52,0.77,1.3,2.6
20250101B01,合計（確報値）,約定量合計（TSO別）[MW],238.3,80,0,0,102,310.5,119.364,30,355,1235.164
20250101B01,合計（確報値）,（内訳）自エリアからの約定量[MW],238.3,80,0,0,102,310.5,119.364,30,355,1235.164
20250101B02,システム約定結果,募集量（TSO別）[MW],113,271,812,204,96,472,242,81,282,2573
20250101B02,システム約定結果,応札量合計（電源属地別）[MW],257,80,0,0,102,310.5,167.234,30,347,1293.734
20250101B02,システム約定結果,落札量合計（電源属地別）[MW],221,80,0,0,102,310.5,167.234,30,292,1202.734
20250101B02,システム約定結果,応札件数（電源属地別）[件],3,4,0,0,1,3,6,2,5,24
20250101B02,システム約定結果,落札件数（電源属地別）[件],3,4,0,0,1,3,6,2,5,24
20250101B02,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],5.58,4.3,0,0,0.34,7.87,1.41,0.51,5.17,7.87
20250101B02,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.96,2.45,0,0,0.34,0.34,0.34,0.34,0.34,0.34
20250101B02,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.19,3.52,0,0,0.34,6.44,0.81,0.43,1.75,3.06
20250101B02,システム約定結果,最高落札価格（TSO別）[円/kW・30分],5.58,4.3,0,0,0.34,7.87,1.41,0.51,5.17,7.87
20250101B02,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.96,2.45,0,0,0.34,0.34,0.34,0.34,0.34,0.34
20250101B02,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.19,3.52,0,0,0.34,6.44,0.81,0.43,1.75,3.06
20250101B02,システム約定結果,落札量合計（TSO別）[MW],221,80,0,0,102,310.5,167.234,30,292,1202.734
20250101B02,システム約定結果,（内訳）自エリアからの落札量[MW],221,80,0,0,102,310.5,167.234,30,292,1202.734
20250101B02,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250101B02,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250101B02,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250101B02,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250101B02,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250101B02,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250101B02,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250101B02,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250101B02,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250101B02,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250101B02,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250101B02,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250101B02,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250101B02,合計（確報値）,募集量（TSO別）[MW],113,271,812,204,96,472,242,81,282,2573
20250101B02,合計（確報値）,応札量合計（電源属地別）[MW],257,100,0,0,102,310.5,167.234,30,347,1313.734
20250101B02,合計（確報値）,約定量合計（電源属地別）[MW],221,80,0,0,102,310.5,167.234,30,292,1202.734
20250101B02,合計（確報値）,応札件数（電源属地別）[件],3,6,0,0,1,3,6,2,5,26
20250101B02,合計（確報値）,約定件数（電源属地別）[件],3,6,0,0,1,3,6,2,5,26
20250101B02,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],5.58,4.3,0,0,0.34,7.87,1.41,0.51,5.17,7.87
20250101B02,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.96,2.45,0,0,0.34,0.34,0.34,0.34,0.34,0.34
20250101B02,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3.19,3.06,0,0,0.34,6.44,0.81,0.43,1.75,3.03
20250101B02,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],5.58,4.3,0,0,0.34,7.87,1.41,0.51,5.17,7.87
20250101B02,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.96,2.45,0,0,0.34,0.34,0.34,0.34,0.34,0.34
20250101B02,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.19,3.06,0,0,0.34,6.44,0.81,0.43,1.75,3.03
20250101B02,合計（確報値）,約定量合計（TSO別）[MW],221,80,0,0,102,310.5,167.234,30,292,1202.734
20250101B02,合計（確報値）,（内訳）自エリアからの約定量[MW],221,80,0,0,102,310.5,167.234,30,292,1202.734
20250101B03,システム約定結果,募集量（TSO別）[MW],122,321,887,232,100,497,263,98,307,2827
20250101B03,システム約定結果,応札量合計（電源属地別）[MW],265,80,0,0,102,310.5,215.484,30,257,1259.984
20250101B03,システム約定結果,落札量合計（電源属地別）[MW],221,80,0,0,102,310.5,215.484,30,257,1215.984
20250101B03,システム約定結果,応札件数（電源属地別）[件],3,4,0,0,1,3,7,2,4,24
20250101B03,システム約定結果,落札件数（電源属地別）[件],3,4,0,0,1,3,7,2,4,24
20250101B03,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],5.22,5.4,0,0,0.34,7.98,2.26,0.71,4.69,7.98
20250101B03,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],2.13,3.12,0,0,0.34,0.5,0.34,0.34,0.34,0.34
20250101B03,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.1,4.48,0,0,0.34,6.54,1.5,0.53,1.25,3.1
20250101B03,システム約定結果,最高落札価格（TSO別）[円/kW・30分],5.22,5.4,0,0,0.34,7.98,2.26,0.71,4.69,7.98
20250101B03,システム約定結果,最低落札価格（TSO別）[円/kW・30分],2.13,3.12,0,0,0.34,0.5,0.34,0.34,0.34,0.34
