H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,確報値,202502,二次調整力1,8
TT,調達区分,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20250201B01,システム約定結果,募集量（TSO別）[MW],122,262,826,201,97,470,255,79,275,2587
20250201B01,システム約定結果,応札量合計（電源属地別）[MW],279.6,100,110.115,0,102,276,308.424,70,355,1601.139
20250201B01,システム約定結果,落札量合計（電源属地別）[MW],195,100,110.115,0,102,276,299,70,355,1507.115
20250201B01,システム約定結果,応札件数（電源属地別）[件],4,4,4,0,1,2,10,4,5,34
20250201B01,システム約定結果,落札件数（電源属地別）[件],3,4,4,0,1,2,10,4,5,33
20250201B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],5.84,4.66,1.43,0,0.74,4.85,1.6,3.11,0.34,5.84
20250201B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],2.43,1.84,1.31,0,0.74,4.85,0.34,0.34,0.34,0.34
20250201B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.88,3.45,1.36,0,0.74,4.85,0.83,1.17,0.34,2.07
20250201B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],5.84,4.66,1.43,0,0.74,4.85,1.6,3.11,0.34,5.84
20250201B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],2.43,1.84,1.31,0,0.74,4.85,0.34,0.34,0.34,0.34
20250201B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.88,3.45,1.36,0,0.74,4.85,0.83,1.17,0.34,2.07
20250201B01,システム約定結果,落札量合計（TSO別）[MW],195,100,110.115,0,102,276,299,70,355,1507.115
20250201B01,システム約定結果,（内訳）自エリアからの落札量[MW],195,100,110.115,0,102,276,299,70,355,1507.115
20250201B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250201B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250201B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250201B01,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250201B01,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250201B01,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250201B01,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250201B01,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250201B01,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250201B01,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250201B01,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250201B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250201B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250201B01,合計（確報値）,募集量（TSO別）[MW],122,262,826,201,97,470,255,79,275,2587
20250201B01,合計（確報値）,応札量合計（電源属地別）[MW],279.6,100,110.115,0,102,276,308.424,70,355,1601.139
20250201B01,合計（確報値）,約定量合計（電源属地別）[MW],195,100,110.115,0,102,276,299,70,355,1507.115
20250201B01,合計（確報値）,応札件数（電源属地別）[件],4,4,4,0,1,2,10,4,5,34
20250201B01,合計（確報値）,約定件数（電源属地別）[件],3,4,4,0,1,2,10,4,5,33
20250201B01,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],5.84,4.66,1.43,0,0.74,4.85,1.6,3.11,0.34,5.84
20250201B01,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],2.43,1.84,1.31,0,0.74,4.85,0.34,0.34,0.34,0.34
