H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,確報値,202407,二次調整力1,8
TT,調達区分,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20240701B01,システム約定結果,募集量（TSO別）[MW],90,231,842,455,93,492,236,78,284,2801
20240701B01,システム約定結果,応札量合計（電源属地別）[MW],139,80,48.49,0,127,126.6,147.495,77,402,1147.585
20240701B01,システム約定結果,落札量合計（電源属地別）[MW],120,80,48.49,0,123,126.6,147.495,77,352,1074.585
20240701B01,システム約定結果,応札件数（電源属地別）[件],3,3,1,0,1,3,3,5,3,22
20240701B01,システム約定結果,落札件数（電源属地別）[件],3,3,1,0,1,3,3,5,3,22
20240701B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],5.35,3.63,0.34,0,0.34,0.34,1.06,4.69,7.74,7.74
20240701B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.21,1.19,0.34,0,0.34,0.34,0.34,1.08,0.34,0.34
20240701B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],4.11,2.7,0.34,0,0.34,0.34,0.58,2.26,5.62,2.84
20240701B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],5.35,3.63,0.34,0,0.34,0.34,1.06,4.69,7.74,7.74
20240701B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.21,1.19,0.34,0,0.34,0.34,0.34,1.08,0.34,0.34
20240701B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],4.11,2.7,0.34,0,0.34,0.34,0.58,2.26,5.62,2.84
20240701B01,システム約定結果,落札量合計（TSO別）[MW],120,80,48.49,0,123,126.6,147.495,77,352,1074.585
20240701B01,システム約定結果,（内訳）自エリアからの落札量[MW],120,80,48.49,0,123,126.6,147.495,77,352,1074.585
20240701B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20240701B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20240701B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20240701B01,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20240701B01,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20240701B01,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240701B01,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240701B01,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240701B01,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240701B01,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240701B01,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20240701B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20240701B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20240701B01,合計（確報値）,募集量（TSO別）[MW],90,231,842,455,93,492,236,78,284,2801
20240701B01,合計（確報値）,応札量合計（電源属地別）[MW],139,100,48.49,0,127,126.6,147.495,77,402,1167.585
20240701B01,合計（確報値）,約定量合計（電源属地別）[MW],120,80,48.49,0,123,126.6,147.495,77,352,1074.585
20240701B01,合計（確報値）,応札件数（電源属地別）[件],3,4,1,0,1,3,3,5,3,23
20240701B01,合計（確報値）,約定件数（電源属地別）[件],3,3,1,0,1,3,3,5,3,22
20240701B01,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],5.35,2.99,0.34,0,0.34,0.34,1.06,4.69,7.74,7.74
20240701B01,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.21,1.19,0.34,0,0.34,0.34,0.34,1.08,0.34,0.34
20240701B01,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],4.11,2.47,0.34,0,0.34,0.34,0.58,2.26,5.62,2.82
20240701B01,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],5.35,2.99,0.34,0,0.34,0.34,1.06,4.69,7.74,7.74
20240701B01,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.21,1.19,0.34,0,0.34,0.34,0.34,1.08,0.34,0.34
20240701B01,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],4.11,2.47,0.34,0,0.34,0.34,0.58,2.26,5.62,2.82
