H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,確報値,202412,複合商品,8
TT,調達区分,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20241201B01,システム約定結果,募集量（TSO別）[MW],236,548,1306,286,96,766,371,148,526,4283
20241201B01,システム約定結果,応札量合計（電源属地別）[MW],355.99,439.923,430.245,0,96,619,261.441,135,527.99,2865.589
20241201B01,システム約定結果,落札量合計（電源属地別）[MW],312,439.923,430.245,0,96,619,261.441,135,461.99,2755.599
20241201B01,システム約定結果,応札件数（電源属地別）[件],4,3,6,0,1,4,5,3,6,32
20241201B01,システム約定結果,落札件数（電源属地別）[件],3,3,6,0,1,4,5,3,6,31
20241201B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],9.19,19,0.34,0,0.34,5.6,1.81,1.12,19.5,19.5
20241201B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],5.23,2.65,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20241201B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],7.67,5.37,0.34,0,0.34,2.37,1.14,0.6,1.44,2.7
20241201B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],9.19,19,0.34,0,0.34,5.6,1.81,1.12,19.5,19.5
20241201B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],5.23,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20241201B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],7.67,5.3,0.34,0,0.34,2.34,1.14,0.6,1.44,2.7
20241201B01,システム約定結果,落札量合計（TSO別）[MW],296,469.923,416.245,0,87,628,261.441,135,461.99,2755.599
20241201B01,システム約定結果,（内訳）自エリアからの落札量[MW],296,439.923,416.245,0,87,619,261.441,135,461.99,2716.599
20241201B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20241201B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20241201B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20241201B01,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20241201B01,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20241201B01,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20241201B01,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20241201B01,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20241201B01,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20241201B01,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
