H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202501,三次調整力1,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20250101B01,募集量（TSO別）[MW],233,434,1207,57,172,699,321,142,451,3716
20250101B01,応札量合計（電源属地別）[MW],288.3,720,411.065,0,183,576.6,263.423,142,533,3117.388
20250101B01,落札量合計（電源属地別）[MW],233,720,411.065,0,183,576.6,263.423,142,461,2990.088
20250101B01,応札件数（電源属地別）[件],3,4,6,0,1,3,5,3,5,30
20250101B01,落札件数（電源属地別）[件],3,4,6,0,1,3,5,3,5,30
20250101B01,最高落札価格（電源属地別）[円/kW・30分],5.47,4.33,0.34,0,0.34,6.47,0.79,1.2,4.1,6.47
20250101B01,最低落札価格（電源属地別）[円/kW・30分],1.96,2.48,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250101B01,平均落札価格（電源属地別）[円/kW・30分],3.27,3.55,0.34,0,0.34,3.78,0.58,0.61,1.12,2.16
20250101B01,最高落札価格（TSO別）[円/kW・30分],5.47,4.33,0.34,0,0.34,6.47,0.79,1.2,4.1,6.47
20250101B01,最低落札価格（TSO別）[円/kW・30分],1.96,2.48,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250101B01,平均落札価格（TSO別）[円/kW・30分],3.27,3.55,0.34,0,0.34,3.72,0.58,0.61,1.12,2.16
20250101B01,落札量合計（TSO別）[MW],233,720,411.065,0,172,587.6,263.423,142,461,2990.088
20250101B01,（内訳）自エリアからの落札量[MW],233,720,411.065,0,172,576.6,263.423,142,461,2979.088
20250101B02,募集量（TSO別）[MW],232,421,1187,0,160,675,271,135,411,3492
20250101B02,応札量合計（電源属地別）[MW],271,720,683.564,0,161,576.6,312.338,135,485,3344.502
20250101B02,落札量合計（電源属地別）[MW],232,720,683.564,0,161,576.6,312.338,135,411,3231.502
20250101B02,応札件数（電源属地別）[件],2,4,7,0,1,3,6,3,5,31
20250101B02,落札件数（電源属地別）[件],2,4,7,0,1,3,6,3,5,31
20250101B02,最高落札価格（電源属地別）[円/kW・30分],5.58,4.3,0.34,0,0.34,7.87,1.41,0.51,5.17,7.87
20250101B02,最低落札価格（電源属地別）[円/kW・30分],1.96,2.45,0.33,0,0.34,0.34,0.34,0.34,0.34,0.33
20250101B02,平均落札価格（電源属地別）[円/kW・30分],3.4,3.52,0.34,0,0.34,4.57,0.77,0.4,1.35,2.19
20250101B02,最高落札価格（TSO別）[円/kW・30分],5.58,4.3,0.34,0,0.34,7.87,1.41,0.51,5.17,7.87
20250101B02,最低落札価格（TSO別）[円/kW・30分],1.96,2.45,0.33,0,0.34,0.34,0.34,0.34,0.34,0.33
20250101B02,平均落札価格（TSO別）[円/kW・30分],3.4,3.52,0.34,0,0.34,4.31,0.78,0.4,1.35,2.19
20250101B02,落札量合計（TSO別）[MW],232,720,683.564,0,160,618.938,271,135,411,3231.502
20250101B02,（内訳）自エリアからの落札量[MW],232,720,683.564,0,160,576.6,271,135,411,3189.164
20250101B03,募集量（TSO別）[MW],263,591,1261,162,197,767,389,159,548,4337
20250101B03,応札量合計（電源属地別）[MW],302.2,720,678.937,0,215,834.5,551.783,159,752,4213.42
20250101B03,落札量合計（電源属地別）[MW],263,720,678.937,0,215,649.8,494.2,159,611,3790.937
20250101B03,応札件数（電源属地別）[件],3,4,7,0,1,4,7,3,6,35
20250101B03,落札件数（電源属地別）[件],2,4,7,0,1,4,7,3,6,34
20250101B03,最高落札価格（電源属地別）[円/kW・30分],5.22,5.4,3.89,0,0.34,7.98,2.26,0.71,4.69,7.98
20250101B03,最低落札価格（電源属地別）[円/kW・30分],2.13,3.12,0.33,0,0.34,0.5,0.34,0.34,0.34,0.33
20250101B03,平均落札価格（電源属地別）[円/kW・30分],3.22,4.48,2.6,0,0.34,4.52,1.63,0.44,1.4,2.79
20250101B03,最高落札価格（TSO別）[円/kW・30分],5.22,5.4,3.89,0,0.34,7.98,2.26,2.26,4.69,7.98
20250101B03,最低落札価格（TSO別）[円/kW・30分],2.13,3.12,0.33,0,0.34,0.34,0.34,0.34,0.34,0.33
20250101B03,平均落札価格（TSO別）[円/kW・30分],3.22,4.48,2.6,0,0.34,4.01,1.55,0.88,1.38,2.79
20250101B03,落札量合計（TSO別）[MW],263,720,678.937,0,197,767,389,159,617,3790.937
20250101B03,（内訳）自エリアからの落札量[MW],263,720,678.937,0,197,649.8,382,115,611,3616.737
20250101B04,募集量（TSO別）[MW],374,818,2268,936,298,1187,573,321,775,7550
20250101B04,応札量合計（電源属地別）[MW],434.2,540,1361.744,0,308,834.5,480.803,321,991,5271.247
20250101B04,落札量合計（電源属地別）[MW],413,540,1227.744,0,308,834.5,480.803,321,882,5007.047
20250101B04,応札件数（電源属地別）[件],6,3,12,0,2,4,6,6,6,45
20250101B04,落札件数（電源属地別）[件],6,3,11,0,2,4,6,6,6,44
20250101B04,最高落札価格（電源属地別）[円/kW・30分],15.12,6.82,3.89,0,0.34,9.54,0.68,4.62,6.3,15.12
20250101B04,最低落札価格（電源属地別）[円/kW・30分],0.34,5.22,0.33,0,0.34,0.34,0.34,0.34,0.34,0.33
20250101B04,平均落札価格（電源属地別）[円/kW・30分],3.51,6.29,2.25,0,0.34,4.55,0.57,0.94,2.67,2.88
20250101B04,最高落札価格（TSO別）[円/kW・30分],15.12,6.82,3.89,0,0.34,9.54,0.68,4.62,6.3,15.12
20250101B04,最低落札価格（TSO別）[円/kW・30分],0.34,0.34,0.33,0,0.34,0.34,0.34,0.34,0.34,0.33
20250101B04,平均落札価格（TSO別）[円/kW・30分],3.51,4.86,2.3,0,0.34,4.33,0.55,1.1,2.62,2.88
20250101B04,落札量合計（TSO別）[MW],413,818,949.744,0,262.7,879.8,530.803,253,900,5007.047
20250101B04,（内訳）自エリアからの落札量[MW],413,540,949.744,0,262.7,834.5,480.803,253,882,4615.747
20250101B05,募集量（TSO別）[MW],381,914,2105,903,292,1086,542,316,767,7306
20250101B05,応札量合計（電源属地別）[MW],411.99,540,1325.435,0,298,834.5,192.443,316,913,4831.368
20250101B05,落札量合計（電源属地別）[MW],411.99,540,1325.435,0,298,834.5,192.443,316,797,4715.368
20250101B05,応札件数（電源属地別）[件],5,3,12,0,2,4,4,6,6,42
20250101B05,落札件数（電源属地別）[件],5,3,12,0,2,4,4,6,6,42
20250101B05,最高落札価格（電源属地別）[円/kW・30分],19.5,6.27,3.89,0,0.34,9.39,0.34,4.17,7.25,19.5
20250101B05,最低落札価格（電源属地別）[円/kW・30分],0.34,4.75,0.33,0,0.34,0.34,0.34,0.34,0.34,0.33
20250101B05,平均落札価格（電源属地別）[円/kW・30分],3.76,5.76,2.27,0,0.34,4.14,0.34,0.89,2.3,2.84
20250101B05,最高落札価格（TSO別）[円/kW・30分],19.5,7.53,3.89,0,0.34,9.39,1.26,4.17,7.25,19.5
20250101B05,最低落札価格（TSO別）[円/kW・30分],0.34,0.34,0.33,0,0.34,0.34,0.34,0.34,0.34,0.33
20250101B05,平均落札価格（TSO別）[円/kW・30分],3.46,5.02,2.44,0,0.34,4.29,0.51,0.96,2.3,2.84
20250101B05,落札量合計（TSO別）[MW],381,673.99,1222.435,0,292,790.204,278.739,280,797,4715.368
20250101B05,（内訳）自エリアからの落札量[MW],381,540,1222.435,0,292,784.204,192.443,280,797,4489.082
20250101B06,募集量（TSO別）[MW],203,572,1469,286,191,822,341,209,553,4646
20250101B06,応札量合計（電源属地別）[MW],271,720,293.172,248.556,191,834.5,551.783,209,714,4033.011
20250101B06,落札量合計（電源属地別）[MW],203,720,293.172,248.556,191,783,421.806,209,577.194,3646.728
20250101B06,応札件数（電源属地別）[件],2,4,4,1,1,4,7,3,6,32
20250101B06,落札件数（電源属地別）[件],2,4,4,1,1,4,7,3,6,32
20250101B06,最高落札価格（電源属地別）[円/kW・30分],5.21,3.61,0.34,1.35,0.85,6.37,2.1,1.69,3.15,6.37
20250101B06,最低落札価格（電源属地別）[円/kW・30分],1.96,2.04,0.33,1.35,0.85,0.95,0.42,0.34,0.62,0.33
20250101B06,平均落札価格（電源属地別）[円/kW・30分],2.97,2.92,0.34,1.35,0.85,3.97,1.47,0.63,1.41,2.19
20250101B06,最高落札価格（TSO別）[円/kW・30分],5.21,3.61,0.34,1.35,0.85,6.37,3.59,2.1,3.15,6.37
20250101B06,最低落札価格（TSO別）[円/kW・30分],1.96,2.04,0.33,1.35,0.85,0.95,0.34,0.34,0.34,0.33
20250101B06,平均落札価格（TSO別）[円/kW・30分],2.97,2.92,0.34,1.35,0.85,3.85,1.51,0.74,1.37,2.19
20250101B06,落札量合計（TSO別）[MW],203,720,293.172,248.556,191,822,341,209,619,3646.728
20250101B06,（内訳）自エリアからの落札量[MW],203,720,293.172,248.556,191,763,325,182,577.194,3502.922
20250101B07,募集量（TSO別）[MW],177,542,1353,70,159,753,338,141,487,4020
20250101B07,応札量合計（電源属地別）[MW],288.3,720,246.537,528.656,161,834.5,551.783,141,563,4034.776
20250101B07,落札量合計（電源属地別）[MW],177,720,246.537,180.794,161,647.4,421.806,141,396,3091.537
20250101B07,応札件数（電源属地別）[件],3,4,4,2,1,4,7,3,5,33
20250101B07,落札件数（電源属地別）[件],3,4,4,1,1,4,7,3,5,32
20250101B07,最高落札価格（電源属地別）[円/kW・30分],5.11,2.87,0.34,2.12,2.96,5.43,3.39,1.94,2.67,5.43
20250101B07,最低落札価格（電源属地別）[円/kW・30分],2.1,1.6,0.33,2.12,2.96,0.89,0.6,0.34,0.69,0.33
20250101B07,平均落札価格（電源属地別）[円/kW・30分],2.69,2.28,0.34,2.12,2.96,3.7,2.42,0.85,1.03,2.26
20250101B07,最高落札価格（TSO別）[円/kW・30分],5.11,2.87,0.34,2.12,2.96,5.43,5.43,1.94,2.96,5.43
20250101B07,最低落札価格（TSO別）[円/kW・30分],2.1,1.6,0.33,2.12,2.96,0.89,0.6,0.34,0.6,0.33
20250101B07,平均落札価格（TSO別）[円/kW・30分],2.69,2.28,0.34,2.12,2.96,3.45,2.44,0.85,1.31,2.26
20250101B07,落札量合計（TSO別）[MW],177,720,246.537,70,159,753,338,141,487,3091.537
20250101B07,（内訳）自エリアからの落札量[MW],177,720,246.537,70,159,642.206,332.806,141,396,2884.549
20250101B08,募集量（TSO別）[MW],146,546,1462,10,155,690,326,141,469,3945
20250101B08,応札量合計（電源属地別）[MW],282.99,720,293.172,527.916,168,776.6,407.033,141,581,3897.711
20250101B08,落札量合計（電源属地別）[MW],146,720,293.172,10,168,776.6,342.46,111,419.94,2987.172
20250101B08,応札件数（電源属地別）[件],3,4,4,1,1,4,6,3,5,31
20250101B08,落札件数（電源属地別）[件],2,4,4,1,1,4,6,3,5,30
20250101B08,最高落札価格（電源属地別）[円/kW・30分],5.1,3.24,0.34,2.85,1.11,5.35,1.99,1.87,3.36,5.35
20250101B08,最低落札価格（電源属地別）[円/kW・30分],1.96,1.82,0.33,2.85,1.11,0.34,0.34,0.34,0.36,0.33
20250101B08,平均落札価格（電源属地別）[円/kW・30分],1.98,2.6,0.34,2.85,1.11,2.66,1.2,0.55,1.07,1.83
